time_s,session_id,trial,repeat_id,pair_id,state_index,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,nominal_F_target_N,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780512186.252950,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70380,1.80000,1.74045,1.703800,-0.036650,1.7000,1.5600,1.5600,,-2.1500,12.7368,-1163.5350,9590.1540,5393.6950,-1163.5350,9590.1540,5393.6950,-296.7388,3262.8556,1938.3134,11064.2132,,,target_F_matched_to_loading_head_summary
1780512186.341533,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70380,1.80000,1.74045,1.703800,-0.036650,1.7000,1.5600,1.5600,,-2.1500,12.8253,-1158.1260,9595.5620,5397.5700,-1158.1260,9595.5620,5397.5700,-291.3298,3268.2636,1942.1884,11070.2226,,,target_F_matched_to_loading_head_summary
1780512186.429559,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70320,1.80000,1.74045,1.703200,-0.037250,1.7000,1.5600,1.5600,,-2.1500,12.9137,-1153.3180,9592.5600,5395.6320,-1153.3180,9592.5600,5395.6320,-286.5218,3265.2616,1940.2504,11066.1734,,,target_F_matched_to_loading_head_summary
1780512186.518183,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70430,1.80000,1.74045,1.704300,-0.036150,1.7000,1.5600,1.5600,,-2.1500,13.0019,-1162.9340,9589.5520,5398.5360,-1162.9340,9589.5520,5398.5360,-296.1378,3262.2536,1943.1544,11065.9891,,,target_F_matched_to_loading_head_summary
1780512186.606771,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70320,1.80000,1.74045,1.703200,-0.037250,1.7000,1.5600,1.5600,,-2.1500,13.0907,-1159.3280,9594.3570,5399.5040,-1159.3280,9594.3570,5399.5040,-292.5318,3267.0586,1944.1224,11070.2471,,,target_F_matched_to_loading_head_summary
1780512186.694991,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70230,1.80000,1.74045,1.702300,-0.038150,1.7000,1.5600,1.5600,,-2.1500,13.1789,-1163.5350,9595.5620,5397.5700,-1163.5350,9595.5620,5397.5700,-296.7388,3268.2636,1942.1884,11070.7898,,,target_F_matched_to_loading_head_summary
1780512186.783193,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70190,1.80000,1.74045,1.701900,-0.038550,1.7000,1.5600,1.5600,,-2.1500,13.2674,-1161.7320,9597.3650,5391.7600,-1161.7320,9597.3650,5391.7600,-294.9358,3270.0666,1936.3784,11069.3321,,,target_F_matched_to_loading_head_summary
1780512186.871665,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70230,1.80000,1.74045,1.702300,-0.038150,1.7000,1.5600,1.5600,,-2.1500,13.3557,-1164.7370,9595.5620,5398.5360,-1164.7370,9595.5620,5398.5360,-297.9408,3268.2636,1943.1544,11071.3871,,,target_F_matched_to_loading_head_summary
1780512186.960229,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70270,1.80000,1.74045,1.702700,-0.037750,1.7000,1.5600,1.5600,,-2.1500,13.4441,-1161.1310,9596.7670,5389.8240,-1161.1310,9596.7670,5389.8240,-294.3348,3269.4686,1934.4424,11067.8076,,,target_F_matched_to_loading_head_summary
1780512187.048427,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70250,1.80000,1.74045,1.702500,-0.037950,1.7000,1.5600,1.5600,,-2.1500,13.5325,-1165.9390,9593.1570,5396.6000,-1165.9390,9593.1570,5396.6000,-299.1428,3265.8586,1941.2184,11068.4853,,,target_F_matched_to_loading_head_summary
1780512187.137370,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70380,1.80000,1.74045,1.703800,-0.036650,1.7000,1.5600,1.5600,,-2.1500,13.6207,-1161.1310,9593.7600,5396.6000,-1161.1310,9593.7600,5396.6000,-294.3348,3266.4616,1941.2184,11068.5025,,,target_F_matched_to_loading_head_summary
1780512187.224739,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70490,1.80000,1.74045,1.704900,-0.035550,1.7000,1.5600,1.5600,,-2.1500,13.7093,-1167.1410,9596.1650,5400.4710,-1167.1410,9596.1650,5400.4710,-300.3448,3268.8666,1945.0894,11073.1065,,,target_F_matched_to_loading_head_summary
1780512187.313671,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70360,1.80000,1.74045,1.703600,-0.036850,1.7000,1.5600,1.5600,,-2.1500,13.7977,-1159.3280,9597.9680,5397.5700,-1159.3280,9597.9680,5397.5700,-292.5318,3270.6696,1942.1884,11072.4339,,,target_F_matched_to_loading_head_summary
1780512187.402644,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70320,1.80000,1.74045,1.703200,-0.037250,1.7000,1.5600,1.5600,,-2.1500,13.8860,-1154.5200,9596.1650,5390.7910,-1154.5200,9596.1650,5390.7910,-287.7238,3268.8666,1935.4094,11067.0650,,,target_F_matched_to_loading_head_summary
1780512187.490719,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70050,1.80000,1.74045,1.700500,-0.039950,1.7000,1.5600,1.5600,,-2.1500,13.9746,-1158.1260,9590.1540,5399.5040,-1158.1260,9590.1540,5399.5040,-291.3298,3262.8556,1944.1224,11066.4788,,,target_F_matched_to_loading_head_summary
1780512187.578457,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70120,1.80000,1.74045,1.701200,-0.039250,1.7000,1.5600,1.5600,,-2.1500,14.0628,-1157.5250,9591.3590,5395.6320,-1157.5250,9591.3590,5395.6320,-290.7288,3264.0606,1940.2504,11065.5717,,,target_F_matched_to_loading_head_summary
1780512187.667532,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70250,1.80000,1.74045,1.702500,-0.037950,1.7000,1.5600,1.5600,,-2.1500,14.1514,-1159.3280,9594.3570,5396.6000,-1159.3280,9594.3570,5396.6000,-292.5318,3267.0586,1941.2184,11068.8310,,,target_F_matched_to_loading_head_summary
1780512187.755786,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70170,1.80000,1.74045,1.701700,-0.038750,1.7000,1.5600,1.5600,,-2.1500,14.2398,-1162.9340,9590.1540,5395.6320,-1162.9340,9590.1540,5395.6320,-296.1378,3262.8556,1940.2504,11065.0944,,,target_F_matched_to_loading_head_summary
1780512187.844550,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70270,1.80000,1.74045,1.702700,-0.037750,1.7000,1.5600,1.5600,,-2.1500,14.3282,-1156.9240,9598.5650,5389.8240,-1156.9240,9598.5650,5389.8240,-290.1278,3271.2666,1934.4424,11068.9261,,,target_F_matched_to_loading_head_summary
1780512187.932547,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70300,1.80000,1.74045,1.703000,-0.037450,1.7000,1.5600,1.5600,,-2.1500,14.4166,-1162.3330,9587.7490,5394.6640,-1162.3330,9587.7490,5394.6640,-295.5368,3260.4506,1939.2824,11062.4748,,,target_F_matched_to_loading_head_summary
1780512188.021210,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70420,1.80000,1.74045,1.704200,-0.036250,1.7000,1.5600,1.5600,,-2.1500,14.5048,-1163.5350,9596.7670,5392.7280,-1163.5350,9596.7670,5392.7280,-296.7388,3269.4686,1937.3464,11069.4745,,,target_F_matched_to_loading_head_summary
1780512188.109974,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70290,1.80000,1.74045,1.702900,-0.037550,1.7000,1.5600,1.5600,,-2.1500,14.5935,-1163.5350,9594.9600,5398.5360,-1163.5350,9594.9600,5398.5360,-296.7388,3267.6616,1943.1544,11070.7390,,,target_F_matched_to_loading_head_summary
1780512188.197985,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70310,1.80000,1.74045,1.703100,-0.037350,1.7000,1.5600,1.5600,,-2.1500,14.6820,-1163.5350,9594.3570,5397.5700,-1163.5350,9594.3570,5397.5700,-296.7388,3267.0586,1942.1884,11069.7453,,,target_F_matched_to_loading_head_summary
1780512188.286128,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70200,1.80000,1.74045,1.702000,-0.038450,1.7000,1.5600,1.5600,,-2.1500,14.7703,-1164.1360,9590.1540,5406.2800,-1164.1360,9590.1540,5406.2800,-297.3398,3262.8556,1950.8984,11070.4169,,,target_F_matched_to_loading_head_summary
1780512188.374309,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70220,1.80000,1.74045,1.702200,-0.038250,1.7000,1.5600,1.5600,,-2.1500,14.8587,-1156.9240,9590.1540,5389.8240,-1156.9240,9590.1540,5389.8240,-290.1278,3262.8556,1934.4424,11061.6332,,,target_F_matched_to_loading_head_summary
1780512188.463205,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70220,1.80000,1.74045,1.702200,-0.038250,1.7000,1.5600,1.5600,,-2.1500,14.9470,-1162.3330,9591.3590,5394.6640,-1162.3330,9591.3590,5394.6640,-295.5368,3264.0606,1939.2824,11065.6037,,,target_F_matched_to_loading_head_summary
1780512188.551558,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70370,1.80000,1.74045,1.703700,-0.036750,1.7000,1.5600,1.5600,,-2.1500,15.0355,-1163.5350,9590.7520,5389.8240,-1163.5350,9590.7520,5389.8240,-296.7388,3263.4536,1934.4424,11062.8450,,,target_F_matched_to_loading_head_summary
1780512188.639568,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70410,1.80000,1.74045,1.704100,-0.036350,1.7000,1.5600,1.5600,,-2.1500,15.1239,-1161.7320,9592.5600,5399.5040,-1161.7320,9592.5600,5399.5040,-294.9358,3265.2616,1944.1224,11068.9418,,,target_F_matched_to_loading_head_summary
1780512188.728463,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70310,1.80000,1.74045,1.703100,-0.037350,1.7000,1.5600,1.5600,,-2.1500,15.2123,-1162.3330,9593.7600,5398.5360,-1162.3330,9593.7600,5398.5360,-295.5368,3266.4616,1943.1544,11069.5727,,,target_F_matched_to_loading_head_summary
1780512188.816677,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70290,1.80000,1.74045,1.702900,-0.037550,1.7000,1.5600,1.5600,,-2.1500,15.3007,-1159.3280,9589.5520,5392.7280,-1159.3280,9589.5520,5392.7280,-292.5318,3262.2536,1937.3464,11062.7783,,,target_F_matched_to_loading_head_summary
1780512188.905250,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70430,1.80000,1.74045,1.704300,-0.036150,1.7000,1.5600,1.5600,,-2.1500,15.3890,-1159.9290,9589.5520,5392.7280,-1159.9290,9589.5520,5392.7280,-293.1328,3262.2536,1937.3464,11062.8413,,,target_F_matched_to_loading_head_summary
1780512188.993303,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70340,1.80000,1.74045,1.703400,-0.037050,1.7000,1.5600,1.5600,,-2.1500,15.4776,-1161.1310,9596.1650,5387.8870,-1161.1310,9596.1650,5387.8870,-294.3348,3268.8666,1932.5054,11066.3424,,,target_F_matched_to_loading_head_summary
1780512189.082035,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70180,1.80000,1.74045,1.701800,-0.038650,1.7000,1.5600,1.5600,,-2.1500,15.5659,-1162.3330,9590.7520,5398.5360,-1162.3330,9590.7520,5398.5360,-295.5368,3263.4536,1943.1544,11066.9658,,,target_F_matched_to_loading_head_summary
1780512189.170601,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70190,1.80000,1.74045,1.701900,-0.038550,1.7000,1.5600,1.5600,,-2.1500,15.6545,-1159.3280,9589.5520,5398.5360,-1159.3280,9589.5520,5398.5360,-292.5318,3262.2536,1943.1544,11065.6107,,,target_F_matched_to_loading_head_summary
1780512189.258680,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70360,1.80000,1.74045,1.703600,-0.036850,1.7000,1.5600,1.5600,,-2.1500,15.7428,-1161.1310,9588.9540,5398.5360,-1161.1310,9588.9540,5398.5360,-294.3348,3261.6556,1943.1544,11065.2815,,,target_F_matched_to_loading_head_summary
1780512189.347144,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70390,1.80000,1.74045,1.703900,-0.036550,1.7000,1.5600,1.5600,,-2.1500,15.8310,-1162.3330,9593.7600,5392.7280,-1162.3330,9593.7600,5392.7280,-295.5368,3266.4616,1937.3464,11066.7414,,,target_F_matched_to_loading_head_summary
1780512189.434970,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70220,1.80000,1.74045,1.702200,-0.038250,1.7000,1.5600,1.5600,,-2.1500,15.9194,-1158.7270,9586.5440,5392.7280,-1158.7270,9586.5440,5392.7280,-291.9308,3259.2456,1937.3464,11060.1080,,,target_F_matched_to_loading_head_summary
1780512189.524155,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70260,1.80000,1.74045,1.702600,-0.037850,1.7000,1.5600,1.5600,,-2.1500,16.0078,-1159.9290,9590.7520,5390.7910,-1159.9290,9590.7520,5390.7910,-293.1328,3263.4536,1935.4094,11062.9375,,,target_F_matched_to_loading_head_summary
1780512189.612396,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70330,1.80000,1.74045,1.703300,-0.037150,1.7000,1.5600,1.5600,,-2.1500,16.0964,-1158.7270,9596.7670,5397.5700,-1158.7270,9596.7670,5397.5700,-291.9308,3269.4686,1942.1884,11071.3300,,,target_F_matched_to_loading_head_summary
1780512189.700966,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70140,1.80000,1.74045,1.701400,-0.039050,1.7000,1.5600,1.5600,,-2.1500,16.1848,-1156.3240,9594.3570,5393.6950,-1156.3240,9594.3570,5393.6950,-289.5278,3267.0586,1938.3134,11067.1007,,,target_F_matched_to_loading_head_summary
1780512189.788995,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70430,1.80000,1.74045,1.704300,-0.036150,1.7000,1.5600,1.5600,,-2.1500,16.2732,-1158.7270,9593.1570,5392.7280,-1158.7270,9593.1570,5392.7280,-291.9308,3265.8586,1937.3464,11065.8404,,,target_F_matched_to_loading_head_summary
1780512189.877649,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70420,1.80000,1.74045,1.704200,-0.036250,1.7000,1.5600,1.5600,,-2.1500,16.3617,-1161.1310,9589.5520,5394.6640,-1161.1310,9589.5520,5394.6640,-294.3348,3262.2536,1939.2824,11063.9113,,,target_F_matched_to_loading_head_summary
1780512189.966047,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70290,1.80000,1.74045,1.702900,-0.037550,1.7000,1.5600,1.5600,,-2.1500,16.4498,-1165.9390,9596.7670,5395.6320,-1165.9390,9596.7670,5395.6320,-299.1428,3269.4686,1940.2504,11071.1425,,,target_F_matched_to_loading_head_summary
1780512190.054597,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70240,1.80000,1.74045,1.702400,-0.038050,1.7000,1.5600,1.5600,,-2.1500,16.5385,-1159.9290,9591.3590,5391.7600,-1159.9290,9591.3590,5391.7600,-293.1328,3264.0606,1936.3784,11063.9359,,,target_F_matched_to_loading_head_summary
1780512190.142852,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70240,1.80000,1.74045,1.702400,-0.038050,1.7000,1.5600,1.5600,,-2.1500,16.6269,-1156.3240,9591.3590,5394.6640,-1156.3240,9591.3590,5394.6640,-289.5278,3264.0606,1939.2824,11064.9741,,,target_F_matched_to_loading_head_summary
1780512190.231456,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70170,1.80000,1.74045,1.701700,-0.038750,1.7000,1.5600,1.5600,,-2.1500,16.7153,-1161.7320,9593.7600,5395.6320,-1161.7320,9593.7600,5395.6320,-294.9358,3266.4616,1940.2504,11068.0936,,,target_F_matched_to_loading_head_summary
1780512190.319363,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70280,1.80000,1.74045,1.702800,-0.037650,1.7000,1.5600,1.5600,,-2.1500,16.8037,-1162.3330,9591.9570,5391.7600,-1162.3330,9591.9570,5391.7600,-295.5368,3264.6586,1936.3784,11064.7066,,,target_F_matched_to_loading_head_summary
1780512190.408643,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70330,1.80000,1.74045,1.703300,-0.037150,1.7000,1.5600,1.5600,,-2.1500,16.8919,-1161.1310,9588.9540,5391.7600,-1161.1310,9588.9540,5391.7600,-294.3348,3261.6556,1936.3784,11061.9772,,,target_F_matched_to_loading_head_summary
1780512190.495886,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70230,1.80000,1.74045,1.702300,-0.038150,1.7000,1.5600,1.5600,,-2.1500,16.9807,-1161.1310,9582.3410,5393.6950,-1161.1310,9582.3410,5393.6950,-294.3348,3255.0426,1938.3134,11057.1891,,,target_F_matched_to_loading_head_summary
1780512190.584985,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70170,1.80000,1.74045,1.701700,-0.038750,1.7000,1.5600,1.5600,,-2.1500,17.0689,-1158.7270,9589.5520,5392.7280,-1158.7270,9589.5520,5392.7280,-291.9308,3262.2536,1937.3464,11062.7154,,,target_F_matched_to_loading_head_summary
1780512190.673496,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70180,1.80000,1.74045,1.701800,-0.038650,1.7000,1.5600,1.5600,,-2.1500,17.1573,-1162.9340,9591.9570,5400.4710,-1162.9340,9591.9570,5400.4710,-296.1378,3264.6586,1945.0894,11069.0172,,,target_F_matched_to_loading_head_summary
1780512190.761719,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70180,1.80000,1.74045,1.701800,-0.038650,1.7000,1.5600,1.5600,,-2.1500,17.2457,-1155.7220,9590.7520,5397.5700,-1155.7220,9590.7520,5397.5700,-288.9258,3263.4536,1942.1884,11065.8022,,,target_F_matched_to_loading_head_summary
1780512190.850368,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70110,1.80000,1.74045,1.701100,-0.039350,1.7000,1.5600,1.5600,,-2.1500,17.3341,-1158.7270,9596.1650,5404.3440,-1158.7270,9596.1650,5404.3440,-291.9308,3268.8666,1948.9624,11074.1124,,,target_F_matched_to_loading_head_summary
1780512190.938749,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70170,1.80000,1.74045,1.701700,-0.038750,1.7000,1.5600,1.5600,,-2.1500,17.4226,-1162.3330,9594.9600,5408.2160,-1162.3330,9594.9600,5408.2160,-295.5368,3267.6616,1952.8344,11075.3364,,,target_F_matched_to_loading_head_summary
1780512191.027370,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70160,1.80000,1.74045,1.701600,-0.038850,1.7000,1.5600,1.5600,,-2.1500,17.5109,-1158.1260,9587.7490,5400.4710,-1158.1260,9587.7490,5400.4710,-291.3298,3260.4506,1945.0894,11064.8666,,,target_F_matched_to_loading_head_summary
1780512191.115593,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70410,1.80000,1.74045,1.704100,-0.036350,1.7000,1.5600,1.5600,,-2.1500,17.5997,-1159.3280,9593.7600,5388.8560,-1159.3280,9593.7600,5388.8560,-292.5318,3266.4616,1933.4744,11064.5398,,,target_F_matched_to_loading_head_summary
1780512191.204103,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70330,1.80000,1.74045,1.703300,-0.037150,1.7000,1.5600,1.5600,,-2.1500,17.6878,-1155.7220,9588.9540,5388.8560,-1155.7220,9588.9540,5388.8560,-288.9258,3261.6556,1933.4744,11059.9955,,,target_F_matched_to_loading_head_summary
1780512191.292840,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70280,1.80000,1.74045,1.702800,-0.037650,1.7000,1.5600,1.5600,,-2.1500,17.7763,-1164.1360,9591.3590,5399.5040,-1164.1360,9591.3590,5399.5040,-297.3398,3264.0606,1944.1224,11068.1536,,,target_F_matched_to_loading_head_summary
1780512191.380880,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70270,1.80000,1.74045,1.702700,-0.037750,1.7000,1.5600,1.5600,,-2.1500,17.8648,-1163.5350,9590.1540,5396.6000,-1163.5350,9590.1540,5396.6000,-296.7388,3262.8556,1941.2184,11065.6296,,,target_F_matched_to_loading_head_summary
1780512191.469343,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70280,1.80000,1.74045,1.702800,-0.037650,1.7000,1.5600,1.5600,,-2.1500,17.9531,-1162.3330,9594.3570,5397.5700,-1162.3330,9594.3570,5397.5700,-295.5368,3267.0586,1942.1884,11069.6191,,,target_F_matched_to_loading_head_summary
1780512191.557259,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70330,1.80000,1.74045,1.703300,-0.037150,1.7000,1.5600,1.5600,,-2.1500,18.0416,-1159.9290,9596.7670,5400.4710,-1159.9290,9596.7670,5400.4710,-293.1328,3269.4686,1945.0894,11072.8704,,,target_F_matched_to_loading_head_summary
1780512191.646405,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70220,1.80000,1.74045,1.702200,-0.038250,1.7000,1.5600,1.5600,,-2.1500,18.1298,-1158.7270,9590.1540,5397.5700,-1158.7270,9590.1540,5397.5700,-291.9308,3262.8556,1942.1884,11065.5982,,,target_F_matched_to_loading_head_summary
1780512191.734574,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70330,1.80000,1.74045,1.703300,-0.037150,1.7000,1.5600,1.5600,,-2.1500,18.2185,-1156.3240,9593.7600,5391.7600,-1156.3240,9593.7600,5391.7600,-289.5278,3266.4616,1936.3784,11065.6402,,,target_F_matched_to_loading_head_summary
1780512191.822504,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70230,1.80000,1.74045,1.702300,-0.038150,1.7000,1.5600,1.5600,,-2.1500,18.3069,-1161.1310,9592.5600,5395.6320,-1161.1310,9592.5600,5395.6320,-294.3348,3265.2616,1940.2504,11066.9904,,,target_F_matched_to_loading_head_summary
1780512191.911422,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70280,1.80000,1.74045,1.702800,-0.037650,1.7000,1.5600,1.5600,,-2.1500,18.3950,-1158.1260,9592.5600,5397.5700,-1158.1260,9592.5600,5397.5700,-291.3298,3265.2616,1942.1884,11067.6206,,,target_F_matched_to_loading_head_summary
1780512191.999624,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70170,1.80000,1.74045,1.701700,-0.038750,1.7000,1.5600,1.5600,,-2.1500,18.4836,-1159.3280,9589.5520,5397.5700,-1159.3280,9589.5520,5397.5700,-292.5318,3262.2536,1942.1884,11065.1394,,,target_F_matched_to_loading_head_summary
1780512192.088242,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70150,1.80000,1.74045,1.701500,-0.038950,1.7000,1.5600,1.5600,,-2.1500,18.5718,-1160.5300,9590.7520,5400.4710,-1160.5300,9590.7520,5400.4710,-293.7338,3263.4536,1945.0894,11067.7207,,,target_F_matched_to_loading_head_summary
1780512192.176630,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70270,1.80000,1.74045,1.702700,-0.037750,1.7000,1.5600,1.5600,,-2.1500,18.6605,-1158.1260,9592.5600,5391.7600,-1158.1260,9592.5600,5391.7600,-291.3298,3265.2616,1936.3784,11064.7883,,,target_F_matched_to_loading_head_summary
1780512192.265343,session_20260603_143946,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,180,1.74045,1.70350,1.80000,1.74045,1.703500,-0.036950,1.7000,1.5600,1.5600,,-2.1500,18.7489,-1158.7270,9597.3650,5399.5040,-1158.7270,9597.3650,5399.5040,-291.9308,3270.0666,1944.1224,11072.7913,,,target_F_matched_to_loading_head_summary
