pc_time_s,t_ms,status,Bx,By,Bz
1780330371.539053,514930,,-11418.0,44473.0,43559.0
1780330371.5527902,514940,,-11418.0,42069.0,44528.0
1780330371.5613904,514954,,-13221.0,36059.0,40656.0
1780330371.5702152,514961,,-16226.0,41468.0,38720.0
1780330371.579215,514971,,-13822.0,41468.0,46464.0
1780330371.5887194,514980,,-14423.0,34857.0,41624.0
1780330371.6015525,514989,,-9014.0,40867.0,45496.0
1780330371.6105523,515001,,-14423.0,48680.0,35816.0
1780330371.6199114,515011,,-9014.0,40266.0,39688.0
1780330371.628402,515019,,-13822.0,37862.0,39688.0
1780330371.6384034,515029,,-10817.0,42670.0,39688.0
1780330371.651409,515039,,-12620.0,44473.0,42592.0
1780330371.6604211,515050,,-13221.0,43872.0,42592.0
1780330371.6686943,515059,,-11418.0,39065.0,42592.0
1780330371.6786547,515069,,-13822.0,37261.0,42592.0
1780330371.6868846,515079,,-11418.0,46877.0,32912.0
1780330371.7003396,515086,,-12620.0,40867.0,45496.0
1780330371.7093396,515100,,-11418.0,40266.0,38720.0
1780330371.7183614,515110,,-12019.0,43271.0,43559.0
1780330371.7275572,515119,,-13221.0,42670.0,43559.0
1780330371.7369802,515126,,-6610.0,40867.0,38720.0
1780330371.749828,515136,,-7211.0,45074.0,37752.0
1780330371.7588372,515150,,-15625.0,37862.0,44528.0
1780330371.7673419,515159,,-9615.0,40266.0,46464.0
1780330371.7773468,515167,,-11418.0,44473.0,46464.0
1780330371.7858803,515175,,-14423.0,40266.0,34848.0
1780330371.7999005,515184,,-13221.0,40266.0,41624.0
1780330371.8079004,515199,,-6610.0,38463.0,42592.0
1780330371.8172183,515208,,-8414.0,37261.0,41624.0
1780330371.8265467,515215,,-11418.0,40266.0,41624.0
1780330371.8355834,515225,,-10817.0,39065.0,33880.0
1780330371.8488872,515235,,-15024.0,39665.0,43559.0
1780330371.8578928,515248,,-10817.0,40867.0,40656.0
1780330371.8663895,515255,,-15625.0,42670.0,48400.0
1780330371.8758972,515265,,-17428.0,36660.0,43559.0
1780330371.8848796,515275,,-10216.0,39065.0,42592.0
1780330371.898048,515284,,-12019.0,42069.0,31944.0
1780330371.9070477,515296,,-18630.0,38463.0,38720.0
1780330371.9162138,515305,,-3605.0,39665.0,47432.0
1780330371.9247274,515315,,-11418.0,39065.0,46464.0
1780330371.9338799,515324,,-16226.0,44473.0,31944.0
1780330371.9473968,515333,,-13221.0,40867.0,46464.0
1780330371.9567118,515346,,-9014.0,39065.0,40656.0
1780330371.9653094,515355,,-12019.0,41468.0,36783.0
1780330371.9748125,515364,,-12019.0,38463.0,33880.0
1780330371.9828277,515373,,-11418.0,41468.0,36783.0
1780330371.9970531,515380,,-10216.0,43271.0,43559.0
1780330372.0055451,515394,,-8414.0,45675.0,47432.0
1780330372.0140507,515403,,-9014.0,40266.0,38720.0
1780330372.0230503,515413,,-13221.0,42069.0,40656.0
1780330372.0327706,515421,,-7211.0,37862.0,37752.0
1780330372.046047,515430,,-15625.0,40266.0,45496.0
1780330372.0550532,515443,,-12019.0,39665.0,39688.0
1780330372.0643814,515453,,-7812.0,38463.0,43559.0
1780330372.0733814,515461,,-15024.0,40867.0,37752.0
1780330372.0817163,515471,,-16226.0,41468.0,43559.0
1780330372.0953786,515480,,-12620.0,38463.0,40656.0
1780330372.1047397,515494,,-10817.0,45675.0,41624.0
1780330372.11292,515501,,-10817.0,42069.0,41624.0
1780330372.1216104,515511,,-10817.0,38463.0,42592.0
1780330372.13124,515519,,-16828.0,42670.0,39688.0
1780330372.1445959,515528,,-6009.0,40266.0,40656.0
1780330372.1539106,515542,,-14423.0,40867.0,34848.0
1780330372.1620424,515550,,-12019.0,39065.0,40656.0
1780330372.1712158,515559,,-14423.0,40867.0,41624.0
1780330372.180048,515568,,-4807.0,39065.0,44528.0
1780330372.1935513,515578,,-16226.0,41468.0,37752.0
1780330372.2025528,515590,,-7211.0,41468.0,41624.0
1780330372.2120576,515599,,-8414.0,43271.0,43559.0
1780330372.220203,515609,,-15024.0,40867.0,43559.0
1780330372.2297046,515618,,-12620.0,43271.0,35816.0
1780330372.2427118,515625,,-12019.0,37261.0,57112.0
1780330372.2517247,515639,,-9014.0,40867.0,33880.0
1780330372.2613857,515649,,-13822.0,40867.0,39688.0
1780330372.2701647,515658,,-10817.0,41468.0,39688.0
1780330372.2787108,515667,,-13221.0,40867.0,34848.0
1780330372.292213,515674,,-10817.0,39665.0,35816.0
1780330372.301548,515689,,-17428.0,41468.0,49368.0
1780330372.3102114,515698,,-10817.0,39065.0,41624.0
1780330372.319528,515706,,-14423.0,47479.0,40656.0
1780330372.328379,515715,,-12019.0,42670.0,43559.0
1780330372.3412101,515724,,-12620.0,39665.0,41624.0
1780330372.350418,515737,,-15024.0,39665.0,39688.0
1780330372.3594182,515747,,-12620.0,33656.0,33880.0
1780330372.3692272,515755,,-13822.0,42069.0,38720.0
1780330372.377227,515764,,-11418.0,44473.0,33880.0
1780330372.3910518,515774,,-6009.0,34857.0,44528.0
1780330372.400047,515787,,-10817.0,36059.0,39688.0
1780330372.4088762,515795,,-13822.0,36059.0,38720.0
1780330372.4183795,515805,,-12620.0,44473.0,46464.0
1780330372.4273794,515814,,-16226.0,43872.0,45496.0
1780330372.4408803,515823,,-12620.0,47479.0,39688.0
1780330372.4498906,515835,,-9014.0,37261.0,49368.0
1780330372.458893,515845,,-10817.0,40867.0,45496.0
1780330372.467041,515854,,-9014.0,42069.0,40656.0
1780330372.4760413,515862,,-13822.0,39065.0,36783.0
1780330372.4897075,515872,,-14423.0,45074.0,41624.0
1780330372.4987197,515885,,-8414.0,41468.0,34848.0
1780330372.50772,515893,,-11418.0,42670.0,40656.0
1780330372.5170608,515902,,-10817.0,40266.0,37752.0
1780330372.5255451,515913,,-7812.0,41468.0,43559.0
1780330372.539045,515920,,-15625.0,42670.0,43559.0
1780330372.5480464,515933,,-16226.0,45074.0,43559.0
1780330372.5570464,515943,,-10216.0,39065.0,37752.0
1780330372.5662086,515953,,-9615.0,42670.0,41624.0
1780330372.5747163,515960,,-12620.0,40867.0,45496.0
1780330372.5878735,515970,,-13822.0,42670.0,33880.0
1780330372.597875,515983,,-8414.0,47479.0,46464.0
1780330372.6067123,515992,,-15024.0,40266.0,41624.0
1780330372.615528,516000,,-12620.0,38463.0,36783.0
1780330372.6245399,516010,,-12620.0,40867.0,35816.0
1780330372.6378827,516018,,-12620.0,40867.0,46464.0
1780330372.6462681,516033,,-10216.0,43271.0,35816.0
1780330372.6557074,516042,,-10817.0,42069.0,41624.0
1780330372.6653116,516049,,-12019.0,42069.0,30976.0
1780330372.6733143,516058,,-14423.0,41468.0,37752.0
1780330372.687117,516068,,-14423.0,39065.0,33880.0
1780330372.6962144,516081,,-12019.0,42670.0,37752.0
1780330372.7057066,516089,,-11418.0,35458.0,41624.0
1780330372.7140014,516098,,-13221.0,43271.0,36783.0
1780330372.723212,516108,,-10817.0,35458.0,44528.0
1780330372.735878,516117,,-16226.0,37862.0,35816.0
1780330372.745211,516129,,-11418.0,39665.0,39688.0
1780330372.7542124,516138,,-8414.0,37261.0,48400.0
1780330372.763715,516148,,-9014.0,39665.0,36783.0
1780330372.7717168,516157,,-9615.0,40266.0,37752.0
1780330372.785722,516165,,-12620.0,34256.0,41624.0
1780330372.7947228,516179,,-7812.0,39065.0,40656.0
1780330372.8037236,516188,,-10817.0,40867.0,34848.0
1780330372.8130386,516196,,-14423.0,40266.0,35816.0
1780330372.821376,516206,,-13822.0,41468.0,40656.0
1780330372.83552,516214,,-10817.0,37261.0,34848.0
1780330372.8442154,516227,,-18029.0,34857.0,38720.0
1780330372.8532171,516237,,-12019.0,43271.0,36783.0
1780330372.8620393,516247,,-14423.0,42670.0,36783.0
1780330372.8710415,516254,,-8414.0,43872.0,48400.0
1780330372.8838758,516263,,-12019.0,42069.0,44528.0
1780330372.8930387,516277,,-15625.0,43872.0,45496.0
1780330372.9020407,516287,,-13221.0,42069.0,37752.0
1780330372.911634,516294,,-12019.0,36059.0,41624.0
1780330372.9203458,516304,,-15024.0,43872.0,32912.0
1780330372.9337049,516313,,-15024.0,39065.0,43559.0
1780330372.9422078,516327,,-12620.0,39065.0,50336.0
1780330372.9513714,516334,,-12019.0,46877.0,44528.0
1780330372.9603755,516344,,-13822.0,41468.0,41624.0
1780330372.9693773,516352,,-14423.0,43872.0,44528.0
1780330372.9828663,516361,,-13221.0,46276.0,41624.0
1780330372.992032,516375,,-18630.0,46276.0,44528.0
1780330373.0010395,516383,,-15625.0,39065.0,37752.0
1780330373.010546,516392,,-10817.0,41468.0,46464.0
1780330373.0185516,516401,,-15625.0,43872.0,49368.0
1780330373.0320616,516411,,-13822.0,42670.0,42592.0
1780330373.0410616,516423,,-11418.0,34256.0,49368.0
1780330373.0505428,516432,,-12019.0,41468.0,38720.0
1780330373.0595424,516443,,-11418.0,40266.0,44528.0
1780330373.0682034,516452,,-6610.0,36059.0,51304.0
1780330373.0812032,516459,,-15024.0,37862.0,45496.0
1780330373.090719,516472,,-10817.0,37862.0,38720.0
1780330373.099721,516483,,-8414.0,39065.0,38720.0
1780330373.10887,516492,,-12620.0,42069.0,37752.0
1780330373.1173742,516500,,-12620.0,42670.0,41624.0
1780330373.1307037,516508,,-9014.0,39665.0,49368.0
1780330373.1401997,516523,,-17428.0,41468.0,38720.0
1780330373.1492026,516532,,-15024.0,42670.0,45496.0
1780330373.1572204,516540,,-9615.0,41468.0,39688.0
1780330373.1668673,516548,,-13822.0,44473.0,42592.0
1780330373.179875,516557,,-15625.0,36660.0,39688.0
1780330373.1890368,516571,,-12019.0,43271.0,30007.0
1780330373.1983788,516581,,-16226.0,41468.0,38720.0
1780330373.207373,516588,,-15024.0,40266.0,35816.0
1780330373.216193,516597,,-13221.0,39065.0,36783.0
1780330373.2297022,516607,,-10817.0,45675.0,40656.0
1780330373.238702,516621,,-11418.0,38463.0,47432.0
1780330373.247863,516628,,-14423.0,40867.0,34848.0
1780330373.2567062,516638,,-15024.0,38463.0,45496.0
1780330373.2653792,516647,,-9014.0,42069.0,43559.0
1780330373.2788975,516656,,-10216.0,45675.0,40656.0
1780330373.287539,516668,,-12620.0,46877.0,34848.0
1780330373.2965505,516678,,-17428.0,41468.0,41624.0
1780330373.3055496,516687,,-16828.0,39065.0,43559.0
1780330373.3140593,516696,,-15024.0,40867.0,42592.0
1780330373.3285794,516706,,-10817.0,40867.0,34848.0
1780330373.3368819,516717,,-16828.0,36660.0,40656.0
1780330373.3462152,516726,,-13221.0,39665.0,35816.0
1780330373.3552341,516736,,-13822.0,42069.0,46464.0
1780330373.3643773,516746,,-14423.0,37261.0,32912.0
1780330373.376378,516753,,-13822.0,40266.0,41624.0
1780330373.3859084,516767,,-10216.0,40867.0,39688.0
1780330373.3949225,516776,,-14423.0,43271.0,37752.0
1780330373.4049146,516786,,-16226.0,43271.0,37752.0
1780330373.4128852,516793,,-13822.0,40266.0,41624.0
1780330373.426857,516803,,-12620.0,36660.0,36783.0
1780330373.4361641,516817,,-15024.0,38463.0,38720.0
1780330373.4451635,516826,,-10216.0,37862.0,37752.0
1780330373.4531724,516834,,-21034.0,42069.0,39688.0
1780330373.46267,516842,,-10216.0,42069.0,46464.0
1780330373.4757278,516851,,-10216.0,41468.0,43559.0
1780330373.4847307,516866,,-15625.0,42069.0,37752.0
