pc_time_s,t_ms,status,Bx,By,Bz
1778794008.957581,7975671,,695400.0,-1008450.0,2506636.0
1778794009.028456,7975741,,756750.0,-1107449.0,3487462.0
1778794009.094375,7975807,,834150.0,-1230150.0,4451832.0
1778794009.160403,7975874,,903000.0,-1356449.0,5247045.0
1778794009.226361,7975936,,974250.0,-1502400.0,5819133.0
1778794009.2923038,7976005,,1056449.0,-1671449.0,6147282.0
1778794009.36309,7976074,,1167750.0,-1885949.0,6194959.0
1778794009.429069,7976141,,1295400.0,-2122950.0,6206333.0
1778794009.495061,7976205,,1436550.0,-2396850.0,6223031.0
1778794009.560896,7976271,,1571699.0,-2713050.0,6228839.0
1778794009.631676,7976341,,1727850.0,-3088500.0,6250375.0
1778794009.6975842,7976407,,1945350.0,-3574200.0,6244570.0
1778794009.763618,7976471,,2200500.0,-4129500.0,6247231.0
1778794009.8296971,7976538,,2519399.0,-4804351.0,6257394.0
1778794009.8954802,7976605,,2832149.0,4242000.0,6255458.0
1778794009.966243,7976674,,3181350.0,3278850.0,6260055.0
1778794010.032247,7976741,,3631649.0,1980300.0,6272640.0
1778794010.098325,7976805,,4214250.0,468900.0,6278205.0
1778794010.164288,7976869,,-4884600.0,-1408500.0,6277239.0
1778794010.2348921,7976936,,-4045350.0,-2941950.0,6300469.0
1778794010.300965,7977007,,-3187649.0,-3849300.0,6305312.0
1778794010.3670049,7977072,,-2252550.0,-3887250.0,6304343.0
1778794010.4328902,7977136,,-1036500.0,-3896550.0,6305071.0
1778794010.498826,7977202,,414750.0,-3915149.0,6313055.0
1778794010.5695648,7977272,,1253400.0,-3913649.0,6307970.0
1778794010.635627,7977338,,1247250.0,-3918750.0,6310392.0
1778794010.701638,7977407,,1249500.0,-3918750.0,6321280.0
1778794010.767672,7977469,,1250699.0,-3917399.0,6313781.0
1778794010.833642,7977536,,1250850.0,-3920250.0,6323703.0
1778794010.904143,7977607,,1251300.0,-3915600.0,6307970.0
1778794010.9701602,7977671,,1252050.0,-3918000.0,6319589.0
1778794011.036135,7977736,,1249949.0,-3911100.0,6303616.0
1778794011.102113,7977802,,1253699.0,-3918450.0,6315472.0
1778794011.172917,7977872,,1249800.0,-3918300.0,6318618.0
1778794011.238802,7977936,,1246350.0,-3919350.0,6323218.0
1778794011.3048651,7978002,,1251300.0,-3916200.0,6313538.0
1778794011.370757,7978071,,1246800.0,-3921600.0,6321039.0
1778794011.4366772,7978133,,1246800.0,-3917100.0,6314264.0
1778794011.5073578,7978202,,1239900.0,-3908850.0,6311600.0
1778794011.573259,7978271,,607500.0,-3918750.0,6320072.0
1778794011.639233,7978336,,-371250.0,-3909149.0,6309424.0
1778794011.705188,7978402,,-1453199.0,-3904200.0,6315472.0
1778794011.775863,7978471,,-2497200.0,-3865500.0,6304101.0
1778794011.8417568,7978538,,-3458550.0,-3342000.0,6289823.0
1778794011.907831,7978600,,-4230298.0,-2021100.0,6280624.0
1778794011.973641,7978669,,4780799.0,-71699.0,6290546.0
1778794012.039465,7978735,,4085250.0,1541850.0,6266349.0
1778794012.1103392,7978805,,3545550.0,2832899.0,6278205.0
1778794012.1762402,7978869,,3115950.0,3945899.0,6261751.0
1778794012.242236,7978935,,2784149.0,4785000.0,6261023.0
1778794012.308147,7979000,,2465850.0,-4338751.0,6242874.0
1778794012.378848,7979066,,2156100.0,-3746850.0,6236824.0
1778794012.444789,7979135,,1895100.0,-3227100.0,6236583.0
1778794012.510638,7979202,,1706250.0,-2829600.0,6226661.0
1778794012.5767329,7979264,,1553699.0,-2496600.0,6209960.0
1778794012.642514,7979333,,1409550.0,-2210550.0,6192538.0
1778794012.713088,7979402,,1269449.0,-1962600.0,6174149.0
1778794012.7790248,7979469,,1140150.0,-1737600.0,6145832.0
1778794012.845231,7979533,,1040850.0,-1557900.0,5748226.0
1778794012.911105,7979600,,962849.0,-1406400.0,5120960.0
1778794012.977061,7979664,,893550.0,-1274400.0,4348984.0
1778794013.0477178,7979736,,817200.0,-1149300.0,3373238.0
1778794013.1136699,7979802,,747300.0,-1044000.0,2420968.0
1778794013.179737,7979866,,689099.0,-954000.0,1395856.0
1778794013.24544,7979933,,642000.0,-876150.0,354530.0
1778794013.315824,7979997,,603599.0,-808050.0,-588060.0
1778794013.3816562,7980071,,561750.0,-742050.0,-1510322.0
1778794013.4476538,7980133,,520500.0,-685349.0,-2298273.0
1778794013.5135841,7980200,,484049.0,-634349.0,-3027662.0
1778794013.579694,7980264,,453450.0,-589650.0,-3698002.0
1778794013.650361,7980335,,428400.0,-551400.0,-4319943.0
1778794013.716337,7980400,,405150.0,-514800.0,-4935591.0
1778794013.782335,7980466,,380850.0,-481049.0,-5463391.0
1778794013.848215,7980530,,355650.0,-451200.0,-5957797.0
1778794013.914191,7980597,,334799.0,-423900.0,-6413968.0
1778794013.985024,7980666,,317850.0,-398400.0,-6872559.0
1778794014.050873,7980735,,303299.0,-378299.0,-7268469.0
1778794014.1169338,7980797,,289049.0,-358049.0,-7638488.0
1778794014.1828249,7980864,,273600.0,-339600.0,7872986.0
1778794014.253243,7980928,,259500.0,-322500.0,7549917.0
1778794014.31901,7980999,,246000.0,-306150.0,7220554.0
1778794014.38501,7981064,,236399.0,-292950.0,6934511.0
1778794014.4509141,7981130,,227100.0,-278850.0,6663952.0
1778794014.516861,7981194,,216149.0,-266400.0,6411546.0
1778794014.587687,7981264,,204750.0,-255750.0,6169064.0
1778794014.653429,7981330,,195000.0,-244950.0,5929242.0
1778794014.719475,7981399,,188250.0,-235649.0,5715072.0
1778794014.7853272,7981461,,181500.0,-226950.0,5512032.0
1778794014.851145,7981528,,174899.0,-218250.0,5320613.0
1778794014.921847,7981599,,166950.0,-210000.0,5126770.0
1778794014.987791,7981663,,159600.0,-203100.0,4954223.0
1778794015.053659,7981728,,152850.0,-197100.0,4790632.0
1778794015.119689,7981794,,147899.0,-190050.0,4636960.0
1778794015.190018,7981858,,143399.0,-185550.0,4487648.0
1778794015.255834,7981928,,137550.0,-179250.0,4336882.0
1778794015.321802,7981994,,132450.0,-173550.0,4206202.0
1778794015.387721,7982063,,128250.0,-168750.0,4076006.0
1778794015.453683,7982125,,123750.0,-164850.0,3953312.0
1778794015.524471,7982199,,120150.0,-160350.0,3836668.0
1778794015.590347,7982263,,115350.0,-156300.0,3717604.0
1778794015.6563652,7982328,,111750.0,-152399.0,3611608.0
1778794015.722207,7982392,,107699.0,-148950.0,3510693.0
1778794015.7879832,7982461,,105150.0,-146250.0,3412925.0
1778794015.858794,7982530,,102449.0,-142649.0,3312980.0
1778794015.924651,7982594,,99449.0,-139500.0,3224649.0
1778794015.99067,7982661,,96600.0,-136500.0,3139224.0
1778794016.056714,7982727,,93150.0,-134250.0,3056218.0
1778794016.126901,7982791,,90750.0,-132300.0,2977567.0
1778794016.192676,7982863,,88350.0,-130200.0,2896014.0
1778794016.2586722,7982927,,86250.0,-127500.0,2824140.0
1778794016.324425,7982992,,84150.0,-125400.0,2753476.0
1778794016.3903549,7983056,,81150.0,-123300.0,2684748.0
1778794016.4609962,7983127,,79350.0,-120900.0,2621101.0
1778794016.526871,7983194,,77400.0,-120000.0,2555036.0
1778794016.592778,7983258,,75900.0,-118800.0,2494536.0
1778794016.65856,7983325,,73800.0,-117150.0,2436699.0
1778794016.7243142,7983391,,71699.0,-115650.0,2381522.0
1778794016.794946,7983461,,70199.0,-114000.0,2322474.0
1778794016.8608,7983527,,68100.0,-111900.0,2272863.0
1778794016.926791,7983591,,67050.0,-110250.0,2222286.0
1778794016.992626,7983656,,65850.0,-109350.0,2170740.0
1778794017.062929,7983720,,64199.0,-108750.0,2124518.0
1778794017.1288111,7983791,,61950.0,-106800.0,2076843.0
1778794017.194554,7983858,,61200.0,-105449.0,2034009.0
1778794017.260698,7983922,,60599.0,-105449.0,1990208.0
1778794017.326484,7983989,,58950.0,-103800.0,1950036.0
1778794017.396971,7984056,,58050.0,-102750.0,1910348.0
1778794017.462999,7984125,,56250.0,-101850.0,1868966.0
1778794017.5290198,7984191,,54900.0,-101250.0,1832182.0
1778794017.594862,7984255,,54150.0,-100199.0,1795882.0
1778794017.660631,7984320,,53400.0,-99449.0,1760066.0
1778794017.7310982,7984391,,52349.0,-98850.0,1726186.0
1778794017.7969952,7984455,,51599.0,-97650.0,1693031.0
1778794017.8631191,7984522,,51150.0,-97350.0,1659152.0
1778794017.929027,7984586,,50250.0,-96600.0,1629628.0
1778794017.999372,7984653,,49200.0,-95550.0,1598894.0
1778794018.0651898,7984722,,48450.0,-94500.0,1568644.0
1778794018.131168,7984789,,46650.0,-94050.0,1540330.0
1778794018.197105,7984855,,47400.0,-94199.0,1512500.0
1778794018.262841,7984919,,45750.0,-93000.0,1485880.0
1778794018.333448,7984991,,45450.0,-92400.0,1460228.0
1778794018.399314,7985055,,44400.0,-92550.0,1433124.0
1778794018.46533,7985119,,43950.0,-91650.0,1407956.0
1778794018.531159,7985186,,42750.0,-90600.0,1385449.0
1778794018.596931,7985250,,42750.0,-90000.0,1363427.0
1778794018.667714,7985322,,42300.0,-89250.0,1338502.0
1778794018.7333891,7985386,,40500.0,-88650.0,1315270.0
1778794018.7993731,7985453,,40650.0,-88800.0,1293974.0
1778794018.8653061,7985519,,39599.0,-88800.0,1286471.0
1778794018.9355788,7985583,,39900.0,-89100.0,1286956.0
1778794019.001439,7985656,,40200.0,-88350.0,1286956.0
1778794019.067148,7985719,,40349.0,-87900.0,1286471.0
1778794019.133057,7985783,,40500.0,-88199.0,1285261.0
1778794019.198753,7985850,,40500.0,-87600.0,1286956.0
1778794019.269386,7985919,,40200.0,-88800.0,1285746.0
1778794019.3353589,7985986,,41700.0,-87600.0,1286230.0
1778794019.401217,7986048,,40349.0,-88050.0,1284778.0
1778794019.46702,7986117,,40500.0,-88650.0,1287197.0
1778794019.5327969,7986183,,40650.0,-88650.0,1286230.0
1778794019.603432,7986250,,39750.0,-88949.0,1285988.0
1778794019.669317,7986317,,40500.0,-88199.0,1284536.0
1778794019.735302,7986383,,39750.0,-87900.0,1286230.0
1778794019.801208,7986450,,40500.0,-88800.0,1286956.0
1778794019.8715851,7986514,,39300.0,-89400.0,1286956.0
1778794019.937381,7986583,,40200.0,-88800.0,1299540.0
1778794020.003176,7986648,,40800.0,-89100.0,1314060.0
1778794020.069113,7986712,,40950.0,-89100.0,1332694.0
1778794020.134874,7986781,,41099.0,-89850.0,1354474.0
1778794020.205673,7986850,,42150.0,-90750.0,1375286.0
1778794020.271281,7986914,,42450.0,-91350.0,1400695.0
1778794020.337384,7986981,,43500.0,-91500.0,1424169.0
1778794020.4032419,7987047,,43650.0,-92100.0,1448854.0
1778794020.469017,7987112,,45150.0,-92250.0,1473779.0
1778794020.5396469,7987183,,46050.0,-93600.0,1501126.0
1778794020.605738,7987247,,46800.0,-94199.0,1527261.0
1778794020.6716979,7987312,,47400.0,-94500.0,1556060.0
1778794020.7374752,7987381,,48000.0,-95250.0,1582679.0
1778794020.8078132,7987445,,48150.0,-96150.0,1613171.0
1778794020.873613,7987514,,50250.0,-96000.0,1644390.0
1778794020.9393961,7987578,,50099.0,-96750.0,1677060.0
1778794021.005328,7987645,,51300.0,-98400.0,1708036.0
1778794021.0711172,7987711,,52349.0,-98250.0,1741190.0
1778794021.141762,7987781,,54000.0,-99449.0,1774343.0
1778794021.207689,7987847,,53849.0,-101100.0,1810402.0
1778794021.273692,7987911,,55200.0,-101550.0,1846944.0
1778794021.339692,7987976,,56700.0,-101250.0,1885664.0
1778794021.405281,7988040,,58200.0,-102300.0,1922932.0
1778794021.475915,7988114,,59250.0,-104400.0,1966007.0
1778794021.5418181,7988178,,59700.0,-104850.0,2006664.0
1778794021.6077492,7988242,,61050.0,-105900.0,2049981.0
1778794021.6736052,7988309,,62700.0,-107400.0,2093542.0
1778794021.743946,7988375,,63750.0,-108600.0,2139764.0
1778794021.809779,7988445,,65850.0,-109650.0,2189858.0
1778794021.8754392,7988511,,66600.0,-111300.0,2239226.0
1778794021.941407,7988575,,68100.0,-112199.0,2288593.0
1778794022.007178,7988640,,69900.0,-114000.0,2342317.0
1778794022.0777988,7988711,,71850.0,-115050.0,2395558.0
1778794022.1437209,7988778,,73650.0,-116400.0,2455816.0
1778794022.209731,7988842,,75600.0,-118949.0,2513895.0
1778794022.275718,7988909,,77250.0,-120750.0,2574153.0
1778794022.341324,7988973,,78449.0,-122250.0,2637316.0
1778794022.411961,7989045,,81150.0,-123600.0,2708464.0
1778794022.477831,7989109,,83699.0,-126300.0,2776708.0
1778794022.543835,7989175,,86100.0,-129149.0,2847372.0
1778794022.6098702,7989240,,88500.0,-131100.0,2921424.0
1778794022.6799831,7989304,,90600.0,-132600.0,2997895.0
1778794022.74575,7989375,,92400.0,-135600.0,3084048.0
1778794022.8115442,7989442,,95400.0,-137700.0,3165843.0
1778794022.877694,7989506,,98850.0,-140850.0,3253690.0
1778794022.943439,7989573,,102000.0,-144000.0,3346134.0
1778794023.014102,7989640,,104699.0,-146550.0,3439304.0
1778794023.079988,7989709,,108300.0,-149850.0,3545542.0
1778794023.146015,7989773,,111000.0,-152850.0,3649601.0
1778794023.211921,7989839,,115650.0,-156600.0,3757535.0
1778794023.277699,7989906,,118800.0,-161100.0,3871515.0
1778794023.3484,7989973,,121650.0,-165000.0,3998808.0
1778794023.414297,7990039,,125400.0,-170100.0,4123195.0
1778794023.480263,7990104,,130950.0,-174750.0,4255570.0
1778794023.5462,7990170,,135450.0,-179550.0,4391575.0
1778794023.616744,7990237,,141750.0,-184350.0,4535805.0
1778794023.682378,7990304,,147000.0,-190950.0,4697703.0
1778794023.748378,7990373,,151800.0,-196800.0,4857424.0
1778794023.814313,7990437,,157950.0,-203100.0,5025856.0
1778794023.880125,7990503,,164700.0,-210750.0,5203727.0
1778794023.950999,7990573,,172050.0,-217649.0,5392487.0
1778794024.01689,7990637,,179550.0,-227399.0,5600122.0
1778794024.082934,7990703,,186450.0,-235649.0,5811386.0
1778794024.148829,7990770,,192899.0,-244500.0,6033544.0
1778794024.214634,7990834,,201600.0,-254850.0,6266832.0
1778794024.285482,7990906,,213600.0,-267900.0,6534242.0
1778794024.351475,7990970,,224550.0,-280500.0,6799234.0
1778794024.417245,7991037,,233850.0,-292500.0,7079711.0
1778794024.483346,7991101,,243750.0,-306150.0,7379546.0
1778794024.553717,7991167,,255300.0,-321600.0,7696327.0
1778794024.619599,7991237,,268500.0,-340500.0,-7801112.0
1778794024.685487,7991304,,285150.0,-359100.0,-7437144.0
1778794024.751702,7991367,,299400.0,-378900.0,-7049218.0
1778794024.817441,7991434,,312900.0,-399900.0,-6632736.0
1778794024.888372,7991504,,328200.0,-424799.0,-6185279.0
1778794024.954237,7991570,,349049.0,-453000.0,-5669821.0
1778794025.020312,7991634,,372600.0,-484500.0,-5149519.0
1778794025.086167,7991701,,398250.0,-518250.0,-4589047.0
1778794025.152142,7991765,,417600.0,-552900.0,-3988160.0
1778794025.222999,7991837,,443549.0,-595349.0,-3278858.0
1778794025.288921,7991903,,472799.0,-639450.0,-2569313.0
1778794025.354912,7991968,,507450.0,-692400.0,-1792009.0
1778794025.420814,7992032,,548400.0,-750450.0,-945251.0
1778794025.491185,7992098,,587550.0,-812550.0,-24925.0
1778794025.557036,7992168,,627750.0,-887849.0,1058024.0
1778794025.6230369,7992234,,672900.0,-969599.0,2132988.0
1778794025.689004,7992298,,729150.0,-1062750.0,3084290.0
1778794025.754977,7992367,,795599.0,-1171350.0,4068504.0
1778794025.825829,7992437,,870900.0,-1291650.0,4844840.0
1778794025.8917398,7992501,,942450.0,-1437600.0,5619240.0
1778794025.9578,7992567,,1018650.0,-1596150.0,6106626.0
1778794026.023682,7992632,,1115699.0,-1782300.0,6165434.0
1778794026.0897112,7992698,,1228650.0,-2002199.0,6203671.0
1778794026.160525,7992768,,1376699.0,-2277600.0,6222304.0
1778794026.226502,7992832,,1512600.0,-2571750.0,6220125.0
1778794026.29246,7992898,,1662150.0,-2921850.0,6240936.0
1778794026.3583732,7992962,,1838250.0,-3340800.0,6254007.0
1778794026.4290502,7993032,,2068050.0,-3848100.0,6255943.0
1778794026.494956,7993101,,2384850.0,-4515450.0,6251344.0
1778794026.5609732,7993167,,2706750.0,4574850.0,6256669.0
1778794026.626889,7993234,,3023100.0,3685350.0,6258362.0
1778794026.6928341,7993296,,3400350.0,2598899.0,6266832.0
1778794026.763649,7993367,,3909149.0,1237949.0,6276029.0
1778794026.829689,7993432,,4620901.0,-591000.0,6287160.0
1778794026.895593,7993498,,-4399200.0,-2435399.0,6296357.0
1778794026.961497,7993562,,-3601649.0,-3701700.0,6305071.0
1778794027.032091,7993631,,-2730899.0,-3874200.0,6307005.0
1778794027.098134,7993701,,-1585050.0,-3901200.0,6313538.0
1778794027.1640708,7993765,,-227700.0,-3907200.0,6308455.0
1778794027.229963,7993831,,1189050.0,-3915899.0,6314749.0
1778794027.2959738,7993895,,1201050.0,-3914399.0,6309424.0
1778794027.366733,7993967,,1202400.0,-3915750.0,6312570.0
1778794027.432718,7994032,,1207199.0,-3919950.0,6318618.0
1778794027.4987562,7994098,,1202100.0,-3917850.0,6315959.0
1778794027.564667,7994162,,1203750.0,-3921450.0,6325880.0
1778794027.630629,7994229,,1202850.0,-3919350.0,6319589.0
1778794027.701129,7994298,,1200300.0,-3915300.0,6309909.0
1778794027.767021,7994367,,1200300.0,-3917399.0,6319831.0
1778794027.8331919,7994429,,1201500.0,-3921000.0,6320072.0
1778794027.899081,7994495,,1198800.0,-3917100.0,6316442.0
1778794027.9699368,7994567,,1198800.0,-3915000.0,6317168.0
1778794028.035836,7994632,,1200300.0,-3916950.0,6321522.0
1778794028.101884,7994698,,1198800.0,-3912450.0,6316200.0
1778794028.1677399,7994762,,1199100.0,-3923250.0,6322735.0
1778794028.233709,7994829,,1196850.0,-3912600.0,6313296.0
1778794028.304362,7994898,,1192800.0,-3917550.0,6322250.0
1778794028.3702762,7994962,,1201949.0,-3916649.0,6309424.0
1778794028.4362519,7995031,,1195650.0,-3917250.0,6317895.0
1778794028.502143,7995095,,1194900.0,-3921000.0,6322976.0
1778794028.572799,7995165,,1194300.0,-3915300.0,6316442.0
1778794028.638703,7995231,,1192199.0,-3919200.0,6313296.0
1778794028.704701,7995296,,1194449.0,-3915750.0,6320072.0
1778794028.770719,7995362,,775200.0,-3918300.0,6311117.0
1778794028.8365061,7995426,,-146550.0,-3903149.0,6310632.0
1778794028.9073012,7995496,,-1192050.0,-3890850.0,6309666.0
1778794028.973251,7995562,,-2336700.0,-3876149.0,6299986.0
1778794029.039233,7995626,,-3250350.0,-3682500.0,6276754.0
1778794029.105104,7995695,,-4031550.0,-2419649.0,6286434.0
1778794029.1757472,7995760,,-4855200.0,-577950.0,6267074.0
1778794029.241606,7995829,,4196549.0,1238250.0,6262960.0
1778794029.3075998,7995895,,3627000.0,2591550.0,6254248.0
1778794029.373486,7995960,,3204300.0,3680550.0,6251586.0
1778794029.4393358,7996029,,2855850.0,4565701.0,6257152.0
1778794029.510198,7996096,,2546100.0,-4530151.0,6248925.0
1778794029.5760992,7996162,,2206200.0,-3860550.0,6240210.0
1778794029.64221,7996226,,1949699.0,-3353700.0,6234162.0
1778794029.708062,7996295,,1746750.0,-2934750.0,6223031.0
1778794029.7740202,7996359,,1588650.0,-2586000.0,6222789.0
1778794029.8446841,7996429,,1443449.0,-2271899.0,6209237.0
1778794029.9106,7996495,,1296900.0,-2013000.0,6188183.0
1778794029.976715,7996559,,1170600.0,-1794750.0,6158175.0
1778794030.04243,7996624,,1068750.0,-1608600.0,5891248.0
1778794030.113136,7996695,,984300.0,-1450650.0,5339730.0
1778794030.179039,7996760,,908250.0,-1303949.0,4496117.0
1778794030.2450829,7996826,,839700.0,-1182600.0,3633872.0
1778794030.311002,7996893,,766500.0,-1074600.0,2675794.0
1778794030.37698,7996959,,706950.0,-980400.0,1682867.0
1778794030.447723,7997031,,656099.0,-898650.0,623876.0
1778794030.5137,7997095,,613650.0,-823650.0,-406318.0
1778794030.579607,7997159,,576599.0,-759450.0,-1286471.0
1778794030.645488,7997226,,533849.0,-700950.0,-2097172.0
1778794030.711443,7997288,,495600.0,-648900.0,-2840354.0
1778794030.7821062,7997362,,461400.0,-599700.0,-3573855.0
1778794030.848023,7997426,,436500.0,-560400.0,-4201362.0
1778794030.914019,7997490,,414750.0,-525000.0,-4784098.0
1778794030.97992,7997557,,390450.0,-490500.0,-5321338.0
1778794031.0502741,7997623,,365850.0,-459600.0,-5823247.0
1778794031.1160588,7997695,,343650.0,-430950.0,-6319831.0
1778794031.1820748,7997759,,326250.0,-407549.0,-6754461.0
1778794031.2480052,7997824,,311700.0,-385049.0,-7159328.0
1778794031.313927,7997890,,297150.0,-364950.0,-7534186.0
1778794031.384865,7997960,,282150.0,-346799.0,-7887264.0
1778794031.4505851,7998026,,265650.0,-327450.0,7616709.0
1778794031.516636,7998090,,253500.0,-312299.0,7305496.0
1778794031.582745,7998157,,243000.0,-298200.0,7015096.0
1778794031.64873,7998221,,234600.0,-286049.0,6740426.0
1778794031.719435,7998290,,223350.0,-271950.0,6464546.0
1778794031.7853272,7998359,,212100.0,-260400.0,6221821.0
1778794031.85135,7998423,,202950.0,-250350.0,5992407.0
1778794031.917193,7998488,,195000.0,-240450.0,5775330.0
1778794031.987627,7998554,,188250.0,-231450.0,5570840.0
1778794032.05348,7998624,,181649.0,-222450.0,5363445.0
1778794032.119506,7998690,,172500.0,-214649.0,5177832.0
1778794032.18544,7998754,,165300.0,-207149.0,5004559.0
1778794032.25123,7998821,,159600.0,-200550.0,4840485.0
1778794032.3219368,7998890,,154350.0,-194850.0,4682458.0
1778794032.38781,7998954,,149850.0,-189000.0,4522255.0
1778794032.453862,7999023,,143700.0,-183300.0,4381410.0
1778794032.5197399,7999087,,138300.0,-177149.0,4244437.0
1778794032.585603,7999152,,133200.0,-172950.0,4115937.0
1778794032.6563241,7999223,,127650.0,-167850.0,3985014.0
1778794032.7221088,7999288,,124650.0,-165000.0,3866675.0
1778794032.7880871,7999354,,121199.0,-160350.0,3753662.0
1778794032.854028,7999418,,116550.0,-156149.0,3646940.0
1778794032.9245272,7999485,,113550.0,-152399.0,3544332.0
1778794032.9902961,7999554,,109949.0,-148500.0,3438578.0
1778794033.056187,7999618,,106350.0,-146550.0,3345891.0
1778794033.122186,7999687,,103949.0,-144000.0,3253932.0
1778794033.187985,7999751,,101550.0,-141000.0,3166812.0
1778794033.258553,7999823,,97949.0,-138450.0,3085742.0
1778794033.324671,7999887,,95400.0,-135149.0,3001526.0
1778794033.390524,7999952,,93000.0,-133800.0,2924570.0
1778794033.456364,8000018,,90750.0,-131100.0,2850035.0
1778794033.522252,8000082,,89400.0,-128850.0,2778886.0
1778794033.592761,8000157,,86250.0,-127050.0,2706527.0
1778794033.658605,8000218,,84150.0,-124350.0,2641672.0
1778794033.724579,8000282,,82050.0,-123300.0,2579720.0
1778794033.790545,8000351,,79949.0,-121800.0,2518010.0
1778794033.860935,8000415,,79050.0,-119699.0,2459687.0
1778794033.9268422,8000487,,76199.0,-117000.0,2398220.0
1778794033.99263,8000552,,73949.0,-116400.0,2344980.0
1778794034.058569,8000616,,73350.0,-115050.0,2291740.0
1778794034.124253,8000682,,70800.0,-114000.0,2242855.0
1778794034.1949482,8000752,,70500.0,-112650.0,2193488.0
1778794034.2609432,8000821,,68550.0,-111300.0,2142910.0
1778794034.3267741,8000882,,68100.0,-109500.0,2097898.0
1778794034.39263,8000951,,65100.0,-109050.0,2053128.0
1778794034.458404,8001015,,64500.0,-107100.0,2010052.0
1778794034.529054,8001085,,57750.0,-106050.0,1963345.0
1778794034.5950131,8001151,,56849.0,-105300.0,1922447.0
1778794034.660843,8001216,,56099.0,-104100.0,1883244.0
1778794034.726822,8001280,,54450.0,-103050.0,1845250.0
1778794034.797069,8001346,,53849.0,-102150.0,1809918.0
1778794034.86292,8001416,,52500.0,-102300.0,1772166.0
1778794034.928711,8001485,,51300.0,-100500.0,1737560.0
1778794034.994678,8001546,,50099.0,-100050.0,1704890.0
1778794035.06038,8001615,,49500.0,-98850.0,1673671.0
1778794035.131121,8001682,,48450.0,-98699.0,1641970.0
1778794035.196895,8001749,,47550.0,-97650.0,1610994.0
1778794035.2627652,8001813,,47550.0,-97500.0,1581228.0
1778794035.328604,8001880,,46650.0,-96449.0,1553640.0
1778794035.394353,8001944,,45900.0,-96000.0,1524358.0
1778794035.464958,8002015,,44400.0,-96300.0,1496044.0
1778794035.5308218,8002080,,42900.0,-95250.0,1470392.0
1778794035.596786,8002144,,42750.0,-93900.0,1444982.0
1778794035.6626408,8002210,,43200.0,-93750.0,1420055.0
1778794035.733091,8002279,,42150.0,-93750.0,1395130.0
1778794035.798831,8002346,,41400.0,-92250.0,1371171.0
1778794035.864612,8002410,,40800.0,-91800.0,1349150.0
1778794035.930718,8002477,,40349.0,-91800.0,1327128.0
1778794035.996254,8002541,,39000.0,-91650.0,1304622.0
1778794036.0669749,8002615,,39450.0,-91199.0,1291312.0
1778794036.132812,8002679,,39000.0,-90750.0,1291554.0
1778794036.198655,8002743,,38400.0,-91199.0,1291554.0
1778794036.2644942,8002808,,39900.0,-90900.0,1290102.0
1778794036.330285,8002874,,38849.0,-90449.0,1290828.0
1778794036.4009018,8002944,,39000.0,-91800.0,1289376.0
1778794036.466804,8003010,,39150.0,-91199.0,1289617.0
1778794036.532789,8003074,,39300.0,-90600.0,1291554.0
1778794036.598691,8003141,,39450.0,-91199.0,1290102.0
1778794036.669049,8003205,,39150.0,-91199.0,1290828.0
1778794036.734886,8003279,,39000.0,-90750.0,1290343.0
1778794036.800642,8003343,,39750.0,-90600.0,1292763.0
1778794036.866611,8003408,,39450.0,-91800.0,1290343.0
1778794036.9323158,8003472,,38700.0,-90900.0,1290343.0
1778794037.002995,8003544,,38849.0,-90449.0,1291312.0
1778794037.068872,8003608,,39450.0,-89550.0,1291554.0
1778794037.134887,8003674,,37950.0,-90600.0,1290343.0
1778794037.200682,8003741,,38550.0,-91050.0,1291070.0
1778794037.2664802,8003805,,38849.0,-90449.0,1290102.0
1778794037.337098,8003874,,38550.0,-91050.0,1291312.0
1778794037.403007,8003943,,39300.0,-90600.0,1290102.0
1778794037.4690418,8004007,,39900.0,-90600.0,1290586.0
1778794037.534904,8004072,,39000.0,-90600.0,1290343.0
1778794037.6052449,8004136,,39450.0,-90150.0,1289376.0
1778794037.670984,8004208,,39000.0,-90750.0,1289860.0
1778794037.73666,8004272,,38700.0,-90900.0,1291312.0
1778794037.8025558,8004338,,39450.0,-91350.0,1290828.0
1778794037.868447,8004407,,39300.0,-90449.0,1291070.0
1778794037.939101,8004472,,39150.0,-91050.0,1290343.0
1778794038.004989,8004538,,38700.0,-90300.0,1290102.0
1778794038.070828,8004605,,38849.0,-90900.0,1290102.0
1778794038.136647,8004671,,39000.0,-91650.0,1289376.0
1778794038.202393,8004736,,38700.0,-90449.0,1289376.0
1778794038.2729979,8004805,,38700.0,-91650.0,1291070.0
1778794038.338899,8004872,,38400.0,-90300.0,1289617.0
1778794038.4048388,8004936,,38849.0,-90600.0,1290102.0
1778794038.4707289,8005002,,38550.0,-91199.0,1291070.0
1778794038.5410628,8005071,,39300.0,-90750.0,1290343.0
1778794038.606891,8005136,,38700.0,-90449.0,1291070.0
1778794038.672589,8005202,,38550.0,-91199.0,1290102.0
1778794038.738484,8005269,,38849.0,-90600.0,1290102.0
1778794038.8043761,8005335,,39450.0,-90750.0,1290102.0
1778794038.87501,8005407,,39599.0,-90300.0,1290343.0
1778794038.940855,8005469,,38849.0,-90600.0,1291070.0
1778794039.0066738,8005536,,38700.0,-90150.0,1292038.0
1778794039.072711,8005600,,38849.0,-91650.0,1290343.0
1778794039.1382551,8005666,,38550.0,-90600.0,1290586.0
