pc_time_s,t_ms,status,Bx,By,Bz
1779122042.920427,279203,,-205500.0,212100.0,-6560376.0
1779122042.986292,279270,,-214649.0,225750.0,-6810607.0
1779122043.052178,279334,,-225300.0,241050.0,-7074626.0
1779122043.123032,279406,,-239399.0,258150.0,-7375677.0
1779122043.18888,279471,,-252600.0,275549.0,-7676967.0
1779122043.2550159,279535,,-262650.0,292950.0,7862338.0
1779122043.32071,279602,,-275850.0,314250.0,7520392.0
1779122043.391238,279666,,-291600.0,335100.0,7156666.0
1779122043.4570959,279738,,-309750.0,361950.0,6741152.0
1779122043.5229728,279803,,-327750.0,387600.0,6325399.0
1779122043.588896,279867,,-345000.0,415650.0,5874549.0
1779122043.6548228,279934,,-363299.0,445799.0,5393210.0
1779122043.725493,280003,,-385200.0,479850.0,4872912.0
1779122043.79133,280070,,-412350.0,518700.0,4275415.0
1779122043.8573399,280135,,-442500.0,560250.0,3668720.0
1779122043.923122,280200,,-471600.0,603900.0,3012658.0
1779122043.988949,280265,,-499049.0,652349.0,2302145.0
1779122044.059764,280335,,-533550.0,712650.0,1465068.0
1779122044.125754,280401,,-572700.0,772950.0,621456.0
1779122044.1916952,280467,,-620400.0,841349.0,-304194.0
1779122044.2576032,280533,,-671700.0,915150.0,-1309945.0
1779122044.3281658,280597,,-718050.0,1001099.0,-2347641.0
1779122044.393891,280667,,-775800.0,1102500.0,-3349281.0
1779122044.460029,280733,,-840000.0,1210199.0,-4255087.0
1779122044.526012,280799,,-917700.0,1329750.0,-5031423.0
1779122044.5918841,280865,,-1007700.0,1466100.0,-5686514.0
1779122044.662792,280935,,-1096350.0,1622850.0,-6125989.0
1779122044.728747,280999,,-1195949.0,1812900.0,-6171242.0
1779122044.79472,281065,,-1304550.0,2021850.0,-6201008.0
1779122044.8607638,281132,,-1439100.0,2260800.0,-6207783.0
1779122044.926785,281198,,-1599750.0,2534399.0,-6229805.0
1779122044.9971762,281268,,-1791449.0,2876250.0,-6245536.0
1779122045.063273,281332,,-1961400.0,3255750.0,-6259330.0
1779122045.12919,281398,,-2161500.0,3699149.0,-6253522.0
1779122045.1951098,281463,,-2415450.0,4220400.0,-6270944.0
1779122045.265959,281534,,-2725649.0,4843799.0,-6266832.0
1779122045.331857,281599,,-3131550.0,-4193549.0,-6270944.0
1779122045.3977861,281665,,-3473700.0,-3310950.0,-6270218.0
1779122045.46384,281730,,-3835950.0,-2246250.0,-6283530.0
1779122045.529779,281795,,-4248450.0,-969150.0,-6291759.0
1779122045.6004338,281866,,-4765048.0,539700.0,-6299503.0
1779122045.666541,281931,,4477200.0,2305649.0,-6303616.0
1779122045.732584,281997,,4072800.0,3374850.0,-6330479.0
1779122045.7983758,282063,,4145250.0,3848550.0,-6324186.0
1779122045.869204,282128,,4727850.0,3877500.0,-6334592.0
1779122045.9351559,282199,,-3825000.0,3894300.0,-6338704.0
1779122046.000958,282264,,-1298699.0,3897300.0,-6353711.0
1779122046.0669901,282330,,337799.0,3892800.0,-6360245.0
1779122046.132871,282395,,331200.0,3896399.0,-6358309.0
1779122046.203687,282466,,309299.0,3896550.0,-6364117.0
1779122046.26975,282532,,353700.0,3896700.0,-6351288.0
1779122046.335708,282597,,355500.0,3891000.0,-6354679.0
1779122046.401439,282661,,338549.0,3898350.0,-6352015.0
1779122046.467495,282728,,366900.0,3894149.0,-6351047.0
1779122046.5383182,282798,,365250.0,3894750.0,-6359519.0
1779122046.604201,282865,,342450.0,3898350.0,-6353952.0
1779122046.6704,282930,,371100.0,3894000.0,-6346450.0
1779122046.736314,282994,,379500.0,3894899.0,-6353469.0
1779122046.806543,283061,,359250.0,3889950.0,-6344999.0
1779122046.87268,283130,,362850.0,3892200.0,-6353952.0
1779122046.9386911,283197,,379799.0,3896700.0,-6352984.0
1779122047.004541,283262,,381600.0,3884100.0,-6344031.0
1779122047.0707898,283326,,369000.0,3890100.0,-6339674.0
1779122047.141593,283397,,383100.0,3892200.0,-6356373.0
1779122047.207314,283462,,382350.0,3887700.0,-6340159.0
1779122047.273571,283529,,379950.0,3891149.0,-6344031.0
1779122047.339356,283594,,393000.0,3892950.0,-6346450.0
1779122047.405341,283659,,389250.0,3889500.0,-6349112.0
1779122047.476326,283729,,389100.0,3891000.0,-6348626.0
1779122047.542251,283795,,389250.0,3891149.0,-6336770.0
1779122047.6081548,283862,,389850.0,3890700.0,-6343304.0
1779122047.674252,283927,,391650.0,3889649.0,-6343789.0
1779122047.7446258,283992,,403500.0,3889950.0,-6340642.0
1779122047.810673,284062,,396000.0,3892500.0,-6354920.0
1779122047.8767319,284127,,393750.0,3890399.0,-6344757.0
1779122047.942668,284194,,408000.0,3892800.0,-6353711.0
1779122048.0084438,284259,,397799.0,3888149.0,-6345485.0
1779122048.079493,284328,,399150.0,3892950.0,-6345485.0
1779122048.14541,284395,,406950.0,3887700.0,-6345722.0
1779122048.2113678,284459,,402150.0,3890850.0,-6350322.0
1779122048.277388,284525,,407850.0,3891300.0,-6350805.0
1779122048.343373,284591,,407400.0,3897149.0,-6348869.0
1779122048.414067,284660,,399450.0,3889950.0,-6342821.0
1779122048.480202,284728,,408600.0,3886800.0,-6342095.0
1779122048.546164,284792,,416250.0,3892500.0,-6344757.0
1779122048.611938,284858,,398100.0,3889950.0,-6345240.0
1779122048.682521,284924,,425549.0,3889649.0,-6350080.0
1779122048.74823,284992,,433799.0,3886950.0,-6344999.0
1779122048.814163,285059,,396299.0,3894000.0,-6345722.0
1779122048.880317,285124,,423150.0,3894000.0,-6346693.0
1779122048.9463072,285190,,431549.0,3889500.0,-6331928.0
1779122049.016875,285261,,392549.0,3891450.0,-6340882.0
1779122049.08279,285326,,404549.0,3896850.0,-6343546.0
1779122049.148839,285392,,436350.0,3890850.0,-6344999.0
1779122049.214737,285457,,416850.0,3894000.0,-6353226.0
1779122049.280857,285522,,414000.0,3902550.0,-6357098.0
1779122049.351765,285593,,422400.0,3892649.0,-6352015.0
1779122049.417536,285658,,430350.0,3894300.0,-6347661.0
1779122049.483747,285723,,426150.0,3889050.0,-6348869.0
1779122049.5495942,285789,,427049.0,3896399.0,-6349354.0
1779122049.620019,285855,,426450.0,3890100.0,-6353226.0
1779122049.6860611,285925,,427350.0,3900600.0,-6361936.0
1779122049.752063,285991,,425400.0,3902250.0,-6349839.0
1779122049.817895,286055,,431400.0,3896250.0,-6357098.0
1779122049.883989,286122,,433799.0,3893550.0,-6346693.0
1779122049.954813,286192,,431400.0,3894000.0,-6353226.0
1779122050.0206022,286258,,437100.0,3894600.0,-6359760.0
1779122050.086874,286324,,439350.0,3891750.0,-6348384.0
1779122050.152676,286388,,438900.0,3885300.0,-6345967.0
1779122050.2186198,286453,,439799.0,3898800.0,-6352258.0
1779122050.289603,286524,,444900.0,3898649.0,-6351773.0
1779122050.3555431,286590,,444600.0,3895500.0,-6353469.0
1779122050.4214458,286656,,446549.0,3895950.0,-6351047.0
1779122050.487544,286721,,447150.0,3902850.0,-6365085.0
1779122050.558103,286786,,447600.0,3890399.0,-6344999.0
1779122050.623778,286856,,451500.0,3899850.0,-6364359.0
1779122050.689874,286921,,454799.0,3894750.0,-6344031.0
1779122050.755923,286988,,440100.0,3895800.0,-6354437.0
1779122050.821793,287054,,445650.0,3891600.0,-6349112.0
1779122050.892791,287124,,457500.0,3894450.0,-6363874.0
1779122050.958743,287189,,443400.0,3902700.0,-6355648.0
1779122051.024628,287254,,437400.0,3895050.0,-6352015.0
1779122051.0906398,287321,,471299.0,3892350.0,-6348384.0
1779122051.156554,287386,,444299.0,3900450.0,-6349112.0
1779122051.227319,287456,,427650.0,3887250.0,-6346693.0
1779122051.293358,287521,,480299.0,3900750.0,-6356856.0
1779122051.359241,287586,,466500.0,3900450.0,-6348626.0
1779122051.425022,287653,,442049.0,3901649.0,-6358549.0
1779122051.495761,287719,,481950.0,3896399.0,-6355887.0
1779122051.56176,287788,,433650.0,3898050.0,-6355648.0
1779122051.6277251,287853,,439650.0,3897300.0,-6351530.0
1779122051.6936269,287918,,-2099.0,3895649.0,-6328058.0
1779122051.7595992,287986,,-1890600.0,3892649.0,-6322250.0
1779122051.8302999,288055,,-3356700.0,3885000.0,-6331202.0
1779122051.8964102,288121,,-4687351.0,3857550.0,-6317895.0
1779122051.9624739,288186,,4372799.0,3830700.0,-6318618.0
1779122052.0281951,288251,,4192651.0,2976899.0,-6307005.0
1779122052.0943182,288317,,4408200.0,1783050.0,-6299503.0
1779122052.164793,288388,,-4833298.0,-33150.0,-6295386.0
1779122052.2308,288452,,-4351799.0,-1443449.0,-6297567.0
1779122052.29691,288519,,-3927600.0,-2641350.0,-6272399.0
1779122052.362773,288583,,-3562800.0,-3640950.0,-6269495.0
1779122052.433258,288649,,-3235050.0,-4467151.0,-6278933.0
1779122052.499409,288720,,-2822399.0,4616101.0,-6259088.0
1779122052.565431,288784,,-2490300.0,4031250.0,-6261509.0
1779122052.631176,288851,,-2227350.0,3537300.0,-6253522.0
1779122052.697342,288916,,-2020199.0,3121050.0,-6237549.0
1779122052.768128,288988,,-1840800.0,2766750.0,-6252071.0
1779122052.833908,289053,,-1651050.0,2440200.0,-6223031.0
1779122052.900151,289117,,-1481850.0,2181600.0,-6219159.0
1779122052.965993,289184,,-1344900.0,1952250.0,-6187455.0
1779122053.036756,289249,,-1225949.0,1758150.0,-6156239.0
1779122053.1027799,289320,,-1123050.0,1574100.0,-5843333.0
1779122053.168525,289385,,-1037400.0,1425600.0,-5299074.0
1779122053.234378,289450,,-944849.0,1295699.0,-4493455.0
1779122053.300456,289515,,-865950.0,1178250.0,-3687596.0
1779122053.371045,289585,,-796500.0,1076400.0,-2737504.0
1779122053.436908,289651,,-738000.0,978150.0,-1701259.0
1779122053.503034,289717,,-690450.0,897750.0,-673485.0
1779122053.568833,289783,,-640050.0,825900.0,273218.0
1779122053.634623,289847,,-589800.0,759300.0,1139578.0
1779122053.705407,289917,,-545099.0,697050.0,1989482.0
1779122053.771298,289983,,-511799.0,642750.0,2722257.0
1779122053.8372018,290049,,-482700.0,595050.0,3394292.0
1779122053.903279,290116,,-455400.0,549900.0,4017200.0
1779122053.973716,290180,,-424049.0,511200.0,4589530.0
1779122054.0393322,290249,,-395700.0,472200.0,5152664.0
1779122054.105506,290315,,-373049.0,439799.0,5651184.0
1779122054.171432,290380,,-354150.0,409350.0,6112920.0
1779122054.2370481,290447,,-335850.0,381000.0,6540290.0
1779122054.3078778,290517,,-317250.0,356850.0,6940077.0
1779122054.373757,290582,,-298799.0,332250.0,7337925.0
1779122054.439724,290647,,-283200.0,309750.0,7687856.0
1779122054.505578,290712,,-269700.0,290850.0,-7842736.0
1779122054.571386,290779,,-258150.0,271950.0,-7534429.0
1779122054.642049,290848,,-245700.0,254250.0,-7226362.0
1779122054.708166,290914,,-232350.0,237600.0,-6957258.0
1779122054.7740932,290979,,-221850.0,222899.0,-6703400.0
1779122054.839953,291045,,-212250.0,208950.0,-6459221.0
1779122054.910464,291112,,-202500.0,196350.0,-6231743.0
1779122054.9762292,291180,,-194850.0,183600.0,-6002327.0
1779122055.04208,291246,,-185100.0,172050.0,-5798562.0
1779122055.1081479,291311,,-177600.0,162300.0,-5606656.0
1779122055.174112,291377,,-169500.0,151800.0,-5421282.0
1779122055.244781,291448,,-163350.0,143399.0,-5248013.0
1779122055.3108082,291513,,-157200.0,133200.0,-5071351.0
1779122055.37681,291578,,-151200.0,125100.0,-4916712.0
1779122055.442633,291645,,-144750.0,117449.0,-4767400.0
1779122055.5085719,291709,,-138450.0,111150.0,-4625346.0
1779122055.57938,291781,,-134250.0,102300.0,-4481357.0
1779122055.645261,291846,,-129149.0,97500.0,-4350677.0
1779122055.711363,291910,,-125250.0,91050.0,-4227984.0
1779122055.7772422,291977,,-120750.0,85650.0,-4110369.0
1779122055.847717,292041,,-115199.0,80699.0,-3998082.0
1779122055.9135308,292113,,-110400.0,75150.0,-3884826.0
1779122055.979521,292178,,-107400.0,70500.0,-3782460.0
1779122056.045331,292242,,-105000.0,65699.0,-3685418.0
1779122056.111321,292309,,-100650.0,61349.0,-3589828.0
1779122056.181993,292378,,-97500.0,57900.0,-3501014.0
1779122056.247824,292445,,-93600.0,53250.0,-3409054.0
1779122056.313823,292510,,-91500.0,49950.0,-3324838.0
1779122056.37969,292575,,-88949.0,45900.0,-3246429.0
1779122056.4453828,292640,,-85800.0,43349.0,-3169231.0
1779122056.516068,292710,,-83550.0,39150.0,-3090097.0
1779122056.581989,292776,,-79949.0,35849.0,-3020886.0
1779122056.648052,292842,,-78750.0,33000.0,-2951674.0
1779122056.7140732,292908,,-76650.0,30000.0,-2886334.0
1779122056.7844748,292972,,-69900.0,29250.0,-2823414.0
1779122056.850163,293041,,-67650.0,25650.0,-2760252.0
1779122056.916311,293108,,-64650.0,24150.0,-2699510.0
1779122056.9822268,293174,,-64350.0,21600.0,-2645544.0
1779122057.04793,293240,,-61950.0,19200.0,-2590126.0
1779122057.118757,293309,,-59849.0,16500.0,-2536886.0
1779122057.18464,293374,,-58050.0,15000.0,-2482920.0
1779122057.250714,293440,,-57150.0,12899.0,-2434036.0
1779122057.3165371,293505,,-55050.0,11100.0,-2386361.0
1779122057.3823419,293572,,-52500.0,9300.0,-2340624.0
1779122057.452856,293642,,-52349.0,7650.0,-2293918.0
1779122057.51888,293707,,-51000.0,6000.0,-2251567.0
1779122057.5848389,293772,,-49200.0,5400.0,-2208492.0
1779122057.650707,293837,,-48300.0,2849.0,-2170014.0
1779122057.721152,293904,,-46349.0,2099.0,-2131536.0
1779122057.786933,293973,,-45900.0,750.0,-2091122.0
1779122057.8526511,294038,,-44099.0,-1650.0,-2055063.0
1779122057.9187799,294104,,-43800.0,-2550.0,-2019248.0
1779122057.984441,294169,,-42150.0,-3599.0,-1985126.0
1779122058.054998,294240,,-41250.0,-4050.0,-1952214.0
1779122058.121016,294305,,-40650.0,-6449.0,-1918576.0
1779122058.1868649,294369,,-39300.0,-8550.0,-1887115.0
1779122058.25262,294436,,-38099.0,-8550.0,-1854929.0
1779122058.318487,294500,,-37200.0,-9300.0,-1826132.0
1779122058.3891141,294572,,-36150.0,-11100.0,-1797091.0
1779122058.4549341,294637,,-35849.0,-11250.0,-1768778.0
1779122058.52092,294702,,-34050.0,-13050.0,-1742400.0
1779122058.586839,294769,,-34200.0,-13649.0,-1716505.0
1779122058.657165,294833,,-32550.0,-13649.0,-1689886.0
1779122058.723006,294904,,-32550.0,-15149.0,-1663992.0
1779122058.788804,294969,,-31200.0,-15899.0,-1639792.0
1779122058.8547149,295034,,-30900.0,-16650.0,-1616318.0
1779122058.920498,295099,,-30450.0,-16799.0,-1593812.0
1779122058.9911811,295169,,-28799.0,-17549.0,-1575904.0
1779122059.057044,295236,,-28500.0,-18000.0,-1573726.0
1779122059.12308,295301,,-28500.0,-17700.0,-1573726.0
1779122059.188965,295366,,-28799.0,-17700.0,-1573000.0
1779122059.254752,295431,,-28799.0,-18750.0,-1573000.0
1779122059.325442,295501,,-29850.0,-18450.0,-1573726.0
1779122059.3913422,295567,,-29250.0,-18600.0,-1572757.0
1779122059.4573061,295633,,-28950.0,-18750.0,-1571790.0
1779122059.523268,295699,,-29250.0,-18150.0,-1573242.0
1779122059.5937128,295763,,-29100.0,-18150.0,-1572757.0
1779122059.659478,295833,,-28650.0,-17549.0,-1573726.0
1779122059.7254798,295899,,-28950.0,-18600.0,-1572516.0
1779122059.7913442,295965,,-28799.0,-18150.0,-1573000.0
1779122059.857174,296031,,-28799.0,-18150.0,-1572757.0
1779122059.927884,296101,,-29250.0,-17400.0,-1571305.0
1779122059.9938052,296166,,-28650.0,-17850.0,-1573726.0
1779122060.059531,296231,,-29400.0,-18000.0,-1572757.0
1779122060.1255848,296296,,-28650.0,-18450.0,-1572516.0
1779122060.191367,296363,,-29549.0,-18600.0,-1572757.0
1779122060.26189,296432,,-29250.0,-18450.0,-1572516.0
1779122060.327901,296498,,-28200.0,-17850.0,-1573000.0
1779122060.3937988,296563,,-29850.0,-18150.0,-1572516.0
1779122060.459697,296628,,-29250.0,-17700.0,-1572516.0
1779122060.530209,296695,,-28950.0,-17850.0,-1572516.0
1779122060.596042,296764,,-28200.0,-18299.0,-1572274.0
1779122060.6619,296830,,-28950.0,-17400.0,-1573242.0
1779122060.72795,296895,,-28950.0,-17400.0,-1572031.0
1779122060.7936451,296960,,-29100.0,-18900.0,-1572516.0
1779122060.864249,297032,,-28650.0,-18450.0,-1573242.0
1779122060.930082,297097,,-28950.0,-18000.0,-1572274.0
1779122060.996174,297161,,-28350.0,-17850.0,-1572274.0
1779122061.062017,297228,,-29100.0,-18600.0,-1572031.0
1779122061.127962,297292,,-28350.0,-17400.0,-1573242.0
1779122061.198745,297364,,-29250.0,-17549.0,-1572516.0
1779122061.264381,297429,,-28350.0,-18000.0,-1573000.0
1779122061.330497,297493,,-29250.0,-17850.0,-1571548.0
1779122061.396307,297560,,-28799.0,-17850.0,-1571790.0
1779122061.4666219,297624,,-28799.0,-17549.0,-1573726.0
1779122061.532429,297696,,-29100.0,-17700.0,-1571790.0
1779122061.598449,297761,,-29250.0,-18299.0,-1573000.0
1779122061.664337,297826,,-28799.0,-18600.0,-1572516.0
1779122061.7302232,297892,,-29549.0,-18450.0,-1573484.0
1779122061.800879,297961,,-27900.0,-18000.0,-1572757.0
1779122061.866656,298028,,-28799.0,-17700.0,-1571790.0
1779122061.9328399,298093,,-29250.0,-18000.0,-1572031.0
1779122061.9987159,298158,,-28799.0,-18299.0,-1572516.0
1779122062.064381,298223,,-28500.0,-17400.0,-1571305.0
1779122062.135099,298293,,-29549.0,-17850.0,-1572274.0
1779122062.201046,298359,,-28799.0,-18000.0,-1573242.0
1779122062.266904,298425,,-28650.0,-17549.0,-1571305.0
1779122062.332951,298491,,-29400.0,-19200.0,-1572516.0
1779122062.403297,298555,,-28950.0,-17850.0,-1573000.0
1779122062.4689841,298625,,-28799.0,-17700.0,-1572516.0
1779122062.534935,298691,,-29250.0,-17850.0,-1572274.0
1779122062.600854,298757,,-28950.0,-17549.0,-1572031.0
1779122062.666701,298823,,-29700.0,-18000.0,-1572757.0
1779122062.737272,298893,,-28500.0,-18000.0,-1571790.0
1779122062.8031528,298957,,-28950.0,-17850.0,-1571548.0
1779122062.868851,299023,,-29100.0,-17700.0,-1572274.0
1779122062.934783,299088,,-28950.0,-19049.0,-1572274.0
