trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,150,holding,force_hold,1.50000,1.686300,0.186300,5.0000,-9.0000,95.7724,none,5.0000,0.0000,683.9370,-1138.2930,7532.9760,104.4158,-2500.3084,3031.4895,7649.1312
1,150,holding,force_hold,1.50000,1.684700,0.184700,5.0000,-9.0000,95.7727,none,5.0000,0.0000,687.5430,-1138.2930,7547.4960,108.0218,-2500.3084,3046.0095,7663.7538
1,150,holding,force_hold,1.50000,1.682500,0.182500,5.0000,-9.0000,95.7729,none,5.0000,0.0000,685.7400,-1134.6870,7544.5920,106.2188,-2496.7024,3043.1055,7660.1973
1,150,holding,force_hold,1.50000,1.684900,0.184900,5.0000,-9.0000,95.7732,none,5.0000,0.0000,680.3320,-1140.0960,7529.1040,100.8108,-2502.1114,3027.6175,7645.2650
1,150,holding,force_hold,1.50000,1.689500,0.189500,5.0000,-9.0000,95.7734,none,5.0000,0.0000,683.9370,-1134.6870,7538.7830,104.4158,-2496.7024,3037.2965,7654.3147
1,150,holding,force_hold,1.50000,1.743200,0.243200,5.0000,-9.0000,95.7737,none,5.0000,0.0000,679.7300,-1137.6920,7533.9440,100.2088,-2499.7074,3032.4575,7649.6201
1,150,holding,force_hold,1.50000,1.799300,0.299300,5.0000,-9.0000,95.7739,none,5.0000,0.0000,685.1390,-1135.8890,7542.6560,105.6178,-2497.9044,3041.1695,7658.4149
1,150,holding,force_hold,1.50000,1.787700,0.287700,5.0000,-9.0000,95.7742,none,5.0000,0.0000,682.7350,-1136.4900,7529.1040,103.2138,-2498.5054,3027.6175,7644.9424
1,150,holding,force_hold,1.50000,1.772500,0.272500,5.0000,-9.0000,95.7744,none,5.0000,0.0000,679.7300,-1136.4900,7540.7190,100.2088,-2498.5054,3039.2325,7656.1143
1,150,holding,force_hold,1.50000,1.767400,0.267400,5.0000,-9.0000,95.7747,none,5.0000,0.0000,678.5280,-1135.8890,7536.8480,99.0068,-2497.9044,3035.3615,7652.1057
1,150,holding,force_hold,1.50000,1.765600,0.265600,5.0000,-9.0000,95.7749,none,5.0000,0.0000,679.1290,-1135.2890,7542.6560,99.6078,-2497.3044,3041.1695,7657.7906
1,150,holding,force_hold,1.50000,1.764000,0.264000,5.0000,-9.0000,95.7752,none,5.0000,0.0000,685.7400,-1137.6920,7542.6560,106.2188,-2499.7074,3041.1695,7658.7363
1,150,holding,force_hold,1.50000,1.759700,0.259700,5.0000,-9.0000,95.7755,none,5.0000,0.0000,686.3410,-1136.4900,7533.9440,106.8198,-2498.5054,3032.4575,7650.0317
1,150,holding,force_hold,1.50000,1.758100,0.258100,5.0000,-9.0000,95.7757,none,5.0000,0.0000,682.1340,-1138.2930,7543.6240,102.6128,-2500.3084,3042.1375,7659.4570
1,150,holding,force_hold,1.50000,1.758900,0.258900,5.0000,-9.0000,95.7760,none,5.0000,0.0000,682.7350,-1138.8940,7541.6870,103.2138,-2500.9094,3040.2005,7657.6922
1,150,holding,force_hold,1.50000,1.756400,0.256400,5.0000,-9.0000,95.7762,none,5.0000,0.0000,684.5390,-1135.2890,7539.7520,105.0178,-2497.3044,3038.2655,7655.4121
1,150,holding,force_hold,1.50000,1.755000,0.255000,5.0000,-9.0000,95.7765,none,5.0000,0.0000,685.7400,-1134.6870,7543.6240,106.2188,-2496.7024,3042.1375,7659.2439
1,150,holding,force_hold,1.50000,1.752900,0.252900,5.0000,-9.0000,95.7767,none,5.0000,0.0000,683.3360,-1134.6870,7539.7520,103.8148,-2496.7024,3038.2655,7655.2154
1,150,holding,force_hold,1.50000,1.753800,0.253800,5.0000,-9.0000,95.7769,none,5.0000,0.0000,682.7350,-1132.8840,7547.4960,103.2138,-2494.8994,3046.0095,7662.5224
1,150,holding,force_hold,1.50000,1.752400,0.252400,5.0000,-9.0000,95.7772,none,5.0000,0.0000,686.9420,-1134.0860,7537.8160,107.4208,-2496.1014,3036.3295,7653.5423
1,150,holding,force_hold,1.50000,1.749600,0.249600,5.0000,-9.0000,95.7774,none,5.0000,0.0000,682.1340,-1132.8840,7530.0720,102.6128,-2494.8994,3028.5855,7645.3069
1,150,holding,force_hold,1.50000,1.749000,0.249000,5.0000,-9.0000,95.7777,none,5.0000,0.0000,686.3410,-1138.8940,7539.7520,106.8198,-2500.9094,3038.2655,7656.1089
1,150,holding,force_hold,1.50000,1.747800,0.247800,5.0000,-9.0000,95.7779,none,5.0000,0.0000,681.5330,-1138.8940,7549.4320,102.0118,-2500.9094,3047.9455,7665.2130
1,150,holding,force_hold,1.50000,1.747800,0.247800,5.0000,-9.0000,95.7782,none,5.0000,0.0000,683.3360,-1137.0910,7537.8160,103.8148,-2499.1064,3036.3295,7653.6654
1,150,holding,force_hold,1.50000,1.746500,0.246500,5.0000,-9.0000,95.7784,none,5.0000,0.0000,685.1390,-1142.5000,7539.7520,105.6178,-2504.5154,3038.2655,7656.5385
1,150,holding,force_hold,1.50000,1.744900,0.244900,5.0000,-9.0000,95.7787,none,5.0000,0.0000,686.9420,-1141.2980,7545.5620,107.4208,-2503.3134,3044.0755,7662.2423
1,150,holding,force_hold,1.50000,1.745300,0.245300,5.0000,-9.0000,95.7789,none,5.0000,0.0000,688.7450,-1134.6870,7543.6240,109.2238,-2496.7024,3042.1375,7659.5135
1,150,holding,force_hold,1.50000,1.744900,0.244900,5.0000,-9.0000,95.7792,none,5.0000,0.0000,682.7350,-1138.8940,7549.4320,103.2138,-2500.9094,3047.9455,7665.3200
1,150,holding,force_hold,1.50000,1.744200,0.244200,5.0000,-9.0000,95.7794,none,5.0000,0.0000,683.3360,-1135.8890,7534.9120,103.8148,-2497.9044,3033.4255,7650.6268
1,150,holding,force_hold,1.50000,1.742900,0.242900,5.0000,-9.0000,95.7797,none,5.0000,0.0000,685.1390,-1137.6920,7529.1040,105.6178,-2499.7074,3027.6175,7645.3362
1,150,holding,force_hold,1.50000,1.744000,0.244000,5.0000,-9.0000,95.7799,none,5.0000,0.0000,680.9320,-1133.4850,7533.9440,101.4108,-2495.5004,3032.4575,7649.1025
1,150,holding,force_hold,1.50000,1.743800,0.243800,5.0000,-9.0000,95.7802,none,5.0000,0.0000,683.3360,-1131.0810,7546.5280,103.8148,-2493.0964,3045.0415,7661.3561
1,150,holding,force_hold,1.50000,1.742300,0.242300,5.0000,-9.0000,95.7804,none,5.0000,0.0000,676.7250,-1129.8790,7537.8160,97.2038,-2491.8944,3036.3295,7652.0098
1,150,holding,force_hold,1.50000,1.741900,0.241900,5.0000,-9.0000,95.7807,none,5.0000,0.0000,688.1440,-1136.4900,7543.6240,108.6228,-2498.5054,3042.1375,7659.7268
1,150,holding,force_hold,1.50000,1.741500,0.241500,5.0000,-9.0000,95.7809,none,5.0000,0.0000,679.1290,-1135.2890,7538.7830,99.6078,-2497.3044,3037.2965,7653.9759
1,150,holding,force_hold,1.50000,1.741100,0.241100,5.0000,-9.0000,95.7811,none,5.0000,0.0000,685.7400,-1135.2890,7544.5920,106.2188,-2497.3044,3043.1055,7660.2865
1,150,holding,force_hold,1.50000,1.740200,0.240200,5.0000,-9.0000,95.7814,none,5.0000,0.0000,680.3320,-1138.8940,7544.5920,100.8108,-2500.9094,3043.1055,7660.3394
1,150,holding,force_hold,1.50000,1.739700,0.239700,5.0000,-9.0000,95.7816,none,5.0000,0.0000,683.9370,-1135.2890,7539.7520,104.4158,-2497.3044,3038.2655,7655.3583
1,150,holding,force_hold,1.50000,1.739800,0.239800,5.0000,-9.0000,95.7819,none,5.0000,0.0000,688.7450,-1135.8890,7547.4960,109.2238,-2497.9044,3046.0095,7663.5050
1,150,holding,force_hold,1.50000,1.740000,0.240000,5.0000,-9.0000,95.7821,none,5.0000,0.0000,682.1340,-1132.2830,7542.6560,102.6128,-2494.2984,3041.1695,7657.6126
1,150,holding,force_hold,1.50000,1.739000,0.239000,5.0000,-9.0000,95.7824,none,5.0000,0.0000,682.1340,-1137.6920,7534.9120,102.6128,-2499.7074,3033.4255,7650.7875
1,150,holding,force_hold,1.50000,1.739600,0.239600,5.0000,-9.0000,95.7826,none,5.0000,0.0000,686.3410,-1135.2890,7537.8160,106.8198,-2497.3044,3036.3295,7653.6668
1,150,holding,force_hold,1.50000,1.738700,0.238700,5.0000,-9.0000,95.7830,none,5.0000,0.0000,682.1340,-1134.0860,7535.8800,102.6128,-2496.1014,3034.3935,7651.2055
1,150,holding,force_hold,1.50000,1.737700,0.237700,5.0000,-9.0000,95.7833,none,5.0000,0.0000,682.1340,-1134.0860,7537.8160,102.6128,-2496.1014,3036.3295,7653.1123
1,150,holding,force_hold,1.50000,1.737600,0.237600,5.0000,-9.0000,95.7835,none,5.0000,0.0000,687.5430,-1134.0860,7535.8800,108.0218,-2496.1014,3034.3935,7651.6896
1,150,holding,force_hold,1.50000,1.736500,0.236500,5.0000,-9.0000,95.7838,none,5.0000,0.0000,685.7400,-1138.2930,7542.6560,106.2188,-2500.3084,3041.1695,7658.8256
1,150,holding,force_hold,1.50000,1.736300,0.236300,5.0000,-9.0000,95.7840,none,5.0000,0.0000,683.3360,-1136.4900,7541.6870,103.8148,-2498.5054,3040.2005,7657.3886
1,150,holding,force_hold,1.50000,1.735500,0.235500,5.0000,-9.0000,95.7843,none,5.0000,0.0000,683.3360,-1139.4960,7537.8160,103.8148,-2501.5114,3036.3295,7654.0231
1,150,holding,force_hold,1.50000,1.737700,0.237700,5.0000,-9.0000,95.7845,none,5.0000,0.0000,682.1340,-1136.4900,7532.0080,102.6128,-2498.5054,3030.5215,7647.7487
1,150,holding,force_hold,1.50000,1.737700,0.237700,5.0000,-9.0000,95.7848,none,5.0000,0.0000,685.7400,-1132.8840,7525.2340,106.2188,-2494.8994,3023.7475,7640.8646
1,150,holding,force_hold,1.50000,1.738400,0.238400,5.0000,-9.0000,95.7850,none,5.0000,0.0000,684.5390,-1133.4850,7544.5920,105.0178,-2495.5004,3043.1055,7659.9119
1,150,holding,force_hold,1.50000,1.737500,0.237500,5.0000,-9.0000,95.7853,none,5.0000,0.0000,676.7250,-1137.6920,7538.7830,97.2038,-2499.7074,3037.2965,7654.1197
1,150,holding,force_hold,1.50000,1.773000,0.273000,5.0000,-9.0000,95.7855,none,5.0000,0.0000,683.3360,-1138.8940,7535.8800,103.8148,-2500.9094,3034.3935,7652.0269
1,150,holding,force_hold,1.50000,1.842900,0.342900,5.0000,-9.0000,95.7858,none,5.0000,0.0000,679.7300,-1135.2890,7539.7520,100.2088,-2497.3044,3038.2655,7654.9836
1,150,holding,force_hold,1.50000,1.845800,0.345800,5.0000,-9.0000,95.7860,none,5.0000,0.0000,687.5430,-1141.2980,7534.9120,108.0218,-2503.3134,3033.4255,7651.8086
1,150,holding,force_hold,1.50000,1.832300,0.332300,5.0000,-9.0000,95.7862,none,5.0000,0.0000,682.7350,-1138.2930,7534.9120,103.2138,-2500.3084,3033.4255,7650.9305
1,150,holding,force_hold,1.50000,1.826600,0.326600,5.0000,-9.0000,95.7865,none,5.0000,0.0000,680.9320,-1130.4800,7537.8160,101.4108,-2492.4954,3036.3295,7652.4717
1,150,holding,force_hold,1.50000,1.822800,0.322800,5.0000,-9.0000,95.7867,none,5.0000,0.0000,679.7300,-1134.6870,7539.7520,100.2088,-2496.7024,3038.2655,7654.8944
1,150,holding,force_hold,1.50000,1.820400,0.320400,5.0000,-9.0000,95.7870,none,5.0000,0.0000,680.3320,-1135.2890,7539.7520,100.8108,-2497.3044,3038.2655,7655.0371
1,150,holding,force_hold,1.50000,1.816500,0.316500,5.0000,-9.0000,95.7872,none,5.0000,0.0000,683.9370,-1127.4750,7535.8800,104.4158,-2489.4904,3034.3935,7650.3893
1,150,holding,force_hold,1.50000,1.814500,0.314500,5.0000,-9.0000,95.7875,none,5.0000,0.0000,682.7350,-1138.8940,7535.8800,103.2138,-2500.9094,3034.3935,7651.9732
1,150,holding,force_hold,1.50000,1.813200,0.313200,5.0000,-9.0000,95.7877,none,5.0000,0.0000,680.3320,-1140.0960,7542.6560,100.8108,-2502.1114,3041.1695,7658.6115
1,150,holding,force_hold,1.50000,1.812500,0.312500,5.0000,-9.0000,95.7880,none,5.0000,0.0000,679.1290,-1132.8840,7535.8800,99.6078,-2494.8994,3034.3935,7650.7601
1,150,holding,force_hold,1.50000,1.812500,0.312500,5.0000,-9.0000,95.7882,none,5.0000,0.0000,683.3360,-1138.8940,7535.8800,103.8148,-2500.9094,3034.3935,7652.0269
1,150,holding,force_hold,1.50000,1.812200,0.312200,5.0000,-9.0000,95.7885,none,5.0000,0.0000,690.5480,-1135.2890,7529.1040,111.0268,-2497.3044,3027.6175,7645.4656
1,150,holding,force_hold,1.50000,1.809800,0.309800,5.0000,-9.0000,95.7887,none,5.0000,0.0000,683.9370,-1134.0860,7539.7520,104.4158,-2496.1014,3038.2655,7655.1800
1,150,holding,force_hold,1.50000,1.806400,0.306400,5.0000,-9.0000,95.7890,none,5.0000,0.0000,682.1340,-1136.4900,7540.7190,102.6128,-2498.5054,3039.2325,7656.3281
1,150,holding,force_hold,1.50000,1.804400,0.304400,5.0000,-9.0000,95.7892,none,5.0000,0.0000,681.5330,-1135.8890,7532.9760,102.0118,-2497.9044,3031.4895,7648.5592
1,150,holding,force_hold,1.50000,1.803000,0.303000,5.0000,-9.0000,95.7895,none,5.0000,0.0000,682.7350,-1131.0810,7531.0390,103.2138,-2493.0964,3029.5525,7646.0460
1,150,holding,force_hold,1.50000,1.804300,0.304300,5.0000,-9.0000,95.7897,none,5.0000,0.0000,685.7400,-1126.8740,7544.5920,106.2188,-2488.8894,3043.1055,7659.0439
1,150,holding,force_hold,1.50000,1.805900,0.305900,5.0000,-9.0000,95.7900,none,5.0000,0.0000,680.9320,-1138.2930,7539.7520,101.4108,-2500.3084,3038.2655,7655.5365
1,150,holding,force_hold,1.50000,1.804100,0.304100,5.0000,-9.0000,95.7902,none,5.0000,0.0000,683.3360,-1131.6820,7536.8480,103.8148,-2493.6974,3035.3615,7651.9102
1,150,holding,force_hold,1.50000,1.802400,0.302400,5.0000,-9.0000,95.7904,none,5.0000,0.0000,683.3360,-1132.8840,7540.7190,103.8148,-2494.8994,3039.2325,7655.9008
1,150,holding,force_hold,1.50000,1.801200,0.301200,5.0000,-9.0000,95.7907,none,5.0000,0.0000,686.3410,-1138.8940,7545.5620,106.8198,-2500.9094,3044.0755,7661.8307
1,150,holding,force_hold,1.50000,1.801300,0.301300,5.0000,-9.0000,95.7909,none,5.0000,0.0000,687.5430,-1132.2830,7542.6560,108.0218,-2494.2984,3041.1695,7658.0963
1,150,holding,force_hold,1.50000,1.801100,0.301100,5.0000,-9.0000,95.7912,none,5.0000,0.0000,682.1340,-1135.8890,7541.6870,102.6128,-2497.9044,3040.2005,7657.1923
1,150,holding,force_hold,1.50000,1.799000,0.299000,5.0000,-9.0000,95.7914,none,5.0000,0.0000,680.9320,-1138.8940,7537.8160,101.4108,-2500.9094,3036.3295,7653.7192
1,150,holding,force_hold,1.50000,1.799700,0.299700,5.0000,-9.0000,95.7917,none,5.0000,0.0000,683.3360,-1138.8940,7534.9120,103.8148,-2500.9094,3033.4255,7651.0736
1,150,holding,force_hold,1.50000,1.797500,0.297500,5.0000,-9.0000,95.7919,none,5.0000,0.0000,681.5330,-1136.4900,7540.7190,102.0118,-2498.5054,3039.2325,7656.2745
1,150,holding,force_hold,1.50000,1.797500,0.297500,5.0000,-9.0000,95.7922,none,5.0000,0.0000,682.7350,-1138.2930,7539.7520,103.2138,-2500.3084,3038.2655,7655.6971
1,150,holding,force_hold,1.50000,1.798200,0.298200,5.0000,-9.0000,95.7924,none,5.0000,0.0000,685.1390,-1135.8890,7535.8800,105.6178,-2497.9044,3034.3935,7651.7414
1,150,holding,force_hold,1.50000,1.798700,0.298700,5.0000,-9.0000,95.7927,none,5.0000,0.0000,682.7350,-1137.0910,7540.7190,103.2138,-2499.1064,3039.2325,7656.4709
1,150,holding,force_hold,1.50000,1.798500,0.298500,5.0000,-9.0000,95.7929,none,5.0000,0.0000,685.7400,-1138.8940,7538.7830,106.2188,-2500.9094,3037.2965,7655.1008
1,150,holding,force_hold,1.50000,1.797600,0.297600,5.0000,-9.0000,95.7931,none,5.0000,0.0000,682.1340,-1135.2890,7541.6870,102.6128,-2497.3044,3040.2005,7657.1033
1,150,holding,force_hold,1.50000,1.795000,0.295000,5.0000,-9.0000,95.7934,none,5.0000,0.0000,681.5330,-1137.0910,7539.7520,102.0118,-2499.1064,3038.2655,7655.4114
1,150,holding,force_hold,1.50000,1.795400,0.295400,5.0000,-9.0000,95.7936,none,5.0000,0.0000,683.3360,-1138.8940,7538.7830,103.8148,-2500.9094,3037.2965,7654.8858
1,150,holding,force_hold,1.50000,1.795200,0.295200,5.0000,-9.0000,95.7939,none,5.0000,0.0000,681.5330,-1138.8940,7540.7190,102.0118,-2500.9094,3039.2325,7656.6318
1,150,holding,force_hold,1.50000,1.796300,0.296300,5.0000,-9.0000,95.7942,none,5.0000,0.0000,685.7400,-1136.4900,7540.7190,106.2188,-2498.5054,3039.2325,7656.6502
1,150,holding,force_hold,1.50000,1.796500,0.296500,5.0000,-9.0000,95.7944,none,5.0000,0.0000,686.3410,-1133.4850,7548.4630,106.8198,-2495.5004,3046.9765,7663.8858
1,150,holding,force_hold,1.50000,1.795000,0.295000,5.0000,-9.0000,95.7947,none,5.0000,0.0000,681.5330,-1136.4900,7536.8480,102.0118,-2498.5054,3035.3615,7652.4620
1,150,holding,force_hold,1.50000,1.791600,0.291600,5.0000,-9.0000,95.7949,none,5.0000,0.0000,678.5280,-1132.2830,7541.6870,99.0068,-2494.2984,3040.2005,7656.3378
1,150,holding,force_hold,1.50000,1.794000,0.294000,5.0000,-9.0000,95.7952,none,5.0000,0.0000,685.7400,-1137.0910,7532.9760,106.2188,-2499.1064,3031.4895,7649.1139
1,150,holding,force_hold,1.50000,1.794300,0.294300,5.0000,-9.0000,95.7954,none,5.0000,0.0000,687.5430,-1135.8890,7539.7520,108.0218,-2497.9044,3038.2655,7655.7703
1,150,holding,force_hold,1.50000,1.793000,0.293000,5.0000,-9.0000,95.7956,none,5.0000,0.0000,679.7300,-1131.0810,7534.9120,100.2088,-2493.0964,3033.4255,7649.5932
1,150,holding,force_hold,1.50000,1.790800,0.290800,5.0000,-9.0000,95.7959,none,5.0000,0.0000,681.5330,-1140.0960,7538.7830,102.0118,-2502.1114,3037.2965,7654.9040
1,150,holding,force_hold,1.50000,1.790600,0.290600,5.0000,-9.0000,95.7961,none,5.0000,0.0000,685.7400,-1138.2930,7537.8160,106.2188,-2500.3084,3036.3295,7654.0591
1,150,holding,force_hold,1.50000,1.791700,0.291700,5.0000,-9.0000,95.7964,none,5.0000,0.0000,682.7350,-1135.8890,7546.5280,103.2138,-2497.9044,3045.0415,7662.0138
1,150,holding,force_hold,1.50000,1.791600,0.291600,5.0000,-9.0000,95.7966,none,5.0000,0.0000,683.3360,-1134.0860,7529.1040,103.8148,-2496.1014,3027.6175,7644.6390
1,150,holding,force_hold,1.50000,1.792200,0.292200,5.0000,-9.0000,95.7969,none,5.0000,0.0000,679.1290,-1134.0860,7544.5920,99.6078,-2496.1014,3043.1055,7659.5193
1,150,holding,force_hold,1.50000,1.822900,0.322900,5.0000,-9.0000,95.7971,none,5.0000,0.0000,680.9320,-1137.0910,7536.8480,101.4108,-2499.1064,3035.3615,7652.4978
1,150,holding,force_hold,1.50000,1.901000,0.401000,5.0000,-9.0000,95.7974,none,5.0000,0.0000,682.1340,-1135.8890,7539.7520,102.6128,-2497.9044,3038.2655,7655.2865
1,150,holding,force_hold,1.50000,1.909600,0.409600,5.0000,-9.0000,95.7976,none,5.0000,0.0000,679.7300,-1134.0860,7537.8160,100.2088,-2496.1014,3036.3295,7652.8984
1,150,holding,force_hold,1.50000,1.893400,0.393400,5.0000,-9.0000,95.7979,none,5.0000,0.0000,679.7300,-1134.0860,7542.6560,100.2088,-2496.1014,3041.1695,7657.6657
1,150,holding,force_hold,1.50000,1.885100,0.385100,5.0000,-9.0000,95.7981,none,5.0000,0.0000,679.7300,-1143.1010,7535.8800,100.2088,-2505.1164,3034.3935,7652.3330
1,150,holding,force_hold,1.50000,1.881700,0.381700,5.0000,-9.0000,95.7983,none,5.0000,0.0000,683.3360,-1138.2930,7543.6240,103.8148,-2500.3084,3042.1375,7659.5641
1,150,holding,force_hold,1.50000,1.879000,0.379000,5.0000,-9.0000,95.7986,none,5.0000,0.0000,687.5430,-1132.8840,7539.7520,108.0218,-2494.8994,3038.2655,7655.3251
1,150,holding,force_hold,1.50000,1.876500,0.376500,5.0000,-9.0000,95.7988,none,5.0000,0.0000,684.5390,-1138.2930,7538.7830,105.0178,-2500.3084,3037.2965,7654.9039
1,150,holding,force_hold,1.50000,1.874200,0.374200,5.0000,-9.0000,95.7992,none,5.0000,0.0000,680.3320,-1135.2890,7531.0390,100.8108,-2497.3044,3029.5525,7646.4555
1,150,holding,force_hold,1.50000,1.870600,0.370600,5.0000,-9.0000,95.7994,none,5.0000,0.0000,682.7350,-1140.0960,7543.6240,103.2138,-2502.1114,3042.1375,7659.7787
1,150,holding,force_hold,1.50000,1.867700,0.367700,5.0000,-9.0000,95.7997,none,5.0000,0.0000,685.1390,-1137.6920,7539.7520,105.6178,-2499.7074,3038.2655,7655.8225
1,150,holding,force_hold,1.50000,1.867800,0.367800,5.0000,-9.0000,95.8000,none,5.0000,0.0000,682.7350,-1141.2980,7542.6560,103.2138,-2503.3134,3041.1695,7659.0044
1,150,holding,force_hold,1.50000,1.867700,0.367700,5.0000,-9.0000,95.8003,none,5.0000,0.0000,682.1340,-1132.8840,7535.8800,102.6128,-2494.8994,3034.3935,7651.0274
1,150,holding,force_hold,1.50000,1.865200,0.365200,5.0000,-9.0000,95.8006,none,5.0000,0.0000,679.1290,-1134.6870,7539.7520,99.6078,-2496.7024,3038.2655,7654.8410
1,150,holding,force_hold,1.50000,1.863900,0.363900,5.0000,-9.0000,95.8009,none,5.0000,0.0000,688.1440,-1131.0810,7539.7520,108.6228,-2493.0964,3038.2655,7655.1124
1,150,holding,force_hold,1.50000,1.864100,0.364100,5.0000,-9.0000,95.8012,none,5.0000,0.0000,684.5390,-1137.0910,7546.5280,105.0178,-2499.1064,3045.0415,7662.3531
1,150,holding,force_hold,1.50000,1.863900,0.363900,5.0000,-9.0000,95.8014,none,5.0000,0.0000,687.5430,-1137.0910,7540.7190,108.0218,-2499.1064,3039.2325,7656.9011
1,150,holding,force_hold,1.50000,1.862300,0.362300,5.0000,-9.0000,95.8017,none,5.0000,0.0000,683.9370,-1133.4850,7543.6240,104.4158,-2495.5004,3042.1375,7658.9047
1,150,holding,force_hold,1.50000,1.861100,0.361100,5.0000,-9.0000,95.8019,none,5.0000,0.0000,680.3320,-1135.8890,7532.9760,100.8108,-2497.9044,3031.4895,7648.4523
1,150,holding,force_hold,1.50000,1.862300,0.362300,5.0000,-9.0000,95.8022,none,5.0000,0.0000,683.3360,-1135.2890,7545.5620,103.8148,-2497.3044,3044.0755,7661.0270
1,150,holding,force_hold,1.50000,1.859700,0.359700,5.0000,-9.0000,95.8024,none,5.0000,0.0000,683.3360,-1137.6920,7532.0080,103.8148,-2499.7074,3030.5215,7648.0348
1,150,holding,force_hold,1.50000,1.859200,0.359200,5.0000,-9.0000,95.8027,none,5.0000,0.0000,685.7400,-1135.8890,7534.9120,106.2188,-2497.9044,3033.4255,7650.8419
1,150,holding,force_hold,1.50000,1.858100,0.358100,5.0000,-9.0000,95.8029,none,5.0000,0.0000,685.7400,-1135.8890,7541.6870,106.2188,-2497.9044,3040.2005,7657.5143
1,150,holding,force_hold,1.50000,1.858500,0.358500,5.0000,-9.0000,95.8032,none,5.0000,0.0000,680.3320,-1132.2830,7534.9120,100.8108,-2494.2984,3033.4255,7649.8245
1,150,holding,force_hold,1.50000,1.857900,0.357900,5.0000,-9.0000,95.8034,none,5.0000,0.0000,682.1340,-1137.0910,7536.8480,102.6128,-2499.1064,3035.3615,7652.6048
1,150,holding,force_hold,1.50000,1.857200,0.357200,5.0000,-9.0000,95.8037,none,5.0000,0.0000,681.5330,-1134.6870,7531.0390,102.0118,-2496.7024,3029.5525,7646.4731
1,150,holding,force_hold,1.50000,1.856900,0.356900,5.0000,-9.0000,95.8039,none,5.0000,0.0000,682.1340,-1141.2980,7538.7830,102.6128,-2503.3134,3037.2965,7655.1366
1,150,holding,force_hold,1.50000,1.856300,0.356300,5.0000,-9.0000,95.8042,none,5.0000,0.0000,677.3260,-1138.2930,7537.8160,97.8048,-2500.3084,3036.3295,7653.3098
1,150,holding,force_hold,1.50000,1.854500,0.354500,5.0000,-9.0000,95.8044,none,5.0000,0.0000,683.3360,-1133.4850,7545.5620,103.8148,-2495.5004,3044.0755,7660.7599
1,150,holding,force_hold,1.50000,1.853700,0.353700,5.0000,-9.0000,95.8047,none,5.0000,0.0000,680.9320,-1134.0860,7542.6560,101.4108,-2496.1014,3041.1695,7657.7725
1,150,holding,force_hold,1.50000,1.853700,0.353700,5.0000,-9.0000,95.8050,none,5.0000,0.0000,682.1340,-1139.4960,7535.8800,102.6128,-2501.5114,3034.3935,7652.0092
1,150,holding,force_hold,1.50000,1.851700,0.351700,5.0000,-9.0000,95.8052,none,5.0000,0.0000,680.3320,-1132.2830,7531.0390,100.8108,-2494.2984,3029.5525,7646.0097
1,150,holding,force_hold,1.50000,1.852500,0.352500,5.0000,-9.0000,95.8055,none,5.0000,0.0000,686.9420,-1140.0960,7542.6560,107.4208,-2502.1114,3041.1695,7659.2015
1,150,holding,force_hold,1.50000,1.850300,0.350300,5.0000,-9.0000,95.8057,none,5.0000,0.0000,684.5390,-1134.0860,7541.6870,105.0178,-2496.1014,3040.2005,7657.1396
1,150,holding,force_hold,1.50000,1.851300,0.351300,5.0000,-9.0000,95.8060,none,5.0000,0.0000,681.5330,-1132.2830,7533.9440,102.0118,-2494.2984,3032.4575,7648.9780
1,150,holding,force_hold,1.50000,1.850000,0.350000,5.0000,-9.0000,95.8063,none,5.0000,0.0000,684.5390,-1137.6920,7542.6560,105.0178,-2499.7074,3041.1695,7658.6289
1,150,holding,force_hold,1.50000,1.850100,0.350100,5.0000,-9.0000,95.8066,none,5.0000,0.0000,682.1340,-1137.0910,7530.0720,102.6128,-2499.1064,3028.5855,7645.9314
1,150,holding,force_hold,1.50000,1.852000,0.352000,5.0000,-9.0000,95.8069,none,5.0000,0.0000,679.7300,-1132.2830,7538.7830,100.2088,-2494.2984,3037.2965,7653.5839
1,150,holding,force_hold,1.50000,1.851700,0.351700,5.0000,-9.0000,95.8071,none,5.0000,0.0000,680.9320,-1136.4900,7546.5280,101.4108,-2498.5054,3045.0415,7661.9425
1,150,holding,force_hold,1.50000,1.851100,0.351100,5.0000,-9.0000,95.8074,none,5.0000,0.0000,678.5280,-1138.2930,7534.9120,99.0068,-2500.3084,3033.4255,7650.5562
1,150,holding,force_hold,1.50000,1.850200,0.350200,5.0000,-9.0000,95.8077,none,5.0000,0.0000,677.9270,-1131.0810,7540.7190,98.4058,-2493.0964,3039.2325,7655.1533
1,150,holding,force_hold,1.50000,1.848800,0.348800,5.0000,-9.0000,95.8079,none,5.0000,0.0000,681.5330,-1135.8890,7548.4630,102.0118,-2497.9044,3046.9765,7663.8127
1,150,holding,force_hold,1.50000,1.848600,0.348600,5.0000,-9.0000,95.8082,none,5.0000,0.0000,679.1290,-1134.6870,7532.0080,99.6078,-2496.7024,3030.5215,7647.2136
