trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,200,holding,force_hold,2.00000,2.226300,0.226300,4.9600,-8.3500,140.1361,none,4.9600,0.0000,-1007.8760,12238.1590,555.6310,-674.6264,6870.1118,174.6469,12292.1550
1,200,holding,force_hold,2.00000,2.224300,0.224300,4.9600,-8.3500,140.1364,none,4.9600,0.0000,-1005.4720,12249.5780,555.6310,-672.2224,6881.5308,174.6469,12303.3272
1,200,holding,force_hold,2.00000,2.223600,0.223600,4.9600,-8.3500,140.1366,none,4.9600,0.0000,-1001.2650,12242.3670,554.6640,-668.0154,6874.3198,173.6799,12295.7608
1,200,holding,force_hold,2.00000,2.222700,0.222700,4.9600,-8.3500,140.1369,none,4.9600,0.0000,-1002.4670,12245.9730,550.7920,-669.2174,6877.9258,169.8079,12299.2750
1,200,holding,force_hold,2.00000,2.222800,0.222800,4.9600,-8.3500,140.1373,none,4.9600,0.0000,-1004.2700,12279.0290,553.6960,-671.0204,6910.9818,172.7119,12332.4649
1,200,holding,force_hold,2.00000,2.223100,0.223100,4.9600,-8.3500,140.1376,none,4.9600,0.0000,-1006.0730,12256.1910,552.7280,-672.8234,6888.1438,171.7439,12309.8298
1,200,holding,force_hold,2.00000,2.221200,0.221200,4.9600,-8.3500,140.1378,none,4.9600,0.0000,-1012.6840,12259.1940,557.5680,-679.4344,6891.1468,176.5839,12313.5798
1,200,holding,force_hold,2.00000,2.221900,0.221900,4.9600,-8.3500,140.1381,none,4.9600,0.0000,-1006.6740,12273.0180,549.8240,-673.4244,6904.9708,168.8399,12326.5027
1,200,holding,force_hold,2.00000,2.223200,0.223200,4.9600,-8.3500,140.1384,none,4.9600,0.0000,-1005.4720,12268.2080,558.5360,-672.2224,6900.1608,177.5519,12322.0073
1,200,holding,force_hold,2.00000,2.221500,0.221500,4.9600,-8.3500,140.1387,none,4.9600,0.0000,-1007.8760,12257.9940,556.5990,-674.6264,6889.9468,175.6149,12311.9468
1,200,holding,force_hold,2.00000,2.218900,0.218900,4.9600,-8.3500,140.1391,none,4.9600,0.0000,-1003.0680,12265.2000,559.5030,-669.8184,6897.1528,178.5189,12318.8603
1,200,holding,force_hold,2.00000,2.219000,0.219000,4.9600,-8.3500,140.1393,none,4.9600,0.0000,-1003.6690,12248.3730,553.6960,-670.4194,6880.3258,172.7119,12301.8930
1,200,holding,force_hold,2.00000,2.218800,0.218800,4.9600,-8.3500,140.1397,none,4.9600,0.0000,-1005.4720,12246.5750,561.4400,-672.2224,6878.5278,180.4559,12300.6011
1,200,holding,force_hold,2.00000,2.218200,0.218200,4.9600,-8.3500,140.1399,none,4.9600,0.0000,-998.2600,12267.6100,557.5680,-665.0104,6899.5628,176.5839,12320.7816
1,200,holding,force_hold,2.00000,2.218700,0.218700,4.9600,-8.3500,140.1402,none,4.9600,0.0000,-1007.8760,12251.9830,549.8240,-674.6264,6883.9358,168.8399,12305.6576
1,200,holding,force_hold,2.00000,2.218500,0.218500,4.9600,-8.3500,140.1406,none,4.9600,0.0000,-1004.2700,12249.5780,562.4080,-671.0204,6881.5308,181.4239,12303.5370
1,200,holding,force_hold,2.00000,2.217300,0.217300,4.9600,-8.3500,140.1409,none,4.9600,0.0000,-999.4620,12263.4020,555.6310,-666.2124,6895.3548,174.6469,12316.6018
1,200,holding,force_hold,2.00000,2.217100,0.217100,4.9600,-8.3500,140.1411,none,4.9600,0.0000,-1009.6790,12248.3730,552.7280,-676.4294,6880.3258,171.7439,12302.3413
1,200,holding,force_hold,2.00000,2.215500,0.215500,4.9600,-8.3500,140.1413,none,4.9600,0.0000,-1001.8660,12256.1910,553.6960,-668.6164,6888.1438,172.7119,12309.5302
1,200,holding,force_hold,2.00000,2.215800,0.215800,4.9600,-8.3500,140.1416,none,4.9600,0.0000,-1002.4670,12246.5750,559.5030,-669.2174,6878.5278,178.5189,12300.2676
1,200,holding,force_hold,2.00000,2.214900,0.214900,4.9600,-8.3500,140.1419,none,4.9600,0.0000,-1007.8760,12245.3750,558.5360,-674.6264,6877.3278,177.5519,12299.4709
1,200,holding,force_hold,2.00000,2.214900,0.214900,4.9600,-8.3500,140.1422,none,4.9600,0.0000,-1007.8760,12266.4050,549.8240,-674.6264,6898.3578,168.8399,12320.0167
1,200,holding,force_hold,2.00000,2.214800,0.214800,4.9600,-8.3500,140.1424,none,4.9600,0.0000,-1005.4720,12242.9700,561.4400,-672.2224,6874.9228,180.4559,12297.0120
1,200,holding,force_hold,2.00000,2.213500,0.213500,4.9600,-8.3500,140.1428,none,4.9600,0.0000,-1001.8660,12270.0150,553.6960,-668.6164,6901.9678,172.7119,12323.2943
1,200,holding,force_hold,2.00000,2.215800,0.215800,4.9600,-8.3500,140.1432,none,4.9600,0.0000,-1004.2700,12265.2000,554.6640,-671.0204,6897.1528,173.6799,12318.7394
1,200,holding,force_hold,2.00000,2.218500,0.218500,4.9600,-8.3500,140.1435,none,4.9600,0.0000,-1003.6690,12256.7890,557.5680,-670.4194,6888.7418,176.5839,12310.4472
1,200,holding,force_hold,2.00000,2.258200,0.258200,4.9600,-8.3500,140.1437,none,4.9600,0.0000,-1003.0680,12254.9860,557.5680,-669.8184,6886.9388,176.5839,12308.6031
1,200,holding,force_hold,2.00000,2.315000,0.315000,4.9600,-8.3500,140.1440,none,4.9600,0.0000,-999.4620,12252.5810,562.4080,-666.2124,6884.5338,181.4239,12306.1354
1,200,holding,force_hold,2.00000,2.306000,0.306000,4.9600,-8.3500,140.1443,none,4.9600,0.0000,-1007.2750,12268.2080,553.6960,-674.0254,6900.1608,172.7119,12321.9361
1,200,holding,force_hold,2.00000,2.297000,0.297000,4.9600,-8.3500,140.1445,none,4.9600,0.0000,-1003.6690,12260.3990,570.1520,-670.4194,6892.3518,189.1679,12314.6177
1,200,holding,force_hold,2.00000,2.291400,0.291400,4.9600,-8.3500,140.1448,none,4.9600,0.0000,-1003.6690,12248.3730,553.6960,-670.4194,6880.3258,172.7119,12301.8930
1,200,holding,force_hold,2.00000,2.288700,0.288700,4.9600,-8.3500,140.1451,none,4.9600,0.0000,-1006.0730,12259.7970,552.7280,-672.8234,6891.7498,171.7439,12313.4201
1,200,holding,force_hold,2.00000,2.285000,0.285000,4.9600,-8.3500,140.1453,none,4.9600,0.0000,-1006.0730,12261.5990,557.5680,-672.8234,6893.5518,176.5839,12315.4324
1,200,holding,force_hold,2.00000,2.282700,0.282700,4.9600,-8.3500,140.1456,none,4.9600,0.0000,-1009.0780,12261.5990,557.5680,-675.8284,6893.5518,176.5839,12315.6782
1,200,holding,force_hold,2.00000,2.280400,0.280400,4.9600,-8.3500,140.1458,none,4.9600,0.0000,-1006.6740,12256.1910,553.6960,-673.4244,6888.1438,172.7119,12309.9224
1,200,holding,force_hold,2.00000,2.278000,0.278000,4.9600,-8.3500,140.1461,none,4.9600,0.0000,-1002.4670,12238.1590,558.5360,-669.2174,6870.1118,177.5519,12291.8444
1,200,holding,force_hold,2.00000,2.276400,0.276400,4.9600,-8.3500,140.1463,none,4.9600,0.0000,-1000.0630,12255.5890,553.6960,-666.8134,6887.5418,172.7119,12308.7841
1,200,holding,force_hold,2.00000,2.274700,0.274700,4.9600,-8.3500,140.1466,none,4.9600,0.0000,-1000.6640,12256.7890,551.7600,-667.4144,6888.7418,170.7759,12309.9409
1,200,holding,force_hold,2.00000,2.272600,0.272600,4.9600,-8.3500,140.1468,none,4.9600,0.0000,-1004.8710,12248.3730,553.6960,-671.6214,6880.3258,172.7119,12301.9911
1,200,holding,force_hold,2.00000,2.271500,0.271500,4.9600,-8.3500,140.1471,none,4.9600,0.0000,-1010.8810,12256.1910,547.8880,-677.6314,6888.1438,166.9039,12310.0073
1,200,holding,force_hold,2.00000,2.269300,0.269300,4.9600,-8.3500,140.1473,none,4.9600,0.0000,-1005.4720,12247.7750,556.5990,-672.2224,6879.7278,175.6149,12301.5759
1,200,holding,force_hold,2.00000,2.269800,0.269800,4.9600,-8.3500,140.1476,none,4.9600,0.0000,-1003.6690,12247.7750,555.6310,-670.4194,6879.7278,174.6469,12301.3849
1,200,holding,force_hold,2.00000,2.268900,0.268900,4.9600,-8.3500,140.1478,none,4.9600,0.0000,-1004.8710,12268.2080,554.6640,-671.6214,6900.1608,173.6799,12321.7834
1,200,holding,force_hold,2.00000,2.267800,0.267800,4.9600,-8.3500,140.1481,none,4.9600,0.0000,-1008.4770,12256.1910,559.5030,-675.2274,6888.1438,178.5189,12310.3325
1,200,holding,force_hold,2.00000,2.265800,0.265800,4.9600,-8.3500,140.1483,none,4.9600,0.0000,-1001.8660,12276.0210,556.5990,-668.6164,6907.9738,175.6149,12329.4051
1,200,holding,force_hold,2.00000,2.265900,0.265900,4.9600,-8.3500,140.1486,none,4.9600,0.0000,-1008.4770,12259.7970,557.5680,-675.2274,6891.7498,176.5839,12313.8349
1,200,holding,force_hold,2.00000,2.264200,0.264200,4.9600,-8.3500,140.1488,none,4.9600,0.0000,-999.4620,12254.9860,557.5680,-666.2124,6886.9388,176.5839,12308.3097
1,200,holding,force_hold,2.00000,2.263900,0.263900,4.9600,-8.3500,140.1491,none,4.9600,0.0000,-1008.4770,12261.5990,547.8880,-675.2274,6893.5518,166.9039,12315.1946
1,200,holding,force_hold,2.00000,2.263500,0.263500,4.9600,-8.3500,140.1493,none,4.9600,0.0000,-1003.6690,12258.5920,551.7600,-670.4194,6890.5448,170.7759,12311.9807
1,200,holding,force_hold,2.00000,2.262100,0.262100,4.9600,-8.3500,140.1496,none,4.9600,0.0000,-1004.2700,12257.9940,552.7280,-671.0204,6889.9468,171.7439,12311.4777
1,200,holding,force_hold,2.00000,2.264000,0.264000,4.9600,-8.3500,140.1498,none,4.9600,0.0000,-1007.8760,12257.9940,551.7600,-674.6264,6889.9468,170.7759,12311.7290
1,200,holding,force_hold,2.00000,2.262400,0.262400,4.9600,-8.3500,140.1501,none,4.9600,0.0000,-1004.8710,12259.7970,560.4720,-671.6214,6891.7498,179.4879,12313.6720
1,200,holding,force_hold,2.00000,2.261000,0.261000,4.9600,-8.3500,140.1504,none,4.9600,0.0000,-1007.8760,12265.2000,562.4080,-674.6264,6897.1528,181.4239,12319.3850
1,200,holding,force_hold,2.00000,2.258900,0.258900,4.9600,-8.3500,140.1506,none,4.9600,0.0000,-1004.2700,12251.3810,565.3120,-671.0204,6883.3338,184.3279,12305.4651
1,200,holding,force_hold,2.00000,2.259500,0.259500,4.9600,-8.3500,140.1509,none,4.9600,0.0000,-1007.2750,12249.5780,548.8560,-674.0254,6881.5308,167.8719,12303.1706
1,200,holding,force_hold,2.00000,2.259200,0.259200,4.9600,-8.3500,140.1511,none,4.9600,0.0000,-1003.0680,12250.1810,551.7600,-669.8184,6882.1338,170.7759,12303.5572
1,200,holding,force_hold,2.00000,2.257700,0.257700,4.9600,-8.3500,140.1514,none,4.9600,0.0000,-1004.2700,12254.9860,557.5680,-671.0204,6886.9388,176.5839,12308.7011
1,200,holding,force_hold,2.00000,2.257900,0.257900,4.9600,-8.3500,140.1516,none,4.9600,0.0000,-1008.4770,12267.0080,553.6960,-675.2274,6898.9608,172.7119,12320.8397
1,200,holding,force_hold,2.00000,2.255300,0.255300,4.9600,-8.3500,140.1519,none,4.9600,0.0000,-1003.6690,12251.3810,553.6960,-670.4194,6883.3338,172.7119,12304.8879
1,200,holding,force_hold,2.00000,2.256100,0.256100,4.9600,-8.3500,140.1521,none,4.9600,0.0000,-1002.4670,12255.5890,553.6960,-669.2174,6887.5418,172.7119,12308.9797
1,200,holding,force_hold,2.00000,2.257700,0.257700,4.9600,-8.3500,140.1524,none,4.9600,0.0000,-1007.2750,12258.5920,564.3440,-674.0254,6890.5448,183.3599,12312.8455
1,200,holding,force_hold,2.00000,2.256300,0.256300,4.9600,-8.3500,140.1526,none,4.9600,0.0000,-1006.6740,12261.5990,561.4400,-673.4244,6893.5518,180.4559,12315.6574
1,200,holding,force_hold,2.00000,2.255000,0.255000,4.9600,-8.3500,140.1529,none,4.9600,0.0000,-1006.0730,12266.4050,565.3120,-672.8234,6898.3578,184.3279,12320.5703
1,200,holding,force_hold,2.00000,2.255300,0.255300,4.9600,-8.3500,140.1531,none,4.9600,0.0000,-1004.8710,12248.9760,557.5680,-671.6214,6880.9288,176.5839,12302.7664
1,200,holding,force_hold,2.00000,2.256800,0.256800,4.9600,-8.3500,140.1534,none,4.9600,0.0000,-1003.0680,12257.9940,560.4720,-669.8184,6889.9468,179.4879,12311.7298
1,200,holding,force_hold,2.00000,2.255400,0.255400,4.9600,-8.3500,140.1536,none,4.9600,0.0000,-1007.2750,12262.2020,554.6640,-674.0254,6894.1548,173.6799,12315.9999
1,200,holding,force_hold,2.00000,2.251700,0.251700,4.9600,-8.3500,140.1539,none,4.9600,0.0000,-1004.2700,12247.7750,552.7280,-671.0204,6879.7278,171.7439,12301.3031
1,200,holding,force_hold,2.00000,2.250700,0.250700,4.9600,-8.3500,140.1541,none,4.9600,0.0000,-1012.0830,12252.5810,554.6640,-678.8334,6884.5338,173.6799,12306.8154
1,200,holding,force_hold,2.00000,2.252000,0.252000,4.9600,-8.3500,140.1544,none,4.9600,0.0000,-1006.0730,12254.3890,556.5990,-672.8234,6886.3418,175.6149,12308.2101
1,200,holding,force_hold,2.00000,2.252500,0.252500,4.9600,-8.3500,140.1547,none,4.9600,0.0000,-1003.0680,12259.1940,552.7280,-669.8184,6891.1468,171.7439,12312.5745
1,200,holding,force_hold,2.00000,2.251300,0.251300,4.9600,-8.3500,140.1549,none,4.9600,0.0000,-1006.6740,12264.6070,549.8240,-673.4244,6896.5598,168.8399,12318.1283
1,200,holding,force_hold,2.00000,2.249800,0.249800,4.9600,-8.3500,140.1552,none,4.9600,0.0000,-1001.2650,12243.5670,554.6640,-668.0154,6875.5198,173.6799,12296.9556
1,200,holding,force_hold,2.00000,2.252600,0.252600,4.9600,-8.3500,140.1554,none,4.9600,0.0000,-1007.8760,12243.5670,555.6310,-674.6264,6875.5198,174.6469,12297.5393
1,200,holding,force_hold,2.00000,2.298400,0.298400,4.9600,-8.3500,140.1557,none,4.9600,0.0000,-1002.4670,12244.7680,555.6310,-669.2174,6876.7208,174.6469,12298.2929
1,200,holding,force_hold,2.00000,2.358700,0.358700,4.9600,-8.3500,140.1559,none,4.9600,0.0000,-1004.8710,12233.9520,556.5990,-671.6214,6865.9048,175.6149,12287.7642
1,200,holding,force_hold,2.00000,2.352100,0.352100,4.9600,-8.3500,140.1562,none,4.9600,0.0000,-1007.2750,12251.9830,557.5680,-674.0254,6883.9358,176.5839,12305.9568
1,200,holding,force_hold,2.00000,2.342100,0.342100,4.9600,-8.3500,140.1564,none,4.9600,0.0000,-1004.2700,12253.1840,558.5360,-671.0204,6885.1368,177.5519,12306.9508
1,200,holding,force_hold,2.00000,2.337100,0.337100,4.9600,-8.3500,140.1567,none,4.9600,0.0000,-1003.0680,12260.9970,551.7600,-669.8184,6892.9498,170.7759,12314.3263
1,200,holding,force_hold,2.00000,2.334300,0.334300,4.9600,-8.3500,140.1569,none,4.9600,0.0000,-1006.6740,12241.1670,553.6960,-673.4244,6873.1198,172.7119,12294.9641
1,200,holding,force_hold,2.00000,2.332200,0.332200,4.9600,-8.3500,140.1572,none,4.9600,0.0000,-1005.4720,12271.8130,566.2800,-672.2224,6903.7658,185.2959,12325.9499
1,200,holding,force_hold,2.00000,2.327800,0.327800,4.9600,-8.3500,140.1574,none,4.9600,0.0000,-1003.6690,12263.4020,550.7920,-670.4194,6895.3548,169.8079,12316.7265
1,200,holding,force_hold,2.00000,2.323000,0.323000,4.9600,-8.3500,140.1577,none,4.9600,0.0000,-1003.6690,12250.7830,558.5360,-670.4194,6882.7358,177.5519,12304.5113
1,200,holding,force_hold,2.00000,2.321100,0.321100,4.9600,-8.3500,140.1579,none,4.9600,0.0000,-1007.8760,12256.7890,553.6960,-674.6264,6888.7418,172.7119,12310.6161
1,200,holding,force_hold,2.00000,2.320300,0.320300,4.9600,-8.3500,140.1582,none,4.9600,0.0000,-1003.6690,12249.5780,560.4720,-670.4194,6881.5308,179.4879,12303.3996
1,200,holding,force_hold,2.00000,2.319300,0.319300,4.9600,-8.3500,140.1585,none,4.9600,0.0000,-1001.2650,12257.3910,551.7600,-668.0154,6889.3438,170.7759,12310.5891
1,200,holding,force_hold,2.00000,2.317500,0.317500,4.9600,-8.3500,140.1587,none,4.9600,0.0000,-1005.4720,12256.7890,557.5680,-672.2224,6888.7418,176.5839,12310.5943
1,200,holding,force_hold,2.00000,2.314500,0.314500,4.9600,-8.3500,140.1591,none,4.9600,0.0000,-1004.2700,12255.5890,549.8240,-671.0204,6887.5418,168.8399,12308.9531
1,200,holding,force_hold,2.00000,2.314200,0.314200,4.9600,-8.3500,140.1593,none,4.9600,0.0000,-1004.8710,12254.3890,561.4400,-671.6214,6886.3418,180.4559,12308.3317
1,200,holding,force_hold,2.00000,2.311700,0.311700,4.9600,-8.3500,140.1596,none,4.9600,0.0000,-1005.4720,12254.3890,556.5990,-672.2224,6886.3418,175.6149,12308.1610
1,200,holding,force_hold,2.00000,2.313400,0.313400,4.9600,-8.3500,140.1599,none,4.9600,0.0000,-1007.8760,12244.1700,557.5680,-674.6264,6876.1228,176.5839,12298.2273
1,200,holding,force_hold,2.00000,2.311800,0.311800,4.9600,-8.3500,140.1602,none,4.9600,0.0000,-1005.4720,12255.5890,555.6310,-672.2224,6887.5418,174.6469,12309.3120
1,200,holding,force_hold,2.00000,2.310300,0.310300,4.9600,-8.3500,140.1604,none,4.9600,0.0000,-1003.6690,12264.0000,563.3760,-670.4194,6895.9528,182.3919,12317.8911
1,200,holding,force_hold,2.00000,2.309300,0.309300,4.9600,-8.3500,140.1607,none,4.9600,0.0000,-1006.6740,12252.5810,550.7920,-673.4244,6884.5338,169.8079,12306.1979
1,200,holding,force_hold,2.00000,2.308300,0.308300,4.9600,-8.3500,140.1609,none,4.9600,0.0000,-1004.8710,12248.9760,556.5990,-671.6214,6880.9288,175.6149,12302.7225
1,200,holding,force_hold,2.00000,2.308200,0.308200,4.9600,-8.3500,140.1612,none,4.9600,0.0000,-1007.2750,12260.3990,565.3120,-674.0254,6892.3518,184.3279,12314.6890
1,200,holding,force_hold,2.00000,2.307100,0.307100,4.9600,-8.3500,140.1615,none,4.9600,0.0000,-1005.4720,12259.7970,555.6310,-672.2224,6891.7498,174.6469,12313.5016
1,200,holding,force_hold,2.00000,2.305500,0.305500,4.9600,-8.3500,140.1617,none,4.9600,0.0000,-1006.0730,12257.3910,550.7920,-672.8234,6889.3438,169.8079,12310.9378
1,200,holding,force_hold,2.00000,2.304400,0.304400,4.9600,-8.3500,140.1620,none,4.9600,0.0000,-1000.0630,12261.5990,560.4720,-666.8134,6893.5518,179.4879,12315.0747
1,200,holding,force_hold,2.00000,2.303500,0.303500,4.9600,-8.3500,140.1622,none,4.9600,0.0000,-1006.0730,12252.5810,556.5990,-672.8234,6884.5338,175.6149,12306.4100
1,200,holding,force_hold,2.00000,2.302000,0.302000,4.9600,-8.3500,140.1625,none,4.9600,0.0000,-1007.2750,12257.9940,558.5360,-674.0254,6889.9468,177.5519,12311.9853
1,200,holding,force_hold,2.00000,2.303400,0.303400,4.9600,-8.3500,140.1627,none,4.9600,0.0000,-1006.6740,12256.7890,550.7920,-673.4244,6888.7418,169.8079,12310.3875
1,200,holding,force_hold,2.00000,2.301500,0.301500,4.9600,-8.3500,140.1630,none,4.9600,0.0000,-999.4620,12259.7970,555.6310,-666.2124,6891.7498,174.6469,12313.0123
1,200,holding,force_hold,2.00000,2.301800,0.301800,4.9600,-8.3500,140.1632,none,4.9600,0.0000,-1004.2700,12256.1910,551.7600,-671.0204,6888.1438,170.7759,12309.6391
1,200,holding,force_hold,2.00000,2.300700,0.300700,4.9600,-8.3500,140.1635,none,4.9600,0.0000,-1004.2700,12247.7750,556.5990,-671.0204,6879.7278,175.6149,12301.4777
1,200,holding,force_hold,2.00000,2.301000,0.301000,4.9600,-8.3500,140.1638,none,4.9600,0.0000,-1001.2650,12248.3730,559.5030,-668.0154,6880.3258,178.5189,12301.9599
1,200,holding,force_hold,2.00000,2.299700,0.299700,4.9600,-8.3500,140.1640,none,4.9600,0.0000,-1004.8710,12265.2000,555.6310,-671.6214,6897.1528,174.6469,12318.8320
1,200,holding,force_hold,2.00000,2.298900,0.298900,4.9600,-8.3500,140.1643,none,4.9600,0.0000,-1004.2700,12251.3810,547.8880,-671.0204,6883.3338,166.9039,12304.6770
1,200,holding,force_hold,2.00000,2.298500,0.298500,4.9600,-8.3500,140.1645,none,4.9600,0.0000,-1002.4670,12262.2020,553.6960,-669.2174,6894.1548,172.7119,12315.5640
1,200,holding,force_hold,2.00000,2.299300,0.299300,4.9600,-8.3500,140.1648,none,4.9600,0.0000,-1008.4770,12257.3910,562.4080,-675.2274,6889.3438,181.4239,12311.6596
1,200,holding,force_hold,2.00000,2.296600,0.296600,4.9600,-8.3500,140.1650,none,4.9600,0.0000,-1002.4670,12257.9940,550.7920,-669.2174,6889.9468,169.8079,12311.2440
1,200,holding,force_hold,2.00000,2.295300,0.295300,4.9600,-8.3500,140.1653,none,4.9600,0.0000,-1004.2700,12254.3890,555.6310,-671.0204,6886.3418,174.6469,12308.0191
1,200,holding,force_hold,2.00000,2.297800,0.297800,4.9600,-8.3500,140.1655,none,4.9600,0.0000,-1002.4670,12252.5810,547.8880,-669.2174,6884.5338,166.9039,12305.7248
1,200,holding,force_hold,2.00000,2.296200,0.296200,4.9600,-8.3500,140.1658,none,4.9600,0.0000,-1004.8710,12248.9760,548.8560,-671.6214,6880.9288,167.8719,12302.3746
1,200,holding,force_hold,2.00000,2.295400,0.295400,4.9600,-8.3500,140.1660,none,4.9600,0.0000,-1003.6690,12266.4050,556.5990,-670.4194,6898.3578,175.6149,12319.9775
1,200,holding,force_hold,2.00000,2.294500,0.294500,4.9600,-8.3500,140.1663,none,4.9600,0.0000,-1001.2650,12260.9970,550.7920,-668.0154,6892.9498,169.8079,12314.1362
1,200,holding,force_hold,2.00000,2.293900,0.293900,4.9600,-8.3500,140.1665,none,4.9600,0.0000,-1006.6740,12257.9940,554.6640,-673.4244,6889.9468,173.6799,12311.7611
1,200,holding,force_hold,2.00000,2.293400,0.293400,4.9600,-8.3500,140.1668,none,4.9600,0.0000,-1014.4870,12254.9860,555.6310,-681.2374,6886.9388,174.6469,12309.4513
1,200,holding,force_hold,2.00000,2.293700,0.293700,4.9600,-8.3500,140.1670,none,4.9600,0.0000,-1006.6740,12250.7830,552.7280,-673.4244,6882.7358,171.7439,12304.4945
1,200,holding,force_hold,2.00000,2.296600,0.296600,4.9600,-8.3500,140.1673,none,4.9600,0.0000,-1004.2700,12251.3810,554.6640,-671.0204,6883.3338,173.6799,12304.9806
1,200,holding,force_hold,2.00000,2.296500,0.296500,4.9600,-8.3500,140.1676,none,4.9600,0.0000,-1003.6690,12259.1940,553.6960,-670.4194,6891.1468,172.7119,12312.6670
1,200,holding,force_hold,2.00000,2.337200,0.337200,4.9600,-8.3500,140.1678,none,4.9600,0.0000,-1007.2750,12249.5780,551.7600,-674.0254,6881.5308,170.7759,12303.3005
1,200,holding,force_hold,2.00000,2.411600,0.411600,4.9600,-8.3500,140.1681,none,4.9600,0.0000,-1009.0780,12265.2000,553.6960,-675.8284,6897.1528,172.7119,12319.0888
1,200,holding,force_hold,2.00000,2.411500,0.411500,4.9600,-8.3500,140.1684,none,4.9600,0.0000,-1004.2700,12268.2080,553.6960,-671.0204,6900.1608,172.7119,12321.6908
1,200,holding,force_hold,2.00000,2.400000,0.400000,4.9600,-8.3500,140.1687,none,4.9600,0.0000,-1006.6740,12250.7830,557.5680,-673.4244,6882.7358,176.5839,12304.7129
1,200,holding,force_hold,2.00000,2.391700,0.391700,4.9600,-8.3500,140.1689,none,4.9600,0.0000,-1009.0780,12259.7970,558.5360,-675.8284,6891.7498,177.5519,12313.9280
1,200,holding,force_hold,2.00000,2.386100,0.386100,4.9600,-8.3500,140.1692,none,4.9600,0.0000,-1009.0780,12246.5750,559.5030,-675.8284,6878.5278,178.5189,12300.8082
1,200,holding,force_hold,2.00000,2.382200,0.382200,4.9600,-8.3500,140.1695,none,4.9600,0.0000,-1004.8710,12235.1520,550.7920,-671.6214,6867.1048,169.8079,12288.6973
1,200,holding,force_hold,2.00000,2.379800,0.379800,4.9600,-8.3500,140.1697,none,4.9600,0.0000,-1011.4820,12258.5920,557.5680,-678.2324,6890.5448,176.5839,12312.8817
1,200,holding,force_hold,2.00000,2.376000,0.376000,4.9600,-8.3500,140.1700,none,4.9600,0.0000,-1006.6740,12252.5810,550.7920,-673.4244,6884.5338,169.8079,12306.1979
1,200,holding,force_hold,2.00000,2.372900,0.372900,4.9600,-8.3500,140.1702,none,4.9600,0.0000,-1006.0730,12242.3670,547.8880,-672.8234,6874.3198,166.9039,12295.8495
1,200,holding,force_hold,2.00000,2.371300,0.371300,4.9600,-8.3500,140.1705,none,4.9600,0.0000,-1001.2650,12248.9760,554.6640,-668.0154,6880.9288,173.6799,12302.3411
1,200,holding,force_hold,2.00000,2.369700,0.369700,4.9600,-8.3500,140.1708,none,4.9600,0.0000,-1006.0730,12247.1730,555.6310,-672.8234,6879.1258,174.6469,12300.9819
1,200,holding,force_hold,2.00000,2.367900,0.367900,4.9600,-8.3500,140.1710,none,4.9600,0.0000,-1001.8660,12243.5670,550.7920,-668.6164,6875.5198,169.8079,12296.8305
1,200,holding,force_hold,2.00000,2.365700,0.365700,4.9600,-8.3500,140.1713,none,4.9600,0.0000,-1004.2700,12235.1520,552.7280,-671.0204,6867.1048,171.7439,12288.7351
1,200,holding,force_hold,2.00000,2.365100,0.365100,4.9600,-8.3500,140.1716,none,4.9600,0.0000,-1008.4770,12236.3570,549.8240,-675.2274,6868.3098,168.8399,12290.1491
1,200,holding,force_hold,2.00000,2.365000,0.365000,4.9600,-8.3500,140.1719,none,4.9600,0.0000,-999.4620,12247.1730,560.4720,-666.2124,6879.1258,179.4879,12300.6626
1,200,holding,force_hold,2.00000,2.363800,0.363800,4.9600,-8.3500,140.1721,none,4.9600,0.0000,-1007.2750,12245.3750,558.5360,-674.0254,6877.3278,177.5519,12299.4217
1,200,holding,force_hold,2.00000,2.361800,0.361800,4.9600,-8.3500,140.1724,none,4.9600,0.0000,-1009.6790,12260.3990,554.6640,-676.4294,6892.3518,173.6799,12314.4016
1,200,holding,force_hold,2.00000,2.359800,0.359800,4.9600,-8.3500,140.1727,none,4.9600,0.0000,-997.0580,12243.5670,548.8560,-663.8084,6875.5198,167.8719,12296.3531
1,200,holding,force_hold,2.00000,2.358200,0.358200,4.9600,-8.3500,140.1729,none,4.9600,0.0000,-1007.2750,12250.1810,553.6960,-674.0254,6882.1338,172.7119,12303.9878
1,200,holding,force_hold,2.00000,2.358500,0.358500,4.9600,-8.3500,140.1732,none,4.9600,0.0000,-1003.0680,12256.7890,550.7920,-669.8184,6888.7418,169.8079,12310.0932
1,200,holding,force_hold,2.00000,2.357600,0.357600,4.9600,-8.3500,140.1735,none,4.9600,0.0000,-1003.6690,12274.8210,559.5030,-670.4194,6906.7738,178.5189,12328.4884
1,200,holding,force_hold,2.00000,2.356900,0.356900,4.9600,-8.3500,140.1738,none,4.9600,0.0000,-1003.0680,12256.7890,554.6640,-669.8184,6888.7418,173.6799,12310.2670
1,200,holding,force_hold,2.00000,2.355900,0.355900,4.9600,-8.3500,140.1740,none,4.9600,0.0000,-1003.6690,12251.3810,549.8240,-670.4194,6883.3338,168.8399,12304.7143
