t_s,Bx_uT,By_uT,Bz_uT
9.634437799453735352e+00,-4.200000000000000000e+01,-1.919999999999999929e+01,-1.827090000000000032e+02
9.700261831283569336e+00,-4.200000000000000000e+01,-1.979899999999999949e+01,-1.822259999999999991e+02
9.766224861145019531e+00,-4.170000000000000284e+01,-1.935000000000000142e+01,-1.824679999999999893e+02
9.832039833068847656e+00,-4.154999999999999716e+01,-1.889999999999999858e+01,-1.834360000000000070e+02
9.902791738510131836e+00,-4.095000000000000284e+01,-1.889999999999999858e+01,-1.819840000000000089e+02
9.968852996826171875e+00,-4.079999999999999716e+01,-1.950000000000000000e+01,-1.824679999999999893e+02
1.003464484214782715e+01,-4.079999999999999716e+01,-1.950000000000000000e+01,-1.819840000000000089e+02
1.010057973861694336e+01,-4.079999999999999716e+01,-1.889999999999999858e+01,-1.829509999999999934e+02
1.017093682289123535e+01,-4.064999999999999858e+01,-1.904899999999999949e+01,-1.827090000000000032e+02
1.023676490783691406e+01,-3.945000000000000284e+01,-1.919999999999999929e+01,-1.827090000000000032e+02
1.030269074440002441e+01,-4.020000000000000284e+01,-1.935000000000000142e+01,-1.841620000000000061e+02
1.036859583854675293e+01,-4.004999999999999716e+01,-1.860000000000000142e+01,-1.815000000000000000e+02
1.043442296981811523e+01,-3.809899999999999665e+01,-1.919999999999999929e+01,-1.834360000000000070e+02
1.050517177581787109e+01,-3.929999999999999716e+01,-1.904899999999999949e+01,-1.841620000000000061e+02
1.057114171981811523e+01,-3.945000000000000284e+01,-1.979899999999999949e+01,-1.829509999999999934e+02
1.063694572448730469e+01,-3.929999999999999716e+01,-1.860000000000000142e+01,-1.834360000000000070e+02
1.070312380790710449e+01,-3.914999999999999858e+01,-1.875000000000000000e+01,-1.824679999999999893e+02
1.076875376701354980e+01,-3.854999999999999716e+01,-1.860000000000000142e+01,-1.829509999999999934e+02
1.083947491645812988e+01,-3.945000000000000284e+01,-1.904899999999999949e+01,-1.822259999999999991e+02
1.090543484687805176e+01,-3.779999999999999716e+01,-1.889999999999999858e+01,-1.824679999999999893e+02
1.097125983238220215e+01,-3.764999999999999858e+01,-1.800000000000000000e+01,-1.827090000000000032e+02
1.103721380233764648e+01,-3.704999999999999716e+01,-1.814999999999999858e+01,-1.834360000000000070e+02
1.110764479637145996e+01,-3.675000000000000000e+01,-1.844999999999999929e+01,-1.836769999999999925e+02
1.117357373237609863e+01,-3.689999999999999858e+01,-1.919999999999999929e+01,-1.836769999999999925e+02
1.123938584327697754e+01,-3.659899999999999665e+01,-1.844999999999999929e+01,-1.839199999999999875e+02
1.130537271499633789e+01,-3.629999999999999716e+01,-1.814999999999999858e+01,-1.836769999999999925e+02
1.137111973762512207e+01,-3.675000000000000000e+01,-1.875000000000000000e+01,-1.827090000000000032e+02
1.144189167022705078e+01,-3.570000000000000284e+01,-1.814999999999999858e+01,-1.824679999999999893e+02
1.150788569450378418e+01,-3.570000000000000284e+01,-1.889999999999999858e+01,-1.822259999999999991e+02
1.157368969917297363e+01,-3.495000000000000284e+01,-1.829899999999999949e+01,-1.836769999999999925e+02
1.163965892791748047e+01,-3.479999999999999716e+01,-1.875000000000000000e+01,-1.836769999999999925e+02
1.170543169975280762e+01,-3.479999999999999716e+01,-1.904899999999999949e+01,-1.844039999999999964e+02
1.177612280845642090e+01,-3.434899999999999665e+01,-1.860000000000000142e+01,-1.829509999999999934e+02
1.184194469451904297e+01,-3.359899999999999665e+01,-1.919999999999999929e+01,-1.822259999999999991e+02
1.190816473960876465e+01,-3.359899999999999665e+01,-1.829899999999999949e+01,-1.836769999999999925e+02
1.197383594512939453e+01,-3.389999999999999858e+01,-1.844999999999999929e+01,-1.836769999999999925e+02
1.204426074028015137e+01,-3.239999999999999858e+01,-1.875000000000000000e+01,-1.824679999999999893e+02
1.211000585556030273e+01,-3.254999999999999716e+01,-1.800000000000000000e+01,-1.829509999999999934e+02
1.217588090896606445e+01,-3.239999999999999858e+01,-1.800000000000000000e+01,-1.824679999999999893e+02
1.224193286895751953e+01,-3.119999999999999929e+01,-1.814999999999999858e+01,-1.844039999999999964e+02
1.230788564682006836e+01,-3.209899999999999665e+01,-1.875000000000000000e+01,-1.834360000000000070e+02
1.237840199470520020e+01,-3.150000000000000000e+01,-1.800000000000000000e+01,-1.819840000000000089e+02
1.244430470466613770e+01,-3.150000000000000000e+01,-1.785000000000000142e+01,-1.836769999999999925e+02
1.251024103164672852e+01,-3.075000000000000000e+01,-1.769999999999999929e+01,-1.836769999999999925e+02
1.257612800598144531e+01,-3.119999999999999929e+01,-1.769999999999999929e+01,-1.834360000000000070e+02
1.264196991920471191e+01,-3.075000000000000000e+01,-1.829899999999999949e+01,-1.836769999999999925e+02
1.271266460418701172e+01,-3.044999999999999929e+01,-1.844999999999999929e+01,-1.836769999999999925e+02
1.277848982810974121e+01,-2.910000000000000142e+01,-1.814999999999999858e+01,-1.836769999999999925e+02
1.284440803527832031e+01,-2.910000000000000142e+01,-1.860000000000000142e+01,-1.836769999999999925e+02
1.291018080711364746e+01,-2.954899999999999949e+01,-1.725000000000000000e+01,-1.839199999999999875e+02
1.298067975044250488e+01,-2.925000000000000000e+01,-1.769999999999999929e+01,-1.834360000000000070e+02
1.304643392562866211e+01,-2.969999999999999929e+01,-1.829899999999999949e+01,-1.829509999999999934e+02
1.311235570907592773e+01,-2.925000000000000000e+01,-1.754899999999999949e+01,-1.831939999999999884e+02
1.317822575569152832e+01,-2.969999999999999929e+01,-1.754899999999999949e+01,-1.836769999999999925e+02
1.324400281906127930e+01,-2.985000000000000142e+01,-1.754899999999999949e+01,-1.827090000000000032e+02
1.331485080718994141e+01,-2.969999999999999929e+01,-1.829899999999999949e+01,-1.829509999999999934e+02
1.338056278228759766e+01,-2.985000000000000142e+01,-1.800000000000000000e+01,-1.829509999999999934e+02
