t_s,Bx_uT,By_uT,Bz_uT
1.702546620368957520e+01,2.809499999999999886e+02,-1.169400000000000091e+03,-3.465440000000000055e+03
1.709150838851928711e+01,2.822989999999999782e+02,-1.169400000000000091e+03,-3.466166000000000167e+03
1.715756106376647949e+01,2.822989999999999782e+02,-1.169549999999999955e+03,-3.466891000000000076e+03
1.722358512878417969e+01,2.816999999999999886e+02,-1.170000000000000000e+03,-3.466407999999999902e+03
1.729438209533691406e+01,2.815489999999999782e+02,-1.169549999999999955e+03,-3.467134000000000015e+03
1.736030411720275879e+01,2.820000000000000000e+02,-1.169250000000000000e+03,-3.467376000000000204e+03
1.742641115188598633e+01,2.818500000000000227e+02,-1.168949000000000069e+03,-3.467134000000000015e+03
1.749228620529174805e+01,2.818500000000000227e+02,-1.168650000000000091e+03,-3.467617999999999938e+03
1.755821633338928223e+01,2.815489999999999782e+02,-1.169549999999999955e+03,-3.466648999999999887e+03
1.762912511825561523e+01,2.811000000000000227e+02,-1.168949000000000069e+03,-3.467617999999999938e+03
1.769510722160339355e+01,2.812500000000000000e+02,-1.169699000000000069e+03,-3.466166000000000167e+03
1.776117920875549316e+01,2.815489999999999782e+02,-1.168949000000000069e+03,-3.468101000000000113e+03
1.782714819908142090e+01,2.813999999999999773e+02,-1.168500000000000000e+03,-3.467134000000000015e+03
1.789767217636108398e+01,2.815489999999999782e+02,-1.168650000000000091e+03,-3.467617999999999938e+03
1.796352314949035645e+01,2.815489999999999782e+02,-1.169099999999999909e+03,-3.466648999999999887e+03
1.802962923049926758e+01,2.818500000000000227e+02,-1.169549999999999955e+03,-3.467617999999999938e+03
1.809559130668640137e+01,2.813999999999999773e+02,-1.168949000000000069e+03,-3.466648999999999887e+03
1.816159415245056152e+01,2.821499999999999773e+02,-1.169099999999999909e+03,-3.466891000000000076e+03
1.823235726356506348e+01,2.818500000000000227e+02,-1.169400000000000091e+03,-3.466166000000000167e+03
1.829828715324401855e+01,2.816999999999999886e+02,-1.168199000000000069e+03,-3.467134000000000015e+03
1.836440229415893555e+01,2.818500000000000227e+02,-1.169250000000000000e+03,-3.467134000000000015e+03
1.843039417266845703e+01,2.815489999999999782e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
1.849624514579772949e+01,2.815489999999999782e+02,-1.168500000000000000e+03,-3.466891000000000076e+03
1.856717324256896973e+01,2.816999999999999886e+02,-1.169549999999999955e+03,-3.467376000000000204e+03
1.863311719894409180e+01,2.824499999999999886e+02,-1.169099999999999909e+03,-3.465440000000000055e+03
1.869928812980651855e+01,2.822989999999999782e+02,-1.168799999999999955e+03,-3.467134000000000015e+03
1.876519513130187988e+01,2.818500000000000227e+02,-1.168799999999999955e+03,-3.465681999999999789e+03
1.883564519882202148e+01,2.812500000000000000e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
1.890148401260375977e+01,2.827500000000000000e+02,-1.168799999999999955e+03,-3.466407999999999902e+03
1.896754312515258789e+01,2.818500000000000227e+02,-1.169699000000000069e+03,-3.467134000000000015e+03
1.903350234031677246e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.465440000000000055e+03
1.909963798522949219e+01,2.813999999999999773e+02,-1.168949000000000069e+03,-3.466407999999999902e+03
1.917051911354064941e+01,2.820000000000000000e+02,-1.168949000000000069e+03,-3.467376000000000204e+03
1.923653411865234375e+01,2.821499999999999773e+02,-1.169250000000000000e+03,-3.466648999999999887e+03
1.930271220207214355e+01,2.815489999999999782e+02,-1.168650000000000091e+03,-3.466407999999999902e+03
1.936846113204956055e+01,2.812500000000000000e+02,-1.168349999999999909e+03,-3.467134000000000015e+03
1.943445706367492676e+01,2.820000000000000000e+02,-1.169250000000000000e+03,-3.466891000000000076e+03
1.950534415245056152e+01,2.813999999999999773e+02,-1.169549999999999955e+03,-3.467134000000000015e+03
1.957125711441040039e+01,2.812500000000000000e+02,-1.168349999999999909e+03,-3.466166000000000167e+03
1.963730931282043457e+01,2.818500000000000227e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
1.970339727401733398e+01,2.812500000000000000e+02,-1.169400000000000091e+03,-3.467134000000000015e+03
1.977381515502929688e+01,2.812500000000000000e+02,-1.168199000000000069e+03,-3.467617999999999938e+03
1.983964800834655762e+01,2.820000000000000000e+02,-1.169099999999999909e+03,-3.467376000000000204e+03
1.990578317642211914e+01,2.813999999999999773e+02,-1.167900000000000091e+03,-3.466891000000000076e+03
1.997176337242126465e+01,2.815489999999999782e+02,-1.169099999999999909e+03,-3.465681999999999789e+03
2.003780412673950195e+01,2.815489999999999782e+02,-1.169400000000000091e+03,-3.467858999999999924e+03
2.010852503776550293e+01,2.816999999999999886e+02,-1.169099999999999909e+03,-3.467134000000000015e+03
2.017449021339416504e+01,2.811000000000000227e+02,-1.168799999999999955e+03,-3.467134000000000015e+03
2.024071502685546875e+01,2.812500000000000000e+02,-1.167750000000000000e+03,-3.466166000000000167e+03
2.030658125877380371e+01,2.816999999999999886e+02,-1.169849999999999909e+03,-3.467134000000000015e+03
2.037250924110412598e+01,2.820000000000000000e+02,-1.168349999999999909e+03,-3.466166000000000167e+03
2.044340920448303223e+01,2.821499999999999773e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
2.050934815406799316e+01,2.818500000000000227e+02,-1.169250000000000000e+03,-3.465681999999999789e+03
2.057544922828674316e+01,2.818500000000000227e+02,-1.169099999999999909e+03,-3.467617999999999938e+03
2.064140534400939941e+01,2.813999999999999773e+02,-1.169699000000000069e+03,-3.465923999999999978e+03
2.071187424659729004e+01,2.820000000000000000e+02,-1.168799999999999955e+03,-3.467376000000000204e+03
2.077774429321289062e+01,2.813999999999999773e+02,-1.168049999999999955e+03,-3.466407999999999902e+03
2.084385323524475098e+01,2.815489999999999782e+02,-1.169099999999999909e+03,-3.467134000000000015e+03
2.090987110137939453e+01,2.812500000000000000e+02,-1.168199000000000069e+03,-3.466407999999999902e+03
2.097587609291076660e+01,2.812500000000000000e+02,-1.168650000000000091e+03,-3.466166000000000167e+03
2.104659509658813477e+01,2.821499999999999773e+02,-1.168199000000000069e+03,-3.466166000000000167e+03
2.111254239082336426e+01,2.809499999999999886e+02,-1.169250000000000000e+03,-3.468101000000000113e+03
2.117863321304321289e+01,2.815489999999999782e+02,-1.169849999999999909e+03,-3.466166000000000167e+03
2.124457025527954102e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.467376000000000204e+03
2.131047511100769043e+01,2.816999999999999886e+02,-1.169099999999999909e+03,-3.466891000000000076e+03
2.138135433197021484e+01,2.813999999999999773e+02,-1.168799999999999955e+03,-3.467376000000000204e+03
2.144734835624694824e+01,2.811000000000000227e+02,-1.169250000000000000e+03,-3.467134000000000015e+03
2.151338219642639160e+01,2.812500000000000000e+02,-1.169549999999999955e+03,-3.467617999999999938e+03
2.157934522628784180e+01,2.813999999999999773e+02,-1.168799999999999955e+03,-3.466891000000000076e+03
2.164976930618286133e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.466166000000000167e+03
2.171573615074157715e+01,2.822989999999999782e+02,-1.169400000000000091e+03,-3.465681999999999789e+03
2.178168606758117676e+01,2.820000000000000000e+02,-1.168949000000000069e+03,-3.465923999999999978e+03
2.184766530990600586e+01,2.818500000000000227e+02,-1.169099999999999909e+03,-3.467617999999999938e+03
2.191372013092041016e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.465440000000000055e+03
2.198431921005249023e+01,2.806499999999999773e+02,-1.168349999999999909e+03,-3.466891000000000076e+03
2.205038738250732422e+01,2.816999999999999886e+02,-1.169400000000000091e+03,-3.466166000000000167e+03
2.211646628379821777e+01,2.821499999999999773e+02,-1.168650000000000091e+03,-3.465681999999999789e+03
2.218247318267822266e+01,2.807989999999999782e+02,-1.169250000000000000e+03,-3.468101000000000113e+03
2.224842715263366699e+01,2.818500000000000227e+02,-1.169549999999999955e+03,-3.467376000000000204e+03
2.231941127777099609e+01,2.816999999999999886e+02,-1.169400000000000091e+03,-3.465923999999999978e+03
2.238535714149475098e+01,2.811000000000000227e+02,-1.168949000000000069e+03,-3.465923999999999978e+03
2.245134115219116211e+01,2.803500000000000227e+02,-1.169099999999999909e+03,-3.465923999999999978e+03
2.251733136177062988e+01,2.813999999999999773e+02,-1.168650000000000091e+03,-3.466648999999999887e+03
2.258777809143066406e+01,2.815489999999999782e+02,-1.169099999999999909e+03,-3.467134000000000015e+03
2.265364933013916016e+01,2.816999999999999886e+02,-1.169400000000000091e+03,-3.466407999999999902e+03
2.271973037719726562e+01,2.821499999999999773e+02,-1.169099999999999909e+03,-3.467134000000000015e+03
2.278576326370239258e+01,2.815489999999999782e+02,-1.169849999999999909e+03,-3.465440000000000055e+03
2.285179901123046875e+01,2.821499999999999773e+02,-1.169099999999999909e+03,-3.465923999999999978e+03
2.292249011993408203e+01,2.815489999999999782e+02,-1.169250000000000000e+03,-3.467134000000000015e+03
2.298828434944152832e+01,2.811000000000000227e+02,-1.169250000000000000e+03,-3.465440000000000055e+03
2.305449604988098145e+01,2.812500000000000000e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
2.312050199508666992e+01,2.820000000000000000e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
2.318637013435363770e+01,2.811000000000000227e+02,-1.168500000000000000e+03,-3.466407999999999902e+03
2.325729203224182129e+01,2.815489999999999782e+02,-1.168349999999999909e+03,-3.468101000000000113e+03
2.332314109802246094e+01,2.813999999999999773e+02,-1.169549999999999955e+03,-3.466891000000000076e+03
2.338926124572753906e+01,2.811000000000000227e+02,-1.168799999999999955e+03,-3.467617999999999938e+03
