t_s,Bx_uT,By_uT,Bz_uT
3.160600000000000165e+01,-5.639999999999999858e+01,-2.175000000000000000e+01,-1.836769999999999925e+02
3.162300000000000111e+01,-5.700000000000000000e+01,-1.979899999999999949e+01,-1.822259999999999991e+02
3.164300000000000068e+01,-5.684899999999999665e+01,-2.219999999999999929e+01,-1.851299999999999955e+02
3.165899999999999892e+01,-5.714999999999999858e+01,-2.010000000000000142e+01,-1.834360000000000070e+02
3.167599999999999838e+01,-5.895000000000000284e+01,-2.054899999999999949e+01,-1.810159999999999911e+02
3.169200000000000017e+01,-5.609899999999999665e+01,-2.025000000000000000e+01,-1.836769999999999925e+02
3.171300000000000097e+01,-5.775000000000000000e+01,-2.175000000000000000e+01,-1.819840000000000089e+02
3.172899999999999920e+01,-5.564999999999999858e+01,-2.025000000000000000e+01,-1.853720000000000141e+02
3.174599999999999866e+01,-5.714999999999999858e+01,-2.264999999999999858e+01,-1.815000000000000000e+02
3.176300000000000168e+01,-5.729999999999999716e+01,-2.114999999999999858e+01,-1.827090000000000032e+02
3.177899999999999991e+01,-5.534899999999999665e+01,-1.889999999999999858e+01,-1.812580000000000098e+02
3.180000000000000071e+01,-5.654999999999999716e+01,-2.100000000000000000e+01,-1.846459999999999866e+02
3.181599999999999895e+01,-5.864999999999999858e+01,-2.025000000000000000e+01,-1.824679999999999893e+02
3.183299999999999841e+01,-5.879999999999999716e+01,-2.129899999999999949e+01,-1.819840000000000089e+02
3.185000000000000142e+01,-5.879999999999999716e+01,-1.979899999999999949e+01,-1.853720000000000141e+02
3.186499999999999844e+01,-5.714999999999999858e+01,-2.114999999999999858e+01,-1.810159999999999911e+02
3.188700000000000045e+01,-5.789999999999999858e+01,-1.994999999999999929e+01,-1.824679999999999893e+02
3.190200000000000102e+01,-5.789999999999999858e+01,-2.025000000000000000e+01,-1.831939999999999884e+02
3.191900000000000048e+01,-5.775000000000000000e+01,-2.100000000000000000e+01,-1.812580000000000098e+02
3.193499999999999872e+01,-5.714999999999999858e+01,-1.889999999999999858e+01,-1.812580000000000098e+02
3.195700000000000074e+01,-5.639999999999999858e+01,-2.025000000000000000e+01,-1.810159999999999911e+02
3.197400000000000020e+01,-5.579999999999999716e+01,-2.204899999999999949e+01,-1.839199999999999875e+02
3.198900000000000077e+01,-5.520000000000000284e+01,-2.085000000000000142e+01,-1.793220000000000027e+02
3.200600000000000023e+01,-5.714999999999999858e+01,-2.264999999999999858e+01,-1.819840000000000089e+02
3.202199999999999847e+01,-5.654999999999999716e+01,-2.100000000000000000e+01,-1.793220000000000027e+02
3.204299999999999926e+01,-5.834899999999999665e+01,-1.904899999999999949e+01,-1.817419999999999902e+02
3.205899999999999750e+01,-5.804999999999999716e+01,-2.144999999999999929e+01,-1.834360000000000070e+02
3.207600000000000051e+01,-5.714999999999999858e+01,-2.114999999999999858e+01,-1.812580000000000098e+02
3.209300000000000352e+01,-5.759899999999999665e+01,-2.160000000000000142e+01,-1.836769999999999925e+02
3.210799999999999699e+01,-5.759899999999999665e+01,-1.950000000000000000e+01,-1.846459999999999866e+02
3.213000000000000256e+01,-5.804999999999999716e+01,-2.069999999999999929e+01,-1.848880000000000052e+02
3.214500000000000313e+01,-5.759899999999999665e+01,-2.369999999999999929e+01,-1.848880000000000052e+02
3.216199999999999903e+01,-5.759899999999999665e+01,-1.935000000000000142e+01,-1.805310000000000059e+02
3.217900000000000205e+01,-5.595000000000000284e+01,-2.025000000000000000e+01,-1.822259999999999991e+02
3.219899999999999807e+01,-5.970000000000000284e+01,-2.069999999999999929e+01,-1.812580000000000098e+02
3.221600000000000108e+01,-5.775000000000000000e+01,-2.144999999999999929e+01,-1.824679999999999893e+02
3.223199999999999932e+01,-5.639999999999999858e+01,-2.114999999999999858e+01,-1.856140000000000043e+02
3.225000000000000000e+01,-5.850000000000000000e+01,-2.204899999999999949e+01,-1.827090000000000032e+02
3.226599999999999824e+01,-5.759899999999999665e+01,-2.175000000000000000e+01,-1.834360000000000070e+02
3.228699999999999903e+01,-5.745000000000000284e+01,-2.189999999999999858e+01,-1.812580000000000098e+02
3.230299999999999727e+01,-5.564999999999999858e+01,-2.085000000000000142e+01,-1.827090000000000032e+02
3.231900000000000261e+01,-5.775000000000000000e+01,-1.964999999999999858e+01,-1.822259999999999991e+02
3.233599999999999852e+01,-5.820000000000000284e+01,-2.189999999999999858e+01,-1.836769999999999925e+02
3.235099999999999909e+01,-5.820000000000000284e+01,-2.264999999999999858e+01,-1.819840000000000089e+02
3.237299999999999756e+01,-5.670000000000000284e+01,-2.054899999999999949e+01,-1.793220000000000027e+02
3.238900000000000290e+01,-5.864999999999999858e+01,-2.189999999999999858e+01,-1.858559999999999945e+02
3.240500000000000114e+01,-5.759899999999999665e+01,-1.994999999999999929e+01,-1.848880000000000052e+02
3.242199999999999704e+01,-5.745000000000000284e+01,-2.264999999999999858e+01,-1.802899999999999920e+02
3.244200000000000017e+01,-5.775000000000000000e+01,-2.189999999999999858e+01,-1.829509999999999934e+02
3.245900000000000318e+01,-5.729999999999999716e+01,-1.964999999999999858e+01,-1.807740000000000009e+02
3.247500000000000142e+01,-5.639999999999999858e+01,-2.085000000000000142e+01,-1.870660000000000025e+02
3.249199999999999733e+01,-5.804999999999999716e+01,-2.025000000000000000e+01,-1.819840000000000089e+02
3.250900000000000034e+01,-5.759899999999999665e+01,-2.144999999999999929e+01,-1.805310000000000059e+02
3.252900000000000347e+01,-5.954999999999999716e+01,-1.950000000000000000e+01,-1.841620000000000061e+02
3.254599999999999937e+01,-5.714999999999999858e+01,-2.235000000000000142e+01,-1.834360000000000070e+02
3.256199999999999761e+01,-5.684899999999999665e+01,-2.144999999999999929e+01,-1.834360000000000070e+02
3.257999999999999829e+01,-5.700000000000000000e+01,-2.054899999999999949e+01,-1.812580000000000098e+02
3.259499999999999886e+01,-5.595000000000000284e+01,-2.039999999999999858e+01,-1.824679999999999893e+02
3.261599999999999966e+01,-5.850000000000000000e+01,-1.935000000000000142e+01,-1.844039999999999964e+02
3.263199999999999790e+01,-5.834899999999999665e+01,-2.129899999999999949e+01,-1.815000000000000000e+02
3.264800000000000324e+01,-5.534899999999999665e+01,-1.979899999999999949e+01,-1.829509999999999934e+02
3.266599999999999682e+01,-5.804999999999999716e+01,-2.160000000000000142e+01,-1.817419999999999902e+02
3.268500000000000227e+01,-5.729999999999999716e+01,-2.264999999999999858e+01,-1.846459999999999866e+02
3.270300000000000296e+01,-5.864999999999999858e+01,-2.100000000000000000e+01,-1.824679999999999893e+02
3.271900000000000119e+01,-5.789999999999999858e+01,-2.264999999999999858e+01,-1.798050000000000068e+02
3.273499999999999943e+01,-5.595000000000000284e+01,-2.039999999999999858e+01,-1.822259999999999991e+02
3.275200000000000244e+01,-5.850000000000000000e+01,-2.085000000000000142e+01,-1.819840000000000089e+02
3.277199999999999847e+01,-5.820000000000000284e+01,-2.054899999999999949e+01,-1.819840000000000089e+02
3.278900000000000148e+01,-5.564999999999999858e+01,-2.279899999999999949e+01,-1.802899999999999920e+02
3.280599999999999739e+01,-5.700000000000000000e+01,-1.919999999999999929e+01,-1.839199999999999875e+02
3.282200000000000273e+01,-5.909899999999999665e+01,-2.085000000000000142e+01,-1.827090000000000032e+02
3.283800000000000097e+01,-5.459899999999999665e+01,-2.250000000000000000e+01,-1.827090000000000032e+02
3.285900000000000176e+01,-5.850000000000000000e+01,-2.189999999999999858e+01,-1.822259999999999991e+02
3.287500000000000000e+01,-5.729999999999999716e+01,-2.100000000000000000e+01,-1.834360000000000070e+02
3.289200000000000301e+01,-5.864999999999999858e+01,-2.114999999999999858e+01,-1.812580000000000098e+02
3.290800000000000125e+01,-5.864999999999999858e+01,-1.950000000000000000e+01,-1.841620000000000061e+02
3.292900000000000205e+01,-5.550000000000000000e+01,-2.250000000000000000e+01,-1.817419999999999902e+02
3.294500000000000028e+01,-5.670000000000000284e+01,-2.250000000000000000e+01,-1.802899999999999920e+02
3.296200000000000330e+01,-5.775000000000000000e+01,-2.294999999999999929e+01,-1.827090000000000032e+02
3.297800000000000153e+01,-5.534899999999999665e+01,-1.919999999999999929e+01,-1.846459999999999866e+02
3.299600000000000222e+01,-5.714999999999999858e+01,-1.950000000000000000e+01,-1.793220000000000027e+02
3.301599999999999824e+01,-5.595000000000000284e+01,-2.250000000000000000e+01,-1.831939999999999884e+02
3.303199999999999648e+01,-5.714999999999999858e+01,-2.144999999999999929e+01,-1.819840000000000089e+02
3.304899999999999949e+01,-5.820000000000000284e+01,-2.189999999999999858e+01,-1.858559999999999945e+02
3.306499999999999773e+01,-5.879999999999999716e+01,-2.204899999999999949e+01,-1.831939999999999884e+02
3.308200000000000074e+01,-5.534899999999999665e+01,-2.160000000000000142e+01,-1.836769999999999925e+02
3.310199999999999676e+01,-5.745000000000000284e+01,-1.994999999999999929e+01,-1.822259999999999991e+02
3.311800000000000210e+01,-5.729999999999999716e+01,-1.964999999999999858e+01,-1.834360000000000070e+02
3.313499999999999801e+01,-5.775000000000000000e+01,-2.219999999999999929e+01,-1.836769999999999925e+02
3.315100000000000335e+01,-5.834899999999999665e+01,-2.114999999999999858e+01,-1.812580000000000098e+02
3.317199999999999704e+01,-5.684899999999999665e+01,-2.325000000000000000e+01,-1.827090000000000032e+02
3.318800000000000239e+01,-5.834899999999999665e+01,-2.144999999999999929e+01,-1.793220000000000027e+02
3.320499999999999829e+01,-5.775000000000000000e+01,-1.994999999999999929e+01,-1.846459999999999866e+02
3.322200000000000131e+01,-5.879999999999999716e+01,-2.160000000000000142e+01,-1.827090000000000032e+02
3.323799999999999955e+01,-5.789999999999999858e+01,-2.279899999999999949e+01,-1.815000000000000000e+02
3.325900000000000034e+01,-5.775000000000000000e+01,-2.160000000000000142e+01,-1.807740000000000009e+02
3.327499999999999858e+01,-5.804999999999999716e+01,-2.189999999999999858e+01,-1.815000000000000000e+02
3.329200000000000159e+01,-5.714999999999999858e+01,-2.039999999999999858e+01,-1.781119999999999948e+02
3.330799999999999983e+01,-5.684899999999999665e+01,-2.010000000000000142e+01,-1.863400000000000034e+02
3.332399999999999807e+01,-5.909899999999999665e+01,-2.025000000000000000e+01,-1.805310000000000059e+02
3.334599999999999653e+01,-5.834899999999999665e+01,-2.054899999999999949e+01,-1.812580000000000098e+02
3.336099999999999710e+01,-5.804999999999999716e+01,-2.114999999999999858e+01,-1.839199999999999875e+02
3.337800000000000011e+01,-5.670000000000000284e+01,-2.085000000000000142e+01,-1.865819999999999936e+02
3.339399999999999835e+01,-5.789999999999999858e+01,-2.160000000000000142e+01,-1.793220000000000027e+02
3.341599999999999682e+01,-5.550000000000000000e+01,-2.264999999999999858e+01,-1.812580000000000098e+02
3.343200000000000216e+01,-5.564999999999999858e+01,-2.160000000000000142e+01,-1.817419999999999902e+02
3.344800000000000040e+01,-5.820000000000000284e+01,-2.175000000000000000e+01,-1.824679999999999893e+02
3.346500000000000341e+01,-5.714999999999999858e+01,-2.025000000000000000e+01,-1.793220000000000027e+02
3.348100000000000165e+01,-5.654999999999999716e+01,-1.994999999999999929e+01,-1.812580000000000098e+02
3.350200000000000244e+01,-5.820000000000000284e+01,-2.189999999999999858e+01,-1.844039999999999964e+02
3.351800000000000068e+01,-5.879999999999999716e+01,-2.069999999999999929e+01,-1.807740000000000009e+02
3.353499999999999659e+01,-5.759899999999999665e+01,-2.189999999999999858e+01,-1.834360000000000070e+02
3.355199999999999960e+01,-5.714999999999999858e+01,-2.339999999999999858e+01,-1.822259999999999991e+02
3.356700000000000017e+01,-5.759899999999999665e+01,-2.025000000000000000e+01,-1.807740000000000009e+02
