t_s,Bx_uT,By_uT,Bz_uT
2.264300000000000068e+01,2.310000000000000142e+01,4.964999999999999858e+01,3.871999999999999886e+00
2.271300000000000097e+01,2.325000000000000000e+01,5.039999999999999858e+01,3.871999999999999886e+00
2.277799999999999869e+01,2.400000000000000000e+01,5.039999999999999858e+01,4.113999999999999879e+00
2.284499999999999886e+01,2.310000000000000142e+01,4.995000000000000284e+01,3.871999999999999886e+00
2.291000000000000014e+01,2.325000000000000000e+01,4.979999999999999716e+01,3.629999999999999893e+00
2.297500000000000142e+01,2.354899999999999949e+01,4.995000000000000284e+01,2.661999999999999922e+00
2.304500000000000171e+01,2.400000000000000000e+01,5.025000000000000000e+01,3.387999999999999901e+00
2.310999999999999943e+01,2.400000000000000000e+01,4.995000000000000284e+01,2.661999999999999922e+00
2.317699999999999960e+01,2.400000000000000000e+01,4.995000000000000284e+01,2.661999999999999922e+00
2.324200000000000088e+01,2.400000000000000000e+01,4.979999999999999716e+01,2.903999999999999915e+00
2.330699999999999861e+01,2.400000000000000000e+01,5.025000000000000000e+01,3.387999999999999901e+00
2.337600000000000122e+01,2.339999999999999858e+01,4.995000000000000284e+01,2.177999999999999936e+00
2.344200000000000017e+01,2.385000000000000142e+01,4.964999999999999858e+01,3.387999999999999901e+00
2.350700000000000145e+01,2.354899999999999949e+01,5.039999999999999858e+01,2.419999999999999929e+00
2.357199999999999918e+01,2.354899999999999949e+01,4.995000000000000284e+01,3.629999999999999893e+00
2.364300000000000068e+01,2.400000000000000000e+01,5.054999999999999716e+01,4.113999999999999879e+00
