t_s,Bx_uT,By_uT,Bz_uT
6.059599999999999653e+01,3.044999999999999929e+01,5.370000000000000284e+01,1.790800000000000125e+01
6.061299999999999955e+01,2.880000000000000071e+01,4.935000000000000142e+01,4.597999999999999865e+00
6.062299999999999756e+01,2.250000000000000000e+01,5.385000000000000142e+01,5.565999999999999837e+00
6.063499999999999801e+01,2.160000000000000142e+01,4.800000000000000000e+01,9.195999999999999730e+00
6.064699999999999847e+01,2.444999999999999929e+01,5.189999999999999858e+01,9.438000000000000611e+00
6.065800000000000125e+01,2.835000000000000142e+01,4.935000000000000142e+01,1.427800000000000047e+01
6.066899999999999693e+01,2.955000000000000071e+01,5.085000000000000142e+01,7.017999999999999794e+00
6.068500000000000227e+01,2.400000000000000000e+01,5.054999999999999716e+01,9.922000000000000597e+00
6.069800000000000040e+01,3.044999999999999929e+01,5.279999999999999716e+01,1.331000000000000050e+01
6.070799999999999841e+01,2.564999999999999858e+01,4.679999999999999716e+01,7.743999999999999773e+00
6.072099999999999653e+01,2.564999999999999858e+01,5.175000000000000000e+01,8.711999999999999744e+00
6.073299999999999699e+01,2.805000000000000071e+01,5.010000000000000142e+01,4.113999999999999879e+00
6.074399999999999977e+01,2.280000000000000071e+01,4.500000000000000000e+01,3.145999999999999908e+00
6.075999999999999801e+01,2.430000000000000071e+01,5.129999999999999716e+01,7.743999999999999773e+00
6.077199999999999847e+01,3.014999999999999858e+01,4.679999999999999716e+01,8.470000000000000639e+00
6.078399999999999892e+01,2.835000000000000142e+01,4.725000000000000000e+01,1.258399999999999963e+01
6.079500000000000171e+01,2.864999999999999858e+01,4.860000000000000142e+01,2.661999999999999922e+00
6.080700000000000216e+01,2.775000000000000000e+01,4.845000000000000284e+01,-9.679999999999999716e-01
6.082399999999999807e+01,2.460000000000000142e+01,5.879999999999999716e+01,6.775999999999999801e+00
6.083400000000000318e+01,2.550000000000000000e+01,5.235000000000000142e+01,8.954000000000000625e+00
6.084700000000000131e+01,3.060000000000000142e+01,5.235000000000000142e+01,1.355199999999999960e+01
6.085799999999999699e+01,2.144999999999999929e+01,4.904999999999999716e+01,1.209999999999999964e+00
6.086899999999999977e+01,3.180000000000000071e+01,5.085000000000000142e+01,4.355999999999999872e+00
6.088100000000000023e+01,2.789999999999999858e+01,5.279999999999999716e+01,9.679999999999999716e+00
6.089800000000000324e+01,2.310000000000000142e+01,5.010000000000000142e+01,6.775999999999999801e+00
6.090899999999999892e+01,2.805000000000000071e+01,4.889999999999999858e+01,7.743999999999999773e+00
6.092000000000000171e+01,2.535000000000000142e+01,4.485000000000000142e+01,1.016399999999999970e+01
6.093200000000000216e+01,2.160000000000000142e+01,5.100000000000000000e+01,3.871999999999999886e+00
6.094299999999999784e+01,2.535000000000000142e+01,4.964999999999999858e+01,7.985999999999999766e+00
6.095400000000000063e+01,2.730000000000000071e+01,5.339999999999999858e+01,6.291999999999999815e+00
6.096999999999999886e+01,2.789999999999999858e+01,5.114999999999999858e+01,1.451999999999999957e+00
6.098299999999999699e+01,2.400000000000000000e+01,4.829999999999999716e+01,1.451999999999999957e+00
6.099399999999999977e+01,2.880000000000000071e+01,5.204999999999999716e+01,7.501999999999999780e+00
6.100600000000000023e+01,2.414999999999999858e+01,4.770000000000000284e+01,1.185800000000000054e+01
6.101899999999999835e+01,2.894999999999999929e+01,5.400000000000000000e+01,1.451999999999999957e+00
6.103099999999999881e+01,3.044999999999999929e+01,4.950000000000000000e+01,3.387999999999999901e+00
6.104599999999999937e+01,3.014999999999999858e+01,4.695000000000000284e+01,1.500399999999999956e+01
6.105799999999999983e+01,2.760000000000000142e+01,5.250000000000000000e+01,5.807999999999999829e+00
6.107000000000000028e+01,2.850000000000000000e+01,5.145000000000000284e+01,1.331000000000000050e+01
6.107999999999999829e+01,2.564999999999999858e+01,5.204999999999999716e+01,1.911799999999999855e+01
6.109300000000000352e+01,2.805000000000000071e+01,5.235000000000000142e+01,7.017999999999999794e+00
6.110900000000000176e+01,2.864999999999999858e+01,4.979999999999999716e+01,8.711999999999999744e+00
6.112100000000000222e+01,2.594999999999999929e+01,4.979999999999999716e+01,6.291999999999999815e+00
6.113300000000000267e+01,2.580000000000000071e+01,5.520000000000000284e+01,1.016399999999999970e+01
6.114500000000000313e+01,2.580000000000000071e+01,4.950000000000000000e+01,1.548799999999999955e+01
6.115599999999999881e+01,2.535000000000000142e+01,4.785000000000000142e+01,7.501999999999999780e+00
6.116599999999999682e+01,2.610000000000000142e+01,5.175000000000000000e+01,1.427800000000000047e+01
6.118399999999999750e+01,2.714999999999999858e+01,5.279999999999999716e+01,9.195999999999999730e+00
6.119599999999999795e+01,3.060000000000000142e+01,5.535000000000000142e+01,4.355999999999999872e+00
6.120700000000000074e+01,2.655000000000000071e+01,5.100000000000000000e+01,1.355199999999999960e+01
6.121900000000000119e+01,2.775000000000000000e+01,5.204999999999999716e+01,1.500399999999999956e+01
6.123100000000000165e+01,2.385000000000000142e+01,4.920000000000000284e+01,7.743999999999999773e+00
6.124199999999999733e+01,2.414999999999999858e+01,5.250000000000000000e+01,2.661999999999999922e+00
6.125800000000000267e+01,2.639999999999999858e+01,5.460000000000000142e+01,4.597999999999999865e+00
6.127000000000000313e+01,3.000000000000000000e+01,4.889999999999999858e+01,7.985999999999999766e+00
6.128199999999999648e+01,2.939999999999999858e+01,4.560000000000000142e+01,4.113999999999999879e+00
6.129399999999999693e+01,2.685000000000000142e+01,4.679999999999999716e+01,1.185800000000000054e+01
6.130599999999999739e+01,2.385000000000000142e+01,5.295000000000000284e+01,1.209999999999999964e+01
6.131700000000000017e+01,1.950000000000000000e+01,4.904999999999999716e+01,3.871999999999999886e+00
6.133299999999999841e+01,2.864999999999999858e+01,5.460000000000000142e+01,1.016399999999999970e+01
6.134499999999999886e+01,2.850000000000000000e+01,5.564999999999999858e+01,8.954000000000000625e+00
6.135699999999999932e+01,2.235000000000000142e+01,4.964999999999999858e+01,1.089000000000000057e+01
6.136699999999999733e+01,2.475000000000000000e+01,4.950000000000000000e+01,5.807999999999999829e+00
6.137899999999999778e+01,2.639999999999999858e+01,4.904999999999999716e+01,6.049999999999999822e+00
6.139600000000000080e+01,2.369999999999999929e+01,4.560000000000000142e+01,4.597999999999999865e+00
6.140800000000000125e+01,2.280000000000000071e+01,5.204999999999999716e+01,6.775999999999999801e+00
6.141899999999999693e+01,2.385000000000000142e+01,4.964999999999999858e+01,1.935999999999999943e+00
6.142999999999999972e+01,2.910000000000000142e+01,5.204999999999999716e+01,5.807999999999999829e+00
6.144299999999999784e+01,2.714999999999999858e+01,4.635000000000000142e+01,1.016399999999999970e+01
6.145400000000000063e+01,2.730000000000000071e+01,5.025000000000000000e+01,1.573000000000000043e+01
6.146999999999999886e+01,2.880000000000000071e+01,5.279999999999999716e+01,1.185800000000000054e+01
6.148199999999999932e+01,2.775000000000000000e+01,4.770000000000000284e+01,-4.839999999999999858e-01
6.149300000000000210e+01,2.130000000000000071e+01,5.204999999999999716e+01,5.807999999999999829e+00
6.150600000000000023e+01,2.369999999999999929e+01,5.370000000000000284e+01,4.839999999999999858e+00
6.151700000000000301e+01,2.414999999999999858e+01,5.264999999999999858e+01,6.049999999999999822e+00
6.152799999999999869e+01,2.775000000000000000e+01,5.010000000000000142e+01,3.629999999999999893e+00
6.154200000000000159e+01,2.669999999999999929e+01,5.564999999999999858e+01,4.597999999999999865e+00
6.155499999999999972e+01,2.775000000000000000e+01,5.114999999999999858e+01,1.040600000000000058e+01
6.156700000000000017e+01,2.610000000000000142e+01,5.235000000000000142e+01,6.291999999999999815e+00
6.157699999999999818e+01,2.280000000000000071e+01,4.814999999999999858e+01,2.661999999999999922e+00
6.158899999999999864e+01,2.730000000000000071e+01,4.979999999999999716e+01,1.064799999999999969e+01
6.160099999999999909e+01,2.775000000000000000e+01,5.145000000000000284e+01,7.259999999999999787e+00
6.161699999999999733e+01,2.864999999999999858e+01,4.664999999999999858e+01,1.113199999999999967e+01
