t_s,Bx_uT,By_uT,Bz_uT
4.779999999999999716e+01,3.007500000000000000e+02,4.650000000000000355e+00,4.953740000000000236e+02
4.780899999999999750e+01,3.019499999999999886e+02,-1.005000000000000071e+01,4.832730000000000246e+02
4.781799999999999784e+01,3.040489999999999782e+02,1.649999999999999911e+00,4.871460000000000150e+02
4.783100000000000307e+01,3.092989999999999782e+02,8.849999999999999645e+00,4.784340000000000259e+02
4.783899999999999864e+01,2.951999999999999886e+02,3.450000000000000178e+00,4.779499999999999886e+02
4.784700000000000131e+01,2.981999999999999886e+02,-8.550000000000000711e+00,4.861779999999999973e+02
4.785600000000000165e+01,2.986499999999999773e+02,-1.048999999999999932e+00,4.798860000000000241e+02
4.786999999999999744e+01,3.052500000000000000e+02,2.849000000000000199e+00,4.956159999999999854e+02
4.787800000000000011e+01,3.028500000000000227e+02,-9.599999999999999645e+00,4.723840000000000146e+02
4.788600000000000279e+01,2.993999999999999773e+02,9.148999999999999133e+00,4.944060000000000059e+02
4.789500000000000313e+01,2.992500000000000000e+02,3.750000000000000000e+00,4.985199999999999818e+02
4.790400000000000347e+01,2.929499999999999886e+02,-7.049999999999999822e+00,4.883550000000000182e+02
4.791700000000000159e+01,3.002989999999999782e+02,4.349999999999999645e+00,4.718999999999999773e+02
4.792499999999999716e+01,2.986499999999999773e+02,-4.198999999999999844e+00,4.723840000000000146e+02
4.793299999999999983e+01,2.968500000000000227e+02,7.198999999999999844e+00,4.837570000000000050e+02
4.794200000000000017e+01,2.932500000000000000e+02,-2.849000000000000199e+00,4.982780000000000200e+02
4.795100000000000051e+01,2.976000000000000227e+02,5.400000000000000355e+00,4.975520000000000209e+02
4.796399999999999864e+01,3.002989999999999782e+02,4.349999999999999645e+00,4.760140000000000100e+02
4.797200000000000131e+01,3.121499999999999773e+02,-2.399999999999999911e+00,4.827900000000000205e+02
4.797999999999999687e+01,2.953500000000000227e+02,1.500000000000000000e+00,4.881139999999999759e+02
4.799000000000000199e+01,2.953500000000000227e+02,6.900000000000000355e+00,4.825480000000000018e+02
4.800200000000000244e+01,3.013500000000000227e+02,-2.700000000000000178e+00,4.728670000000000186e+02
4.801100000000000279e+01,2.899499999999999886e+02,-1.798999999999999932e+00,5.033600000000000136e+02
4.801899999999999835e+01,2.962500000000000000e+02,-1.199999999999999956e+00,4.881139999999999759e+02
4.802900000000000347e+01,2.941499999999999773e+02,7.500000000000000000e+00,4.936800000000000068e+02
4.803600000000000136e+01,3.052500000000000000e+02,2.700000000000000178e+00,4.912599999999999909e+02
4.804999999999999716e+01,3.058500000000000227e+02,2.999999999999999889e-01,4.830319999999999823e+02
4.805799999999999983e+01,3.010489999999999782e+02,-2.099000000000000199e+00,4.699639999999999986e+02
4.806600000000000250e+01,2.989499999999999886e+02,7.049999999999999822e+00,4.948899999999999864e+02
4.807500000000000284e+01,3.090000000000000000e+02,5.400000000000000355e+00,4.859359999999999786e+02
4.808400000000000318e+01,3.026999999999999886e+02,1.499999999999999944e-01,4.752880000000000109e+02
4.809700000000000131e+01,2.998500000000000227e+02,2.999999999999999889e-01,4.856940000000000168e+02
4.810499999999999687e+01,2.976000000000000227e+02,-1.499999999999999944e-01,4.939220000000000255e+02
4.811500000000000199e+01,3.076499999999999773e+02,-4.500000000000000000e+00,4.944060000000000059e+02
4.812199999999999989e+01,3.056999999999999886e+02,1.949999999999999956e+00,4.866619999999999777e+02
4.813600000000000279e+01,2.957989999999999782e+02,-6.000000000000000000e+00,4.740779999999999745e+02
4.814399999999999835e+01,2.951999999999999886e+02,1.649999999999999911e+00,4.965840000000000032e+02
4.815200000000000102e+01,2.992500000000000000e+02,7.799999999999999822e+00,4.815799999999999841e+02
4.816100000000000136e+01,2.959499999999999886e+02,6.750000000000000000e+00,4.985199999999999818e+02
4.817000000000000171e+01,3.058500000000000227e+02,-1.199999999999999956e+00,4.917440000000000282e+02
4.818299999999999983e+01,3.030000000000000000e+02,-1.499999999999999944e-01,4.692379999999999995e+02
4.819100000000000250e+01,2.936999999999999886e+02,2.099000000000000199e+00,4.854519999999999982e+02
4.820000000000000284e+01,3.062989999999999782e+02,-2.399999999999999911e+00,4.842420000000000186e+02
4.820799999999999841e+01,2.985000000000000000e+02,4.799999999999999822e+00,5.006979999999999791e+02
4.821699999999999875e+01,3.016499999999999773e+02,-1.350000000000000089e+00,4.810960000000000036e+02
4.822999999999999687e+01,2.987989999999999782e+02,5.999999999999999778e-01,4.861779999999999973e+02
4.823899999999999721e+01,2.901000000000000227e+02,-1.048999999999999932e+00,4.876299999999999955e+02
4.824699999999999989e+01,2.977500000000000000e+02,3.899999999999999911e+00,4.849680000000000177e+02
4.825500000000000256e+01,2.896499999999999773e+02,-2.849000000000000199e+00,4.856940000000000168e+02
4.826899999999999835e+01,2.888999999999999773e+02,5.400000000000000355e+00,4.864189999999999827e+02
4.827700000000000102e+01,3.037500000000000000e+02,1.949999999999999956e+00,4.869030000000000200e+02
4.828499999999999659e+01,3.047989999999999782e+02,4.799999999999999822e+00,5.118299999999999841e+02
4.829399999999999693e+01,3.023999999999999773e+02,4.500000000000000000e+00,4.951320000000000050e+02
4.830299999999999727e+01,3.023999999999999773e+02,-5.999999999999999778e-01,4.769809999999999945e+02
4.831600000000000250e+01,2.965489999999999782e+02,4.490000000000000102e-01,4.890819999999999936e+02
4.832500000000000284e+01,3.036000000000000227e+02,5.999999999999999778e-01,4.912599999999999909e+02
