work_zone,model,session_id,cycle_index,d_target_mm,measured_delta_F_N,predicted_delta_F_N,abs_delta_F_residual_N,measured_delta_d_mm,predicted_delta_d_mm,abs_delta_d_residual_mm
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,2,3.15,-2.8383000000000003,-1.2499980416793388,1.5883019583206615,-0.040000000000000036,0.00252720412423324,0.042527204124233275
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,2,3.25,-2.798,-1.0747236414242671,1.723276358575733,-0.010000000000000231,0.027255938463767393,0.037255938463767624
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,2,3.35,-2.6327,-0.7455131835379767,1.8871868164620231,0.0,0.05012158405850009,0.05012158405850009
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,2,3.45,-2.8407999999999998,-0.7913625154651918,2.049437484534808,-0.020000000000000018,0.025044109872111253,0.04504410987211127
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,2,3.55,-2.261700000000001,-0.49098698708788824,1.770713012912113,0.0,0.04081681060425657,0.04081681060425657
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.05,-2.4448,-1.293827523962296,1.1509724760377038,-0.029999999999999805,0.021332537097219717,0.05133253709721952
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.15,-2.553699999999999,-0.9429918180115315,1.6107081819884677,0.0,0.056303060293126705,0.056303060293126705
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.25,-2.8796999999999997,-1.1686718080074563,1.7110281919925434,-0.020000000000000018,0.024154979418983924,0.04415497941898394
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.35,-2.6889000000000003,-0.7393158889624534,1.949584111037547,0.0,0.05128974106162598,0.05128974106162598
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.45,-2.9232499999999995,-0.8397990074013162,2.0834509925986833,-0.020000000000000018,0.02445450584651354,0.04445450584651356
3.0-3.8 mm,apmd_path_memory_ridge,session_20260615_160438,3,3.55,-3.0694,-1.0659971050505472,2.0034028949494527,-0.04999999999999982,-0.008328612778392586,0.04167138722160724
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.05,-2.5864000000000003,-1.541184464703825,1.0452155352961752,-0.020000000000000018,0.020874290127955497,0.040874290127955515
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.15,-2.6544999999999996,-1.0726030520638625,1.581896947936137,0.020000000000000018,0.056113318191769235,0.03611331819176922
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.25,-2.4861000000000004,-0.49777817000354574,1.9883218299964547,0.040000000000000036,0.0891229079375786,0.049122907937578564
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.35,-2.763,-0.6605106334240585,2.1024893665759414,0.020000000000000018,0.06097745744312144,0.04097745744312142
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.45,-3.0108999999999995,-0.7489267149249859,2.2619732850750136,-0.020000000000000018,0.03376554197212078,0.0537655419721208
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,1,3.55,-2.3241999999999994,-0.46064282752191765,1.8635571724780817,0.020000000000000018,0.04971964095122905,0.02971964095122903
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,2,3.05,-2.5469999999999997,-1.59826614568692,0.9487338543130797,-0.020000000000000018,0.01838625575620334,0.03838625575620336
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,2,3.15,-2.631500000000001,-1.0804976105834694,1.5510023894165315,0.0,0.05457558381701633,0.05457558381701633
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,2,3.25,-2.931000000000001,-1.0656081005831162,1.8653918994168848,-0.020000000000000018,0.030936122498042895,0.05093612249804291
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,2,3.35,-2.7254000000000005,-0.5169571705493077,2.208442829450693,0.0,0.06237561171586581,0.06237561171586581
3.0-3.8 mm,apmd_path_memory_ridge,session_20260618_161152,2,3.45,-2.9907999999999983,-0.7656272334734116,2.225172766526587,0.0,0.03231770041487092,0.03231770041487092
