model,session_id,cycle_index,d_target_mm,measured_delta_F_N,predicted_delta_F_N,abs_delta_F_residual_N,measured_delta_d_mm,predicted_delta_d_mm,abs_delta_d_residual_mm
apmd_local_identifiability_dot_dual_ridge,session_20260622_185538,2,2.65,-1.7782499999999999,-1.9209892677207758,0.14273926772077594,-0.020000000000000018,-0.0173191786924507,0.0026808213075493192
apmd_local_identifiability_dot_dual_ridge,session_20260622_185538,2,2.75,-1.6507500000000004,-1.6894123004967048,0.03866230049670438,0.0,0.016185034267835796,0.016185034267835796
apmd_local_identifiability_dot_dual_ridge,session_20260622_185538,2,2.85,-1.8327,-1.8507776139276721,0.018077613927672154,0.0,-0.006908873334686483,0.006908873334686483
apmd_local_identifiability_dot_dual_ridge,session_20260622_185538,2,2.95,-1.4165999999999999,-1.3947467121406714,0.021853287859328496,0.0,0.018886868286427827,0.018886868286427827
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.45,-3.0877,-3.1243011490291206,0.036601149029120705,0.0,-0.01477020948267116,0.01477020948267116
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.55,-3.4910000000000014,-3.4642461907060653,0.026753809293936115,-0.020000000000000018,-0.03138891322074322,0.011388913220743202
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.65,-2.581999999999999,-2.578320076821104,0.003679923178895095,0.0,0.0017025602361826486,0.0017025602361826486
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.75,-2.5457,-2.6494464833700313,0.10374648337003123,-0.020000000000000018,-0.02228135609510229,0.0022813560951022716
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.85,-2.1869999999999976,-2.3408946909328634,0.15389469093286579,-0.040000000000000036,-0.03223389728703818,0.007766102712961853
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,1,3.95,-0.30049999999999955,-0.5326039075377302,0.2321039075377307,0.0,-0.00870583790761259,0.00870583790761259
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.45,-3.0741999999999994,-3.1203043706685616,0.04610437066856221,0.0,-0.020350824694118863,0.020350824694118863
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.55,-3.4613000000000014,-3.4436451220832627,0.017654877916738698,-0.020000000000000018,-0.034692050821956144,0.014692050821956126
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.65,-2.556800000000001,-2.558712885331264,0.0019128853312633254,0.0,-0.0019171309736210063,0.0019171309736210063
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.75,-2.4830000000000005,-2.5901925015548883,0.1071925015548878,-0.020000000000000018,-0.021131207981488487,0.001131207981488469
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.85,-2.176000000000002,-2.3315091071919163,0.15550910719191435,-0.040000000000000036,-0.032087727601038285,0.00791227239896175
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,2,3.95,-0.2873999999999981,-0.523880551948281,0.23648055194828288,0.0,-0.008318477554198012,0.008318477554198012
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.45,-3.0275999999999996,-3.075318687599321,0.047718687599321186,0.0,-0.01794108064677502,0.01794108064677502
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.55,-3.42295,-3.411222108947099,0.011727891052901285,-0.020000000000000018,-0.034056619456193093,0.014056619456193076
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.65,-2.5342000000000002,-2.5384371646576547,0.004237164657654446,0.0,-0.0024166548861415116,0.0024166548861415116
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.75,-2.469199999999999,-2.5760796830834565,0.10687968308345752,-0.020000000000000018,-0.02185206295409481,0.0018520629540947908
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.85,-2.1484999999999985,-2.3060511796484704,0.15755117964847187,-0.040000000000000036,-0.03167114964141371,0.008328850358586326
apmd_local_identifiability_dot_dual_ridge,session_20260623_201622,3,3.95,-0.28855000000000075,-0.5232174430813004,0.2346674430812996,0.0,-0.007761618999051478,0.007761618999051478
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.45,-3.3783499999999993,-3.4371413298037634,0.058791329803764114,-0.020000000000000018,-0.03754952783632426,0.01754952783632424
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.55,-2.9208,-2.9252613719407172,0.004461371940717385,0.0,-0.006138469705538441,0.006138469705538441
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.65,-2.984,-2.988685299126711,0.004685299126711229,-0.020000000000000018,-0.02071304109215788,0.0007130410921578623
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.75,-1.4928999999999988,-1.6634579302105585,0.17055793021055976,0.019999999999999574,0.007031085347995791,0.012968914652003782
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.85,-0.6913499999999999,-0.9359815905632551,0.24463159056325523,0.020000000000000018,-0.014521986181385671,0.03452198618138569
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,1,3.95,-0.2572499999999991,-0.49665240298278235,0.23940240298278326,0.0,-0.007482154025853838,0.007482154025853838
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.45,-3.094199999999999,-3.1568065349069414,0.06260653490694246,-0.009999999999999787,-0.024642381283666914,0.014642381283667127
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.55,-2.5904500000000006,-2.599014231908784,0.008564231908783526,0.020000000000000018,0.014248112091097553,0.005751887908902464
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.65,-2.6256500000000003,-2.6357423216332947,0.010092321633294432,0.0,-0.007472810635881011,0.007472810635881011
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.75,-2.564350000000001,-2.6780130610296595,0.11366306102965851,-0.020000000000000018,-0.027285953810046948,0.00728595381004693
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.85,-2.3042499999999997,-2.464809885710469,0.16055988571046953,-0.050000000000000266,-0.03682984243994891,0.013170157560051354
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,2,3.95,-0.2718500000000006,-0.5078182070503701,0.23596820705036947,0.0,-0.006795729155983032,0.006795729155983032
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.45,-3.0852000000000004,-3.1493692969894216,0.0641692969894212,-0.009999999999999787,-0.02428578696979855,0.014285786969798764
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.55,-2.5862,-2.5963599908260733,0.01015999082607344,0.020000000000000018,0.013091807589066029,0.006908192410933989
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.65,-2.635300000000001,-2.644201288651619,0.008901288651617989,0.0,-0.008686893305959842,0.008686893305959842
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.75,-2.5886500000000012,-2.7036275572926414,0.11497755729264014,-0.020000000000000018,-0.02820023787809678,0.008200237878096761
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.85,-2.27365,-2.434905474357251,0.16125547435725096,-0.050000000000000266,-0.03598190809081814,0.014018091909182129
apmd_local_identifiability_dot_dual_ridge,session_20260623_204724,3,3.95,-0.2748999999999988,-0.5080588016087617,0.2331588016087629,0.0,-0.006816795026307165,0.006816795026307165
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,1.85,-0.8934499999999999,-0.7853173314206172,0.10813266857938264,-0.020000000000000018,-0.01333406894166389,0.0066659310583361275
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,1.95,-0.9513499999999999,-0.781180539946428,0.17016946005357192,0.0,-0.004200790645510155,0.004200790645510155
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,2.05,-1.0730499999999998,-0.8550063105148471,0.21804368948515274,0.0,-0.008658463179321618,0.008658463179321618
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,2.15,-1.0098499999999997,-1.2695449993286072,0.2596949993286075,0.0,0.002525000487735518,0.002525000487735518
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,2.25,-1.0956000000000001,-0.7355685631700473,0.36003143682995287,0.0,0.02719249895310405,0.02719249895310405
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,1,2.35,-1.12995,-0.655358078920603,0.47459192107939696,-0.020000000000000018,0.004417097751113985,0.024417097751114003
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,1.85,-0.8915499999999998,-0.7833312726338244,0.10821872736617544,-0.020000000000000018,-0.017087022677907626,0.0029129773220923916
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,1.95,-0.9425999999999999,-0.7799206393438212,0.16267936065617872,0.0,-0.007170515930928323,0.007170515930928323
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,2.05,-1.0619,-0.8416103979988581,0.220289602001142,0.0,-0.011693248901247788,0.011693248901247788
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,2.15,-1.0040499999999999,-1.2406982023596935,0.23664820235969364,0.0,0.0018650597173612837,0.0018650597173612837
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,2.25,-1.0927000000000002,-0.7760417509372308,0.3166582490627694,0.0,0.02468659149136032,0.02468659149136032
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,2,2.35,-1.1362499999999995,-0.6644264887894531,0.47182351121054644,-0.020000000000000018,0.0023621947500576113,0.02236219475005763
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,1.85,-0.8896999999999999,-0.7708430255805014,0.1188569744194985,-0.020000000000000018,-0.017054156520310615,0.002945843479689403
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,1.95,-0.9342999999999999,-0.7719618620525788,0.16233813794742114,0.0,-0.0071704927861933054,0.0071704927861933054
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,2.05,-1.05545,-0.8371626129088856,0.2182873870911144,0.0,-0.012232297460768926,0.012232297460768926
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,2.15,-0.9927000000000001,-1.221292866293048,0.22859286629304787,0.020000000000000018,0.005170162716510163,0.014829837283489855
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,2.25,-1.0806499999999999,-0.7983751198861979,0.282274880113802,0.0,0.026365398401110962,0.026365398401110962
apmd_local_identifiability_dot_dual_ridge,session_20260624_155402,3,2.35,-1.1265,-0.6560147152278892,0.4704852847721108,-0.040000000000000036,0.00026826220286402247,0.04026826220286406
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,1.85,-0.93295,-0.7254362249437625,0.20751377505623747,-0.020000000000000018,-0.0007815696520021564,0.01921843034799786
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,1.95,-0.9843999999999999,-1.1262571460279824,0.1418571460279825,0.0,-0.002126432818442492,0.002126432818442492
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,2.05,-1.1031,-0.936059691270744,0.16704030872925602,-0.020000000000000018,0.004099530705742982,0.024099530705743
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,2.15,-1.0322,-0.9701912399446107,0.062008760055389356,0.0,0.00276180240995183,0.00276180240995183
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,2.25,-1.12365,-1.1716105922546065,0.04796059225460647,0.0,-0.016913325252354117,0.016913325252354117
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,1,2.35,-1.1633,-1.0276122962043495,0.13568770379565054,-0.040000000000000036,-0.02903541009859678,0.010964589901403254
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,1.85,-0.9151,-0.6957951084610556,0.2193048915389444,-0.020000000000000018,0.0025466425197542275,0.022546642519754245
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,1.95,-0.9670000000000001,-1.1510362181345641,0.18403621813456406,0.0,0.0004894133824684399,0.0004894133824684399
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,2.05,-1.0859,-0.9040291716574691,0.181870828342531,-0.020000000000000018,0.0033979380339377308,0.02339793803393775
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,2.15,-1.0180499999999997,-0.9622785781810865,0.05577142181891315,0.0,0.004101649675654073,0.004101649675654073
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,2.25,-1.1146499999999997,-1.1804816385490735,0.06583163854907381,-0.020000000000000018,-0.014472846546240259,0.005527153453759759
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,2,2.35,-1.1631999999999998,-1.028181850010415,0.13501814998958483,-0.040000000000000036,-0.030112000707634312,0.009887999292365723
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,1.85,-0.9193999999999998,-0.699239873401007,0.22016012659899276,-0.020000000000000018,-0.0012578118632116109,0.018742188136788407
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,1.95,-0.964,-1.1603107453130432,0.19631074531304327,0.0,-0.0006408867971237076,0.0006408867971237076
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,2.05,-1.0873999999999997,-0.8947782483619671,0.19262175163803263,-0.020000000000000018,0.001187502037184096,0.021187502037184114
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,2.15,-1.0159500000000001,-0.9727404194175859,0.0432095805824142,0.0,0.004086617754070154,0.004086617754070154
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,2.25,-1.1113500000000003,-1.1845693789333085,0.07321937893330821,-0.020000000000000018,-0.015180409552816077,0.004819590447183941
apmd_local_identifiability_dot_dual_ridge,session_20260624_164026,3,2.35,-1.1611500000000001,-1.0280203266437988,0.1331296733562013,-0.040000000000000036,-0.03037973040226305,0.009620269597736986
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.05,-2.1603000000000003,-1.7801714805507398,0.3801285194492605,-0.020000000000000018,0.04357891695252025,0.06357891695252027
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.15,-2.2179,-2.1890018234548743,0.028898176545125942,0.0,0.026224784628379627,0.026224784628379627
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.25,-2.4623,-2.438746941437701,0.023553058562298723,-0.020000000000000018,0.006640289347172423,0.02664028934717244
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.35,-2.3344999999999994,-2.246899772598221,0.08760022740177842,0.0,0.025605487018290685,0.025605487018290685
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.45,-2.5323,-2.4378069393552657,0.0944930606447345,-0.020000000000000018,0.0009313687061940357,0.020931368706194053
apmd_local_identifiability_dot_ridge,session_20260615_160438,1,3.55,-2.0322999999999993,-1.918597983291221,0.11370201670877833,0.0,0.021757367621863644,0.021757367621863644
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.05,-2.3884,-2.48842596952926,0.10002596952926002,-0.020000000000000018,-0.0012843673015305868,0.01871563269846943
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.15,-2.8383000000000003,-2.886965401497868,0.04866540149786758,-0.040000000000000036,-0.03236448003280046,0.007635519967199578
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.25,-2.798,-2.762440927125466,0.03555907287453408,-0.010000000000000231,-0.00017024526460485134,0.00982975473539538
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.35,-2.6327,-2.53290120722571,0.0997987927742896,0.0,0.019947466764381083,0.019947466764381083
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.45,-2.8407999999999998,-2.713972368959734,0.12682763104026584,-0.020000000000000018,-6.02790188213298e-05,0.019939720981178688
apmd_local_identifiability_dot_ridge,session_20260615_160438,2,3.55,-2.261700000000001,-2.12765927824025,0.13404072175975124,0.0,0.0189553762121748,0.0189553762121748
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.05,-2.4448,-2.5429848783169815,0.09818487831698164,-0.029999999999999805,-0.0017230372168115515,0.028276962783188253
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.15,-2.553699999999999,-2.54168397595401,0.012016024045989226,0.0,0.022419324733804924,0.022419324733804924
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.25,-2.8796999999999997,-2.84037276599652,0.039327234003479816,-0.020000000000000018,-0.001778796815454342,0.018221203184545676
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.35,-2.6889000000000003,-2.5810421801377395,0.10785781986226084,0.0,0.01974735419281437,0.01974735419281437
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.45,-2.9232499999999995,-2.788130331545796,0.13511966845420353,-0.020000000000000018,-0.0004460843083542443,0.019553915691645773
apmd_local_identifiability_dot_ridge,session_20260615_160438,3,3.55,-3.0694,-2.895227929352636,0.17417207064736395,-0.04999999999999982,-0.04303749081617747,0.006962509183822352
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.05,-2.5864000000000003,-2.677800573637218,0.09140057363721787,-0.020000000000000018,-0.0060848234970785064,0.013915176502921511
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.15,-2.6544999999999996,-2.6338302322652734,0.020669767734726285,0.020000000000000018,0.01769578085772272,0.0023042191422772973
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.25,-2.4861000000000004,-2.388042471422068,0.09805752857793237,0.040000000000000036,0.03422586733797539,0.005774132662024645
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.35,-2.763,-2.6312637335687334,0.13173626643126646,0.020000000000000018,0.02308270155335812,0.0030827015533581026
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.45,-3.0108999999999995,-2.854017621570973,0.1568823784290263,-0.020000000000000018,0.0009252724797486067,0.020925272479748624
apmd_local_identifiability_dot_ridge,session_20260618_161152,1,3.55,-2.3241999999999994,-2.16802473817096,0.1561752618290395,0.020000000000000018,0.02377005850376479,0.0037700585037647727
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.05,-2.5469999999999997,-2.6468442777635612,0.09984427776356153,-0.020000000000000018,-0.005668403129908572,0.014331596870091445
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.15,-2.631500000000001,-2.6180468707785955,0.013453129221405291,0.0,0.014889566643987884,0.014889566643987884
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.25,-2.931000000000001,-2.877375783247979,0.05362421675202178,-0.020000000000000018,-0.0033759304210052576,0.01662406957899476
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.35,-2.7254000000000005,-2.597022244928338,0.1283777550716625,0.0,0.018788008358841868,0.018788008358841868
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.45,-2.9907999999999983,-2.840670030965377,0.15012996903462117,0.0,-0.0020080644853943674,0.0020080644853943674
apmd_local_identifiability_dot_ridge,session_20260618_161152,2,3.55,-3.1265,-2.9801577419324925,0.14634225806750756,-0.040000000000000036,-0.031896755086117334,0.008103244913882701
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.05,-2.6947,-2.7734997924082965,0.07879979240829638,-0.020000000000000018,-0.008981989083278297,0.011018010916721721
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.15,-2.7441000000000004,-2.7087763392555626,0.035323660744437824,0.020000000000000018,0.01767684250998469,0.0023231574900153262
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.25,-2.5755999999999997,-2.464239470877203,0.11136052912279659,0.040000000000000036,0.03296470341858271,0.007035296581417327
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.35,-2.8724000000000007,-2.7230515904324797,0.14934840956752105,0.020000000000000018,0.02170689405684234,0.001706894056842323
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.45,-3.1067,-2.940500230119481,0.1661997698805191,0.0,-0.0026925591417761296,0.0026925591417761296
apmd_local_identifiability_dot_ridge,session_20260618_161152,3,3.55,-2.3354,-2.1790091302025196,0.1563908697974803,0.020000000000000018,0.023784237291268884,0.003784237291268866
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.45,-1.5113999999999996,-1.829639940227822,0.3182399402278224,-0.020000000000000018,-0.045429981516469375,0.025429981516469358
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.55,-1.5455000000000005,-1.4983969471956007,0.04710305280439986,0.0,-0.003706679901703591,0.003706679901703591
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.65,-1.46725,-1.5629925053783769,0.09574250537837692,0.040000000000000036,0.01785352070877888,0.022146479291221155
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.75,-1.64255,-1.693173868803683,0.05062386880368308,0.020000000000000018,0.02333700313499598,0.003337003134995964
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.85,-1.8017500000000002,-1.8297913631602798,0.02804136316027961,-0.020000000000000018,0.0007046817511593417,0.02070468175115936
apmd_local_identifiability_dot_ridge,session_20260622_173504,1,2.95,-1.387500000000001,-1.3754279227783446,0.012072077221656485,0.020000000000000018,0.02501059034642994,0.005010590346429922
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.45,-1.5803000000000003,-1.5335687822537203,0.046731217746279974,-0.009999999999999787,-0.03743630634177819,0.027436306341778405
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.55,-1.6426999999999996,-1.4293864813724717,0.2133135186275279,0.0,0.00674501570496977,0.00674501570496977
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.65,-1.85705,-1.9850807506339727,0.12803075063397262,-0.020000000000000018,-0.017825743542511763,0.002174256457488255
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.75,-1.7267000000000001,-1.759020055386701,0.03232005538670091,0.0,0.01886932755246029,0.01886932755246029
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.85,-1.9028,-1.9204388706695346,0.017638870669534512,-0.020000000000000018,-0.0021053325821536184,0.0178946674178464
apmd_local_identifiability_dot_ridge,session_20260622_173504,2,2.95,-1.4758499999999994,-1.453273346461864,0.022576653538135538,0.0,0.020765358414564616,0.020765358414564616
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.45,-1.3310500000000003,-0.9880510002778955,0.3429989997221048,0.009999999999999787,0.0326667669506282,0.022666766950628414
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.55,-1.6162,-1.5492863859108796,0.06691361408912044,0.0,-0.003356318569219141,0.003356318569219141
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.65,-1.8304,-1.971141188339331,0.14074118833933102,-0.020000000000000018,-0.019478622161891668,0.00052137783810835
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.75,-1.7026499999999993,-1.7474166383754284,0.044766638375429046,0.0,0.017289092953692187,0.017289092953692187
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.85,-1.8754000000000008,-1.9000028534810864,0.024602853481085596,-0.020000000000000018,-0.003458597987540557,0.01654140201245946
apmd_local_identifiability_dot_ridge,session_20260622_173504,3,2.95,-1.4333999999999998,-1.4206808034535054,0.012719196546494338,0.0,0.019565748323553844,0.019565748323553844
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.45,-1.5033999999999996,-1.8238136000950158,0.3204136000950162,-0.020000000000000018,-0.04041447844762924,0.020414478447629225
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.55,-1.5344000000000002,-1.4695981033154268,0.06480189668457337,0.020000000000000018,0.006905703913699934,0.013094296086300083
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.65,-1.4536500000000006,-1.5382754540240748,0.08462545402407429,0.040000000000000036,0.022384659280099584,0.017615340719900452
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.75,-1.6241000000000003,-1.6679779625678606,0.04387796256786025,0.020000000000000018,0.024468044147078594,0.004468044147078576
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.85,-1.7848499999999996,-1.8139234125680064,0.029073412568006773,0.0,0.0010562671434000137,0.0010562671434000137
apmd_local_identifiability_dot_ridge,session_20260622_180702,1,2.95,-1.3839499999999996,-1.3688873465615767,0.015062653438422835,0.020000000000000018,0.025067255086346663,0.005067255086346645
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.45,-1.5785000000000005,-1.542315021592798,0.03618497840720236,-0.020000000000000018,-0.03928244452044982,0.019282444520449804
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.55,-1.6370499999999995,-1.3699131414796337,0.2671368585203657,0.0,0.006345636582277159,0.006345636582277159
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.65,-1.8399999999999999,-1.9725475861417605,0.13254758614176065,-0.020000000000000018,-0.01849933325659059,0.001500666743409429
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.75,-1.7155499999999995,-1.754109655212643,0.038559655212643484,0.0,0.01616272637111882,0.01616272637111882
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.85,-1.8929,-1.909959534481236,0.017059534481235872,-0.020000000000000018,-0.002697013912144719,0.0173029860878553
apmd_local_identifiability_dot_ridge,session_20260622_185538,1,2.95,-1.4774000000000012,-1.4533135959319505,0.024086404068050626,0.0,0.02110863130290852,0.02110863130290852
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.45,-1.5238499999999995,-1.6023204847965253,0.07847048479652585,-0.020000000000000018,-0.037443043713451196,0.01744304371345118
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.55,-1.5740000000000003,-1.501418640168052,0.07258135983194824,0.0,0.0030184099959202904,0.0030184099959202904
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.65,-1.7782499999999999,-1.9210300187026883,0.14278001870268842,-0.020000000000000018,-0.016959649743298222,0.003040350256701796
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.75,-1.6507500000000004,-1.697048258537313,0.04629825853731262,0.0,0.018302439938885584,0.018302439938885584
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.85,-1.8327,-1.8599458877931845,0.027245887793184487,0.0,-0.005058261682680865,0.005058261682680865
apmd_local_identifiability_dot_ridge,session_20260622_185538,2,2.95,-1.4165999999999999,-1.4036204281597868,0.012979571840213033,0.0,0.02005603710271009,0.02005603710271009
apmd_local_identifiability_dot_ridge,session_20260623_201622,1,3.45,-3.0877,-3.121689656745632,0.033989656745632146,0.0,-0.008742839513021572,0.008742839513021572
apmd_local_identifiability_dot_ridge,session_20260623_201622,1,3.55,-3.4910000000000014,-3.4664745771438046,0.024525422856196855,-0.020000000000000018,-0.026852973876667185,0.006852973876667168
apmd_local_identifiability_dot_ridge,session_20260623_201622,1,3.65,-2.581999999999999,-2.577641541237293,0.004358458762705908,0.0,0.005690959794447004,0.005690959794447004
apmd_local_identifiability_dot_ridge,session_20260623_201622,1,3.75,-2.5457,-2.564673522378577,0.018973522378576746,-0.020000000000000018,-0.020427033489381685,0.0004270334893816674
