time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,nominal_d_mm,nominal_preload_d_mm,motion_depth_from_start_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781638800.814933,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.2819,0.043400,-450.1480,2604.1320,2596.1750,-0.9516,-1.1285,11.0009,3704.6270,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638800.904050,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.3701,0.043700,-452.5520,2602.9290,2586.4960,-3.3556,-2.3315,1.3219,3697.2969,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638800.992137,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.4589,0.043000,-448.3450,2603.5310,2585.5270,0.8514,-1.7295,0.3529,3696.5304,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.081398,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.5472,0.045400,-450.1480,2607.7380,2584.5590,-0.9516,2.4775,-0.6151,3699.0372,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.169538,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.6364,0.045200,-452.5520,2605.3340,2584.5590,-3.3556,0.0735,-0.6151,3697.6362,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.257967,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.7241,0.044700,-448.9460,2608.3390,2597.1440,0.2504,3.0785,11.9699,3708.1184,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.345528,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.8129,0.043800,-445.3400,2607.1360,2586.4960,3.8564,1.8755,1.3219,3699.3847,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.434956,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.9012,0.044000,-446.5420,2603.5310,2585.5270,2.6544,-1.7295,0.3529,3696.3121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.523264,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,31.9899,0.042800,-447.7440,2607.1360,2592.3040,1.4524,1.8755,7.1299,3703.7377,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.611555,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.0787,0.043900,-448.9460,2608.9400,2581.6560,0.2504,3.6795,-3.5181,3697.7112,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.699889,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.1669,0.042900,-451.9510,2607.7380,2591.3360,-2.7546,2.4775,6.1619,3703.9951,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.789366,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.2552,0.041600,-450.1480,2607.1360,2593.2720,-0.9516,1.8755,8.0979,3704.7066,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.876367,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.3439,0.042500,-451.9510,2608.3390,2587.4640,-2.7546,3.0785,2.2899,3701.7107,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638801.966085,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.4321,0.043300,-445.9410,2614.3490,2588.4320,3.2554,9.0885,3.2579,3705.8959,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.054268,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.5209,0.042500,-450.7490,2607.7380,2588.4320,-1.5526,2.4775,3.2579,3701.8174,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.143056,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.6091,0.042700,-447.7440,2608.9400,2589.3990,1.4524,3.6795,4.2249,3702.9758,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.231540,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.6978,0.043200,-451.9510,2609.5410,2590.3680,-2.7546,4.2805,5.1939,3704.5877,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.319747,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.7862,0.043000,-450.1480,2610.7430,2589.3990,-0.9516,5.4825,4.2249,3704.5377,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.408387,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.8746,0.045200,-447.1430,2611.9450,2588.4320,2.0534,6.6845,3.2579,3704.3453,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.496623,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,32.9631,0.045700,-447.7440,2608.3390,2588.4320,1.4524,3.0785,3.2579,3701.8762,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.585520,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.0518,0.045600,-455.5570,2605.3340,2585.5270,-6.3606,0.0735,0.3529,3698.6818,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.673992,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.1407,0.043400,-453.7540,2614.9500,2590.3680,-4.5576,9.6895,5.1939,3708.6200,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.762273,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.2293,0.042700,-450.7490,2610.7430,2586.4960,-1.5526,5.4825,1.3219,3702.5822,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.850653,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.3174,0.043000,-448.9460,2606.5360,2586.4960,0.2504,1.2755,1.3219,3699.3978,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638802.938936,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.4060,0.041400,-449.5470,2602.9290,2588.4320,-0.3506,-2.3315,3.2579,3698.2850,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.028202,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.4941,0.044600,-448.9460,2606.5360,2585.5270,0.2504,1.2755,0.3529,3698.7204,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.116328,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.5829,0.043100,-448.3450,2604.7330,2588.4320,0.8514,-0.5275,3.2579,3699.4091,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.204817,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.6712,0.043400,-448.9460,2602.9290,2590.3680,0.2504,-2.3315,5.1939,3699.5673,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.293540,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.7597,0.042000,-445.3400,2603.5310,2586.4960,3.8564,-1.7295,1.3219,3696.8450,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.381157,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.8481,0.043000,-453.7540,2608.9400,2588.4320,-4.5576,3.6795,3.2579,3703.0313,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.469913,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,33.9366,0.043500,-447.1430,2607.7380,2591.3360,2.0534,2.4775,6.1619,3703.4115,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.559846,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.0251,0.043100,-451.3500,2607.1360,2583.5920,-2.1536,1.8755,-1.5821,3698.0836,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.646811,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.1144,0.043200,-445.9410,2618.5560,2589.3990,3.2554,13.2955,4.2249,3709.5399,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.736620,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.2021,0.044800,-447.7440,2605.9340,2589.3990,1.4524,0.6735,4.2249,3700.8585,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.823734,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.2916,0.047000,-445.3400,2605.3340,2578.7520,3.8564,0.0735,-6.4221,3692.7029,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638803.912911,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.3791,0.046000,-454.3550,2605.3340,2585.5270,-5.1586,0.0735,0.3529,3698.5340,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.001079,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.4678,0.044200,-444.1380,2605.3340,2593.2720,5.0584,0.0735,8.0979,3702.7130,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.090195,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.5562,0.043000,-453.7540,2611.3430,2590.3680,-4.5576,6.0825,5.1939,3706.0776,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.178296,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.6455,0.042600,-449.5470,2602.9290,2589.3990,-0.3506,-2.3315,4.2249,3698.9619,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.266918,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.7336,0.045400,-446.5420,2608.3390,2581.6560,2.6544,3.0785,-3.5181,3696.9961,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.355282,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.8218,0.043200,-446.5420,2605.9340,2590.3680,2.6544,0.6735,5.1939,3701.3914,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.443474,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.9101,0.042000,-452.5520,2606.5360,2585.5270,-3.3556,1.2755,0.3529,3699.1598,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.532281,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,34.9988,0.041900,-445.9410,2602.9290,2585.5270,3.2554,-2.3315,0.3529,3695.8156,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.620923,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.0875,0.043500,-450.1480,2598.1220,2589.3990,-0.9516,-7.1385,4.2249,3695.6540,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.709593,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.1758,0.043800,-450.1480,2604.7330,2586.4960,-0.9516,-0.5275,1.3219,3698.2738,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.797915,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.2642,0.043600,-453.7540,2600.5270,2585.5270,-4.5576,-4.7335,0.3529,3695.0755,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.886397,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.3532,0.042300,-446.5420,2604.7330,2585.5270,2.6544,-0.5275,0.3529,3697.1589,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638804.974892,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.4412,0.045700,-449.5470,2605.3340,2586.4960,-0.3506,0.0735,1.3219,3698.6240,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.063182,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.5298,0.043500,-448.9460,2610.1410,2591.3360,0.2504,4.8805,6.1619,3705.3220,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.151308,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.6181,0.042600,-448.3450,2607.1360,2584.5590,0.8514,1.8755,-0.6151,3698.3938,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.240427,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.7068,0.042300,-451.3500,2605.3340,2584.5590,-2.1536,0.0735,-0.6151,3697.4893,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.328382,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.7951,0.041800,-456.7590,2601.7270,2587.4640,-7.5626,-3.5335,2.2899,3697.6455,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.417286,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.8837,0.042900,-450.1480,2607.1360,2597.1440,-0.9516,1.8755,11.9699,3707.4180,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.506178,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,35.9722,0.043600,-452.5520,2604.7330,2584.5590,-3.3556,-0.5275,-0.6151,3697.2128,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.593822,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.0608,0.042000,-451.3500,2608.9400,2585.5270,-2.1536,3.6795,0.3529,3700.7073,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.682285,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.1491,0.042300,-446.5420,2607.1360,2582.6240,2.6544,1.8755,-2.5501,3696.8236,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.770683,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.2378,0.040800,-448.9460,2608.9400,2590.3680,0.2504,3.6795,5.1939,3703.7990,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.860011,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.3262,0.041200,-451.3500,2610.7430,2586.4960,-2.1536,5.4825,1.3219,3702.6555,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638805.948375,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.4148,0.041800,-451.3500,2605.3340,2588.4320,-2.1536,0.0735,3.2579,3700.1976,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.036877,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.5032,0.042000,-448.9460,2604.1320,2581.6560,0.2504,-1.1285,-3.5181,3694.3205,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.125835,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.5918,0.045000,-450.1480,2605.9340,2581.6560,-0.9516,0.6735,-3.5181,3695.7371,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.213393,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.6808,0.042800,-451.9510,2602.3290,2594.2400,-2.7546,-2.9315,9.0659,3702.2233,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.302577,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.7688,0.040900,-448.3450,2610.7430,2583.5920,0.8514,5.4825,-1.5821,3700.2621,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.390389,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.8571,0.041300,-450.1480,2608.3390,2578.7520,-0.9516,3.0785,-6.4221,3695.4063,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.479600,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,36.9457,0.041800,-448.9460,2611.3430,2590.3680,0.2504,6.0825,5.1939,3705.4920,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.567410,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.0341,0.042500,-444.1380,2610.1410,2591.3360,5.0584,4.8805,6.1619,3704.7425,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.657702,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.1227,0.042700,-444.1380,2610.1410,2585.5270,5.0584,4.8805,0.3529,3700.6816,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.744880,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.2123,0.042000,-445.9410,2605.9340,2586.4960,3.2554,0.6735,1.3219,3698.6101,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.833340,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.3002,0.042000,-450.1480,2608.3390,2587.4640,-0.9516,3.0785,2.2899,3701.4910,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638806.921699,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.3882,0.042400,-453.7540,2603.5310,2583.5920,-4.5576,-1.7295,-1.5821,3695.8374,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.010526,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.4768,0.043700,-454.3550,2605.9340,2589.3990,-5.1586,0.6735,4.2249,3701.6642,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.098880,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.5656,0.043800,-448.9460,2611.3430,2582.6240,0.2504,6.0825,-2.5501,3700.0826,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.187006,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.6542,0.044300,-447.1430,2605.9340,2589.3990,2.0534,0.6735,4.2249,3700.7859,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.276350,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.7425,0.046300,-446.5420,2605.3340,2583.5920,2.6544,0.0735,-1.5821,3696.2295,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.364300,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.8310,0.042900,-449.5470,2606.5360,2586.4960,-0.3506,1.2755,1.3219,3699.4708,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
1781638807.452895,session_20260616_152850,3,3,1,no_contact_motion_artifact,direct_target,no_contact_replay,no_contact_motion_replay,direct_loading,340,3.4000,3.8000,5.0100,-5.0100,37.9191,0.042500,-454.3550,2598.1220,2587.4640,-5.1586,-7.1385,2.2899,3694.8134,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,no_contact
