time_s,session_id,trial,repeat_id,pair_id,state_index,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,nominal_F_target_N,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780517361.011333,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64290,1.75000,1.75000,1.642900,-0.107100,nan,1.3600,1.3600,,-1.9500,14.0646,-1134.0860,9051.0560,5177.8320,-1134.0860,9051.0560,5177.8320,-265.6977,2731.3597,1697.1094,10488.9327,,,
1780517361.099860,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64210,1.75000,1.75000,1.642100,-0.107900,nan,1.3600,1.3600,,-1.9500,14.1523,-1129.8790,9046.8480,5180.7360,-1129.8790,9046.8480,5180.7360,-261.4907,2727.1517,1700.0134,10486.2820,,,
1780517361.188179,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64050,1.75000,1.75000,1.640500,-0.109500,nan,1.3600,1.3600,,-1.9500,14.2409,-1129.8790,9052.2610,5174.9280,-1129.8790,9052.2610,5174.9280,-261.4907,2732.5647,1694.2054,10488.0854,,,
1780517361.276539,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64070,1.75000,1.75000,1.640700,-0.109300,nan,1.3600,1.3600,,-1.9500,14.3293,-1129.8790,9050.4530,5179.7680,-1129.8790,9050.4530,5179.7680,-261.4907,2730.7567,1699.0454,10488.9143,,,
1780517361.365144,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64050,1.75000,1.75000,1.640500,-0.109500,nan,1.3600,1.3600,,-1.9500,14.4180,-1129.8790,9046.8480,5178.7990,-1129.8790,9046.8480,5178.7990,-261.4907,2727.1517,1698.0764,10485.3252,,,
1780517361.453467,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64050,1.75000,1.75000,1.640500,-0.109500,nan,1.3600,1.3600,,-1.9500,14.5063,-1128.0760,9048.0530,5175.8980,-1128.0760,9048.0530,5175.8980,-259.6877,2728.3567,1695.1754,10484.7384,,,
1780517361.541465,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64130,1.75000,1.75000,1.641300,-0.108700,nan,1.3600,1.3600,,-1.9500,14.5944,-1136.4900,9049.8560,5172.9920,-1136.4900,9049.8560,5172.9920,-268.1017,2730.1597,1692.2694,10485.7689,,,
1780517361.630349,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64040,1.75000,1.75000,1.640400,-0.109600,nan,1.3600,1.3600,,-1.9500,14.6830,-1134.6870,9041.4400,5173.9600,-1134.6870,9041.4400,5173.9600,-266.2987,2721.7437,1693.2374,10478.7888,,,
1780517361.718986,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63910,1.75000,1.75000,1.639100,-0.110900,nan,1.3600,1.3600,,-1.9500,14.7715,-1134.6870,9051.6580,5173.9600,-1134.6870,9051.6580,5173.9600,-266.2987,2731.9617,1693.2374,10487.6065,,,
1780517361.807333,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64110,1.75000,1.75000,1.641100,-0.108900,nan,1.3600,1.3600,,-1.9500,14.8599,-1132.8840,9050.4530,5175.8980,-1132.8840,9050.4530,5175.8980,-264.4957,2730.7567,1695.1754,10487.3279,,,
1780517361.896216,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64090,1.75000,1.75000,1.640900,-0.109100,nan,1.3600,1.3600,,-1.9500,14.9483,-1129.2780,9044.4470,5172.9920,-1129.2780,9044.4470,5172.9920,-260.8897,2724.7507,1692.2694,10480.3214,,,
1780517361.984203,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64000,1.75000,1.75000,1.640000,-0.110000,nan,1.3600,1.3600,,-1.9500,15.0369,-1132.8840,9050.4530,5171.0550,-1132.8840,9050.4530,5171.0550,-264.4957,2730.7567,1690.3324,10484.9385,,,
1780517362.072370,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64050,1.75000,1.75000,1.640500,-0.109500,nan,1.3600,1.3600,,-1.9500,15.1253,-1128.0760,9043.2470,5176.8640,-1128.0760,9043.2470,5176.8640,-259.6877,2723.5507,1696.1414,10481.0683,,,
1780517362.161289,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64070,1.75000,1.75000,1.640700,-0.109300,nan,1.3600,1.3600,,-1.9500,15.2138,-1132.2830,9043.8450,5177.8320,-1132.2830,9043.8450,5177.8320,-263.8947,2724.1487,1697.1094,10482.5160,,,
1780517362.249456,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64010,1.75000,1.75000,1.640100,-0.109900,nan,1.3600,1.3600,,-1.9500,15.3022,-1126.8740,9046.8480,5183.6400,-1126.8740,9046.8480,5183.6400,-258.4857,2727.1517,1702.9174,10487.3937,,,
1780517362.338176,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64000,1.75000,1.75000,1.640000,-0.110000,nan,1.3600,1.3600,,-1.9500,15.3906,-1129.2780,9042.6400,5177.8320,-1129.2780,9042.6400,5177.8320,-260.8897,2722.9437,1697.1094,10481.1522,,,
1780517362.426452,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64040,1.75000,1.75000,1.640400,-0.109600,nan,1.3600,1.3600,,-1.9500,15.4792,-1131.0810,9048.0530,5182.6720,-1131.0810,9048.0530,5182.6720,-262.6927,2728.3567,1701.9494,10488.4077,,,
1780517362.515064,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63930,1.75000,1.75000,1.639300,-0.110700,nan,1.3600,1.3600,,-1.9500,15.5674,-1126.2730,9044.4470,5167.1840,-1126.2730,9044.4470,5167.1840,-257.8847,2724.7507,1686.4614,10477.1324,,,
1780517362.603355,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63930,1.75000,1.75000,1.639300,-0.110700,nan,1.3600,1.3600,,-1.9500,15.6560,-1130.4800,9049.8560,5177.8320,-1130.4800,9049.8560,5177.8320,-262.0917,2730.1597,1697.1094,10487.5079,,,
1780517362.691954,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64150,1.75000,1.75000,1.641500,-0.108500,nan,1.3600,1.3600,,-1.9500,15.7443,-1120.8650,9043.8450,5179.7680,-1120.8650,9043.8450,5179.7680,-252.4767,2724.1487,1699.0454,10482.2453,,,
1780517362.780599,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64170,1.75000,1.75000,1.641700,-0.108300,nan,1.3600,1.3600,,-1.9500,15.8329,-1131.0810,9045.0450,5177.8320,-1131.0810,9045.0450,5177.8320,-262.6927,2725.3487,1697.1094,10483.4216,,,
1780517362.868448,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64050,1.75000,1.75000,1.640500,-0.109500,nan,1.3600,1.3600,,-1.9500,15.9215,-1132.8840,9048.0530,5180.7360,-1132.8840,9048.0530,5180.7360,-264.4957,2728.3567,1700.0134,10487.6458,,,
1780517362.956976,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63790,1.75000,1.75000,1.637900,-0.112100,nan,1.3600,1.3600,,-1.9500,16.0099,-1129.2780,9046.8480,5165.2480,-1129.2780,9046.8480,5165.2480,-260.8897,2727.1517,1684.5254,10478.5741,,,
1780517363.046326,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63980,1.75000,1.75000,1.639800,-0.110200,nan,1.3600,1.3600,,-1.9500,16.0984,-1126.2730,9046.8480,5172.9920,-1126.2730,9046.8480,5172.9920,-257.8847,2727.1517,1692.2694,10482.0702,,,
1780517363.134180,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.64170,1.75000,1.75000,1.641700,-0.108300,nan,1.3600,1.3600,,-1.9500,16.1869,-1134.0860,9045.6480,5179.7680,-1134.0860,9045.6480,5179.7680,-265.6977,2725.9517,1699.0454,10485.2227,,,
1780517363.222373,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63950,1.75000,1.75000,1.639500,-0.110500,nan,1.3600,1.3600,,-1.9500,16.2751,-1135.8890,9046.8480,5174.9280,-1135.8890,9046.8480,5174.9280,-267.5007,2727.1517,1694.2054,10484.0633,,,
1780517363.311708,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63820,1.75000,1.75000,1.638200,-0.111800,nan,1.3600,1.3600,,-1.9500,16.3634,-1128.0760,9046.8480,5175.8980,-1128.0760,9046.8480,5175.8980,-259.6877,2727.1517,1695.1754,10483.6985,,,
1780517363.399342,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63790,1.75000,1.75000,1.637900,-0.112100,nan,1.3600,1.3600,,-1.9500,16.4522,-1127.4750,9045.0450,5182.6720,-1127.4750,9045.0450,5182.6720,-259.0867,2725.3487,1701.9494,10485.4245,,,
1780517363.487987,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63750,1.75000,1.75000,1.637500,-0.112500,nan,1.3600,1.3600,,-1.9500,16.5403,-1131.0810,9048.6550,5177.8320,-1131.0810,9048.6550,5177.8320,-262.6927,2728.9587,1697.1094,10486.5364,,,
1780517363.576339,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63760,1.75000,1.75000,1.637600,-0.112400,nan,1.3600,1.3600,,-1.9500,16.6289,-1128.6770,9042.6400,5184.6080,-1128.6770,9042.6400,5184.6080,-260.2887,2722.9437,1703.8854,10484.4366,,,
1780517363.664254,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63870,1.75000,1.75000,1.638700,-0.111300,nan,1.3600,1.3600,,-1.9500,16.7173,-1130.4800,9044.4470,5172.9920,-1130.4800,9044.4470,5172.9920,-262.0917,2724.7507,1692.2694,10480.4510,,,
1780517363.753510,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63960,1.75000,1.75000,1.639600,-0.110400,nan,1.3600,1.3600,,-1.9500,16.8058,-1131.0810,9051.6580,5176.8640,-1131.0810,9051.6580,5176.8640,-262.6927,2731.9617,1696.1414,10488.6499,,,
1780517363.841758,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63990,1.75000,1.75000,1.639900,-0.110100,nan,1.3600,1.3600,,-1.9500,16.8942,-1129.2780,9048.0530,5183.6400,-1129.2780,9048.0530,5183.6400,-260.8897,2728.3567,1702.9174,10488.6918,,,
1780517363.930239,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63820,1.75000,1.75000,1.638200,-0.111800,nan,1.3600,1.3600,,-1.9500,16.9827,-1128.0760,9048.6550,5170.0880,-1128.0760,9048.6550,5170.0880,-259.6877,2728.9587,1689.3654,10482.3911,,,
1780517364.018215,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63730,1.75000,1.75000,1.637300,-0.112700,nan,1.3600,1.3600,,-1.9500,17.0711,-1133.4850,9048.6550,5171.0550,-1133.4850,9048.6550,5171.0550,-265.0967,2728.9587,1690.3324,10483.4515,,,
1780517364.107056,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63830,1.75000,1.75000,1.638300,-0.111700,nan,1.3600,1.3600,,-1.9500,17.1594,-1134.0860,9046.2500,5172.0230,-1134.0860,9046.2500,5172.0230,-265.6977,2726.5537,1691.3004,10481.9183,,,
1780517364.195306,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63960,1.75000,1.75000,1.639600,-0.110400,nan,1.3600,1.3600,,-1.9500,17.2480,-1128.6770,9046.8480,5172.0230,-1128.6770,9046.8480,5172.0230,-260.2887,2727.1517,1691.3004,10481.8506,,,
1780517364.283923,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63950,1.75000,1.75000,1.639500,-0.110500,nan,1.3600,1.3600,,-1.9500,17.3362,-1128.6770,9045.6480,5173.9600,-1128.6770,9045.6480,5173.9600,-260.2887,2725.9517,1693.2374,10481.7709,,,
1780517364.372344,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63880,1.75000,1.75000,1.638800,-0.111200,nan,1.3600,1.3600,,-1.9500,17.4248,-1129.8790,9045.6480,5173.9600,-1129.8790,9045.6480,5173.9600,-261.4907,2725.9517,1693.2374,10481.9004,,,
1780517364.460850,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63890,1.75000,1.75000,1.638900,-0.111100,nan,1.3600,1.3600,,-1.9500,17.5133,-1129.2780,9047.4550,5175.8980,-1129.2780,9047.4550,5175.8980,-260.8897,2727.7587,1695.1754,10484.3517,,,
1780517364.548682,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63870,1.75000,1.75000,1.638700,-0.111300,nan,1.3600,1.3600,,-1.9500,17.6018,-1129.8790,9052.8580,5172.0230,-1129.8790,9052.8580,5172.0230,-261.4907,2733.1617,1691.3004,10487.1677,,,
1780517364.637517,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63980,1.75000,1.75000,1.639800,-0.110200,nan,1.3600,1.3600,,-1.9500,17.6902,-1128.0760,9048.0530,5173.9600,-1128.0760,9048.0530,5173.9600,-259.6877,2728.3567,1693.2374,10483.7818,,,
1780517364.726762,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63810,1.75000,1.75000,1.638100,-0.111900,nan,1.3600,1.3600,,-1.9500,17.7784,-1132.2830,9048.0530,5172.9920,-1132.2830,9048.0530,5172.9920,-263.8947,2728.3567,1692.2694,10483.7576,,,
1780517364.814049,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63930,1.75000,1.75000,1.639300,-0.110700,nan,1.3600,1.3600,,-1.9500,17.8675,-1128.6770,9048.6550,5172.0230,-1128.6770,9048.6550,5172.0230,-260.2887,2728.9587,1691.3004,10483.4103,,,
1780517364.903344,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63880,1.75000,1.75000,1.638800,-0.111200,nan,1.3600,1.3600,,-1.9500,17.9553,-1133.4850,9045.6480,5179.7680,-1133.4850,9045.6480,5179.7680,-265.0967,2725.9517,1699.0454,10485.1577,,,
1780517364.991346,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63850,1.75000,1.75000,1.638500,-0.111500,nan,1.3600,1.3600,,-1.9500,18.0439,-1128.0760,9051.6580,5174.9280,-1128.0760,9051.6580,5174.9280,-259.6877,2731.9617,1694.2054,10487.3709,,,
1780517365.079900,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63720,1.75000,1.75000,1.637200,-0.112800,nan,1.3600,1.3600,,-1.9500,18.1325,-1129.2780,9049.2530,5175.8980,-1129.2780,9049.2530,5175.8980,-260.8897,2729.5567,1695.1754,10485.9033,,,
1780517365.168217,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63660,1.75000,1.75000,1.636600,-0.113400,nan,1.3600,1.3600,,-1.9500,18.2209,-1128.0760,9057.6690,5168.1520,-1128.0760,9057.6690,5168.1520,-259.6877,2737.9727,1687.4294,10489.2191,,,
1780517365.256778,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63750,1.75000,1.75000,1.637500,-0.112500,nan,1.3600,1.3600,,-1.9500,18.3093,-1130.4800,9055.2640,5176.8640,-1130.4800,9055.2640,5176.8640,-262.0917,2735.5677,1696.1414,10491.6973,,,
1780517365.345212,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63700,1.75000,1.75000,1.637000,-0.113000,nan,1.3600,1.3600,,-1.9500,18.3977,-1124.4700,9051.6580,5176.8640,-1124.4700,9051.6580,5176.8640,-256.0817,2731.9617,1696.1414,10487.9391,,,
1780517365.433463,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63820,1.75000,1.75000,1.638200,-0.111800,nan,1.3600,1.3600,,-1.9500,18.4861,-1129.8790,9045.0450,5178.7990,-1129.8790,9045.0450,5178.7990,-261.4907,2725.3487,1698.0764,10483.7696,,,
1780517365.522096,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63640,1.75000,1.75000,1.636400,-0.113600,nan,1.3600,1.3600,,-1.9500,18.5744,-1137.6920,9048.0530,5176.8640,-1137.6920,9048.0530,5176.8640,-269.3037,2728.3567,1696.1414,10486.2542,,,
1780517365.609882,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63690,1.75000,1.75000,1.636900,-0.113100,nan,1.3600,1.3600,,-1.9500,18.6630,-1127.4750,9048.6550,5181.7030,-1127.4750,9048.6550,5181.7030,-259.0867,2728.9587,1700.9804,10488.0600,,,
1780517365.698714,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63760,1.75000,1.75000,1.637600,-0.112400,nan,1.3600,1.3600,,-1.9500,18.7512,-1125.6720,9043.8450,5175.8980,-1125.6720,9043.8450,5175.8980,-257.2837,2724.1487,1695.1754,10480.8487,,,
1780517365.787688,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63660,1.75000,1.75000,1.636600,-0.113400,nan,1.3600,1.3600,,-1.9500,18.8399,-1128.6770,9050.4530,5172.0230,-1128.6770,9050.4530,5172.0230,-260.2887,2730.7567,1691.3004,10484.9622,,,
1780517365.875697,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63650,1.75000,1.75000,1.636500,-0.113500,nan,1.3600,1.3600,,-1.9500,18.9283,-1123.2680,9051.6580,5176.8640,-1123.2680,9051.6580,5176.8640,-254.8797,2731.9617,1696.1414,10487.8103,,,
1780517365.963610,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63610,1.75000,1.75000,1.636100,-0.113900,nan,1.3600,1.3600,,-1.9500,19.0171,-1128.0760,9048.0530,5181.7030,-1128.0760,9048.0530,5181.7030,-259.6877,2728.3567,1700.9804,10487.6053,,,
1780517366.052553,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63620,1.75000,1.75000,1.636200,-0.113800,nan,1.3600,1.3600,,-1.9500,19.1052,-1131.6820,9039.0390,5179.7680,-1131.6820,9039.0390,5179.7680,-263.2937,2719.3427,1699.0454,10479.2617,,,
1780517366.140831,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63630,1.75000,1.75000,1.636300,-0.113700,nan,1.3600,1.3600,,-1.9500,19.1935,-1129.8790,9048.0530,5171.0550,-1129.8790,9048.0530,5171.0550,-261.4907,2728.3567,1690.3324,10482.5426,,,
1780517366.229461,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63570,1.75000,1.75000,1.635700,-0.114300,nan,1.3600,1.3600,,-1.9500,19.2823,-1133.4850,9041.4400,5181.7030,-1133.4850,9041.4400,5181.7030,-265.0967,2721.7437,1700.9804,10482.4840,,,
1780517366.318082,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63520,1.75000,1.75000,1.635200,-0.114800,nan,1.3600,1.3600,,-1.9500,19.3704,-1129.2780,9045.6480,5177.8320,-1129.2780,9045.6480,5177.8320,-260.8897,2725.9517,1697.1094,10483.7475,,,
1780517366.406727,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63760,1.75000,1.75000,1.637600,-0.112400,nan,1.3600,1.3600,,-1.9500,19.4590,-1129.8790,9043.2470,5170.0880,-1129.8790,9043.2470,5170.0880,-261.4907,2723.5507,1689.3654,10477.9174,,,
1780517366.495458,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63570,1.75000,1.75000,1.635700,-0.114300,nan,1.3600,1.3600,,-1.9500,19.5474,-1128.6770,9042.6400,5175.8980,-1128.6770,9042.6400,5175.8980,-260.2887,2722.9437,1695.1754,10480.1322,,,
1780517366.583225,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63340,1.75000,1.75000,1.633400,-0.116600,nan,1.3600,1.3600,,-1.9500,19.6366,-1131.6820,9048.0530,5183.6400,-1131.6820,9048.0530,5183.6400,-263.2937,2728.3567,1702.9174,10488.9509,,,
1780517366.671816,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63490,1.75000,1.75000,1.634900,-0.115100,nan,1.3600,1.3600,,-1.9500,19.7246,-1131.0810,9046.8480,5180.7360,-1131.0810,9046.8480,5180.7360,-262.6927,2727.1517,1700.0134,10486.4116,,,
1780517366.759697,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63760,1.75000,1.75000,1.637600,-0.112400,nan,1.3600,1.3600,,-1.9500,19.8127,-1131.0810,9045.0450,5180.7360,-1131.0810,9045.0450,5180.7360,-262.6927,2725.3487,1700.0134,10484.8562,,,
1780517366.848930,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63550,1.75000,1.75000,1.635500,-0.114500,nan,1.3600,1.3600,,-1.9500,19.9012,-1132.8840,9054.0630,5175.8980,-1132.8840,9054.0630,5175.8980,-264.4957,2734.3667,1695.1754,10490.4434,,,
1780517366.936909,session_20260603_160658,1,1,1,1,O_blind,blind_01_loading,holding,blind_force_path_state,direct_loading,175,1.75000,1.63530,1.75000,1.75000,1.635300,-0.114700,nan,1.3600,1.3600,,-1.9500,19.9898,-1125.6720,9052.8580,5178.7990,-1125.6720,9052.8580,5178.7990,-257.2837,2733.1617,1698.0764,10490.0588,,,
1780517397.534518,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59690,1.75000,1.65760,1.596900,-0.060700,1.6500,1.5200,1.5200,,-2.1100,0.0000,-1152.7170,9433.8980,5376.2720,-1152.7170,9433.8980,5376.2720,-284.3287,3114.2017,1895.5494,10919.3172,,,target_F_matched_to_loading_head_summary
1780517397.535529,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59750,1.75000,1.65760,1.597500,-0.060100,1.6500,1.5200,1.5200,,-2.1100,0.0005,-1151.5150,9435.6960,5368.5280,-1151.5150,9435.6960,5368.5280,-283.1267,3115.9997,1887.8054,10916.9336,,,target_F_matched_to_loading_head_summary
1780517397.538529,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59640,1.75000,1.65760,1.596400,-0.061200,1.6500,1.5200,1.5200,,-2.1100,0.0016,-1153.3180,9440.5060,5376.2720,-1153.3180,9440.5060,5376.2720,-284.9297,3120.8097,1895.5494,10925.0902,,,target_F_matched_to_loading_head_summary
1780517397.627203,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59780,1.75000,1.65760,1.597800,-0.059800,1.6500,1.5200,1.5200,,-2.1100,0.0041,-1150.9140,9436.2980,5375.3040,-1150.9140,9436.2980,5375.3040,-282.5257,3116.6017,1894.5814,10920.7242,,,target_F_matched_to_loading_head_summary
1780517397.715558,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59730,1.75000,1.65760,1.597300,-0.060300,1.6500,1.5200,1.5200,,-2.1100,0.0931,-1153.3180,9436.9010,5381.1120,-1153.3180,9436.9010,5381.1120,-284.9297,3117.2047,1900.3894,10924.3585,,,target_F_matched_to_loading_head_summary
1780517397.804152,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59740,1.75000,1.65760,1.597400,-0.060200,1.6500,1.5200,1.5200,,-2.1100,0.1812,-1149.1110,9446.5170,5371.4320,-1149.1110,9446.5170,5371.4320,-280.7227,3126.8207,1890.7094,10927.4618,,,target_F_matched_to_loading_head_summary
1780517397.891908,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59660,1.75000,1.65760,1.596600,-0.061000,1.6500,1.5200,1.5200,,-2.1100,0.2697,-1150.3130,9440.5060,5375.3040,-1150.3130,9440.5060,5375.3040,-281.9247,3120.8097,1894.5814,10924.2971,,,target_F_matched_to_loading_head_summary
1780517397.981461,session_20260603_160658,1,1,1,2,O_blind,blind_02_unloading,holding,blind_force_path_state,return_unloading,175,1.65760,1.59900,1.75000,1.65760,1.599000,-0.058600,1.6500,1.5200,1.5200,,-2.1100,0.3584,-1158.7270,9435.0930,5376.2720,-1158.7270,9435.0930,5376.2720,-290.3387,3115.3967,1895.5494,10920.9857,,,target_F_matched_to_loading_head_summary
