trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,90,holding,force_hold,0.81000,0.804900,-0.005100,3.1100,-4.9000,28.4204,none,51.0840,-4188.3670,-4520.5590,37.8630,-713.3115,-2969.9037,6162.8306
1,90,holding,force_hold,0.81000,0.806400,-0.003600,3.1100,-4.9000,28.4208,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.804500,-0.005500,3.1100,-4.9000,28.4212,none,51.0840,-4187.1660,-4520.5590,37.8630,-712.1105,-2969.9037,6162.0145
1,90,holding,force_hold,0.81000,0.804800,-0.005200,3.1100,-4.9000,28.4216,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.806800,-0.003200,3.1100,-4.9000,28.4220,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.805200,-0.004800,3.1100,-4.9000,28.4224,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.804000,-0.006000,3.1100,-4.9000,28.4228,none,50.4830,-4187.1660,-4521.5280,37.2620,-712.1105,-2970.8727,6162.7204
1,90,holding,force_hold,0.81000,0.804600,-0.005400,3.1100,-4.9000,28.4232,none,50.4830,-4188.3670,-4520.5590,37.2620,-713.3115,-2969.9037,6162.8257
1,90,holding,force_hold,0.81000,0.806500,-0.003500,3.1100,-4.9000,28.4236,none,51.0840,-4187.7650,-4520.5590,37.8630,-712.7095,-2969.9037,6162.4215
1,90,holding,force_hold,0.81000,0.804000,-0.006000,3.1100,-4.9000,28.4240,none,49.8820,-4187.1660,-4519.5920,36.6610,-712.1105,-2968.9367,6161.2953
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,28.4244,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,28.4248,none,51.0840,-4187.7650,-4521.5280,37.8630,-712.7095,-2970.8727,6163.1324
1,90,holding,force_hold,0.81000,0.806000,-0.004000,3.1100,-4.9000,28.4252,none,49.8820,-4188.3670,-4519.5920,36.6610,-713.3115,-2968.9367,6162.1115
1,90,holding,force_hold,0.81000,0.805500,-0.004500,3.1100,-4.9000,28.4256,none,51.0840,-4187.1660,-4521.5280,37.8630,-712.1105,-2970.8727,6162.7254
1,90,holding,force_hold,0.81000,0.804400,-0.005600,3.1100,-4.9000,28.4260,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.803400,-0.006600,3.1100,-4.9000,28.4264,none,50.4830,-4187.1660,-4522.4960,37.2620,-712.1105,-2971.8407,6163.4307
1,90,holding,force_hold,0.81000,0.803500,-0.006500,3.1100,-4.9000,28.4267,none,51.0840,-4187.7650,-4520.5590,37.8630,-712.7095,-2969.9037,6162.4215
1,90,holding,force_hold,0.81000,0.802900,-0.007100,3.1100,-4.9000,28.5010,none,51.0840,-4187.7650,-4520.5590,37.8630,-712.7095,-2969.9037,6162.4215
1,90,holding,force_hold,0.81000,0.801500,-0.008500,3.1100,-4.9000,28.5900,none,50.4830,-4187.1660,-4521.5280,37.2620,-712.1105,-2970.8727,6162.7204
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,28.6785,none,50.4830,-4188.3670,-4521.5280,37.2620,-713.3115,-2970.8727,6163.5365
1,90,holding,force_hold,0.81000,0.803800,-0.006200,3.1100,-4.9000,28.7666,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.804100,-0.005900,3.1100,-4.9000,28.8545,none,51.0840,-4187.1660,-4521.5280,37.8630,-712.1105,-2970.8727,6162.7254
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,28.9429,none,51.0840,-4187.7650,-4521.5280,37.8630,-712.7095,-2970.8727,6163.1324
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,29.0319,none,49.8820,-4187.7650,-4521.5280,36.6610,-712.7095,-2970.8727,6163.1225
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,29.1197,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.804200,-0.005800,3.1100,-4.9000,29.2079,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.804600,-0.005400,3.1100,-4.9000,29.2962,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.804200,-0.005800,3.1100,-4.9000,29.3847,none,51.0840,-4186.5650,-4518.6240,37.8630,-711.5095,-2967.9687,6160.1866
1,90,holding,force_hold,0.81000,0.803500,-0.006500,3.1100,-4.9000,29.4732,none,51.0840,-4187.1660,-4519.5920,37.8630,-712.1105,-2968.9367,6161.3051
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,29.5616,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.804200,-0.005800,3.1100,-4.9000,29.6503,none,51.0840,-4187.7650,-4519.5920,37.8630,-712.7095,-2968.9367,6161.7122
1,90,holding,force_hold,0.81000,0.805400,-0.004600,3.1100,-4.9000,29.7389,none,51.0840,-4187.7650,-4520.5590,37.8630,-712.7095,-2969.9037,6162.4215
1,90,holding,force_hold,0.81000,0.806300,-0.003700,3.1100,-4.9000,29.8276,none,50.4830,-4187.7650,-4522.4960,37.2620,-712.7095,-2971.8407,6163.8376
1,90,holding,force_hold,0.81000,0.804200,-0.005800,3.1100,-4.9000,29.9159,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.805800,-0.004200,3.1100,-4.9000,30.0044,none,50.4830,-4188.3670,-4521.5280,37.2620,-713.3115,-2970.8727,6163.5365
1,90,holding,force_hold,0.81000,0.805300,-0.004700,3.1100,-4.9000,30.0933,none,51.0840,-4188.3670,-4520.5590,37.8630,-713.3115,-2969.9037,6162.8306
1,90,holding,force_hold,0.81000,0.807200,-0.002800,3.1100,-4.9000,30.1807,none,49.8820,-4186.5650,-4519.5920,36.6610,-711.5095,-2968.9367,6160.8868
1,90,holding,force_hold,0.81000,0.804200,-0.005800,3.1100,-4.9000,30.2697,none,49.8820,-4186.5650,-4520.5590,36.6610,-711.5095,-2969.9037,6161.5963
1,90,holding,force_hold,0.81000,0.801900,-0.008100,3.1100,-4.9000,30.3580,none,49.8820,-4187.7650,-4520.5590,36.6610,-712.7095,-2969.9037,6162.4117
1,90,holding,force_hold,0.81000,0.803100,-0.006900,3.1100,-4.9000,30.4465,none,50.4830,-4187.1660,-4521.5280,37.2620,-712.1105,-2970.8727,6162.7204
1,90,holding,force_hold,0.81000,0.803000,-0.007000,3.1100,-4.9000,30.5348,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.802800,-0.007200,3.1100,-4.9000,30.6225,none,49.8820,-4187.7650,-4521.5280,36.6610,-712.7095,-2970.8727,6163.1225
1,90,holding,force_hold,0.81000,0.802800,-0.007200,3.1100,-4.9000,30.7113,none,51.0840,-4188.3670,-4520.5590,37.8630,-713.3115,-2969.9037,6162.8306
1,90,holding,force_hold,0.81000,0.802500,-0.007500,3.1100,-4.9000,30.7998,none,50.4830,-4187.1660,-4521.5280,37.2620,-712.1105,-2970.8727,6162.7204
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,30.8886,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803700,-0.006300,3.1100,-4.9000,30.9762,none,49.8820,-4187.7650,-4519.5920,36.6610,-712.7095,-2968.9367,6161.7023
1,90,holding,force_hold,0.81000,0.802900,-0.007100,3.1100,-4.9000,31.0656,none,49.8820,-4187.7650,-4521.5280,36.6610,-712.7095,-2970.8727,6163.1225
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,31.1537,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.803700,-0.006300,3.1100,-4.9000,31.2419,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803000,-0.007000,3.1100,-4.9000,31.3300,none,51.0840,-4186.5650,-4521.5280,37.8630,-711.5095,-2970.8727,6162.3171
1,90,holding,force_hold,0.81000,0.802900,-0.007100,3.1100,-4.9000,31.4182,none,50.4830,-4187.1660,-4518.6240,37.2620,-712.1105,-2967.9687,6160.5901
1,90,holding,force_hold,0.81000,0.804800,-0.005200,3.1100,-4.9000,31.5074,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.804000,-0.006000,3.1100,-4.9000,31.5959,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,31.6840,none,50.4830,-4188.3670,-4521.5280,37.2620,-713.3115,-2970.8727,6163.5365
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,31.7721,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,31.8610,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.800600,-0.009400,3.1100,-4.9000,31.9496,none,49.8820,-4188.3670,-4519.5920,36.6610,-713.3115,-2968.9367,6162.1115
1,90,holding,force_hold,0.81000,0.802900,-0.007100,3.1100,-4.9000,32.0379,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,32.1260,none,49.8820,-4185.9630,-4520.5590,36.6610,-710.9075,-2969.9037,6161.1872
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,32.2145,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,32.3029,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.800600,-0.009400,3.1100,-4.9000,32.3913,none,51.0840,-4187.7650,-4519.5920,37.8630,-712.7095,-2968.9367,6161.7122
1,90,holding,force_hold,0.81000,0.801700,-0.008300,3.1100,-4.9000,32.4798,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.803500,-0.006500,3.1100,-4.9000,32.5675,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.801600,-0.008400,3.1100,-4.9000,32.6566,none,50.4830,-4187.1660,-4521.5280,37.2620,-712.1105,-2970.8727,6162.7204
1,90,holding,force_hold,0.81000,0.803100,-0.006900,3.1100,-4.9000,32.7449,none,50.4830,-4187.7650,-4519.5920,37.2620,-712.7095,-2968.9367,6161.7072
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,32.8334,none,51.6850,-4186.5650,-4519.5920,38.4640,-711.5095,-2968.9367,6160.9017
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,32.9218,none,49.8820,-4185.9630,-4520.5590,36.6610,-710.9075,-2969.9037,6161.1872
1,90,holding,force_hold,0.81000,0.804800,-0.005200,3.1100,-4.9000,33.0094,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.804400,-0.005600,3.1100,-4.9000,33.0987,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.802900,-0.007100,3.1100,-4.9000,33.1869,none,51.0840,-4187.1660,-4521.5280,37.8630,-712.1105,-2970.8727,6162.7254
1,90,holding,force_hold,0.81000,0.801900,-0.008100,3.1100,-4.9000,33.2755,none,51.0840,-4187.1660,-4518.6240,37.8630,-712.1105,-2967.9687,6160.5951
1,90,holding,force_hold,0.81000,0.801400,-0.008600,3.1100,-4.9000,33.3638,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,33.4519,none,51.0840,-4187.1660,-4520.5590,37.8630,-712.1105,-2969.9037,6162.0145
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,33.5398,none,50.4830,-4186.5650,-4522.4960,37.2620,-711.5095,-2971.8407,6163.0224
1,90,holding,force_hold,0.81000,0.800300,-0.009700,3.1100,-4.9000,33.6283,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.802100,-0.007900,3.1100,-4.9000,33.7168,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.802800,-0.007200,3.1100,-4.9000,33.8050,none,49.8820,-4187.7650,-4521.5280,36.6610,-712.7095,-2970.8727,6163.1225
1,90,holding,force_hold,0.81000,0.801400,-0.008600,3.1100,-4.9000,33.8939,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.799400,-0.010600,3.1100,-4.9000,33.9825,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.800000,-0.010000,3.1100,-4.9000,34.0710,none,51.0840,-4187.1660,-4520.5590,37.8630,-712.1105,-2969.9037,6162.0145
1,90,holding,force_hold,0.81000,0.801600,-0.008400,3.1100,-4.9000,34.1593,none,51.0840,-4187.1660,-4521.5280,37.8630,-712.1105,-2970.8727,6162.7254
1,90,holding,force_hold,0.81000,0.803800,-0.006200,3.1100,-4.9000,34.2477,none,50.4830,-4187.7650,-4519.5920,37.2620,-712.7095,-2968.9367,6161.7072
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,34.3359,none,50.4830,-4187.7650,-4521.5280,37.2620,-712.7095,-2970.8727,6163.1274
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,34.4244,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.802800,-0.007200,3.1100,-4.9000,34.5129,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.801100,-0.008900,3.1100,-4.9000,34.6015,none,49.8820,-4186.5650,-4520.5590,36.6610,-711.5095,-2969.9037,6161.5963
1,90,holding,force_hold,0.81000,0.799300,-0.010700,3.1100,-4.9000,34.6898,none,50.4830,-4187.7650,-4521.5280,37.2620,-712.7095,-2970.8727,6163.1274
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,34.7780,none,49.8820,-4187.7650,-4521.5280,36.6610,-712.7095,-2970.8727,6163.1225
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,34.8666,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.801200,-0.008800,3.1100,-4.9000,34.9546,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.801300,-0.008700,3.1100,-4.9000,35.0427,none,50.4830,-4185.9630,-4518.6240,37.2620,-710.9075,-2967.9687,6159.7725
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,35.1317,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.802500,-0.007500,3.1100,-4.9000,35.2199,none,50.4830,-4187.7650,-4519.5920,37.2620,-712.7095,-2968.9367,6161.7072
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,35.3086,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,35.3970,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,35.4849,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803700,-0.006300,3.1100,-4.9000,35.5737,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.801400,-0.008600,3.1100,-4.9000,35.6619,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.800600,-0.009400,3.1100,-4.9000,35.7497,none,49.8820,-4186.5650,-4519.5920,36.6610,-711.5095,-2968.9367,6160.8868
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,35.8381,none,51.0840,-4187.7650,-4519.5920,37.8630,-712.7095,-2968.9367,6161.7122
1,90,holding,force_hold,0.81000,0.803800,-0.006200,3.1100,-4.9000,35.9270,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.800400,-0.009600,3.1100,-4.9000,36.0156,none,49.8820,-4186.5650,-4519.5920,36.6610,-711.5095,-2968.9367,6160.8868
1,90,holding,force_hold,0.81000,0.799700,-0.010300,3.1100,-4.9000,36.1039,none,50.4830,-4185.9630,-4518.6240,37.2620,-710.9075,-2967.9687,6159.7725
1,90,holding,force_hold,0.81000,0.802200,-0.007800,3.1100,-4.9000,36.1925,none,50.4830,-4186.5650,-4517.6560,37.2620,-711.5095,-2967.0007,6159.4716
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,36.2807,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,36.3691,none,50.4830,-4186.5650,-4518.6240,37.2620,-711.5095,-2967.9687,6160.1816
1,90,holding,force_hold,0.81000,0.800200,-0.009800,3.1100,-4.9000,36.4572,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,36.5459,none,51.6850,-4187.1660,-4520.5590,38.4640,-712.1105,-2969.9037,6162.0195
1,90,holding,force_hold,0.81000,0.802200,-0.007800,3.1100,-4.9000,36.6341,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.802500,-0.007500,3.1100,-4.9000,36.7225,none,51.0840,-4187.1660,-4518.6240,37.8630,-712.1105,-2967.9687,6160.5951
1,90,holding,force_hold,0.81000,0.803400,-0.006600,3.1100,-4.9000,36.8111,none,50.4830,-4185.3610,-4519.5920,37.2620,-710.3055,-2968.9367,6160.0736
1,90,holding,force_hold,0.81000,0.802600,-0.007400,3.1100,-4.9000,36.8996,none,49.8820,-4185.9630,-4519.5920,36.6610,-710.9075,-2968.9367,6160.4778
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,36.9874,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.801100,-0.008900,3.1100,-4.9000,37.0760,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.803400,-0.006600,3.1100,-4.9000,37.1648,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,37.2531,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.804800,-0.005200,3.1100,-4.9000,37.3414,none,51.0840,-4185.9630,-4520.5590,37.8630,-710.9075,-2969.9037,6161.1971
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,37.4300,none,50.4830,-4185.9630,-4518.6240,37.2620,-710.9075,-2967.9687,6159.7725
1,90,holding,force_hold,0.81000,0.802600,-0.007400,3.1100,-4.9000,37.5182,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.802400,-0.007600,3.1100,-4.9000,37.6067,none,51.6850,-4186.5650,-4519.5920,38.4640,-711.5095,-2968.9367,6160.9017
1,90,holding,force_hold,0.81000,0.801700,-0.008300,3.1100,-4.9000,37.6949,none,51.0840,-4185.9630,-4519.5920,37.8630,-710.9075,-2968.9367,6160.4876
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,37.7836,none,51.6850,-4187.1660,-4520.5590,38.4640,-712.1105,-2969.9037,6162.0195
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,37.8719,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,37.9603,none,51.0840,-4187.7650,-4520.5590,37.8630,-712.7095,-2969.9037,6162.4215
1,90,holding,force_hold,0.81000,0.800700,-0.009300,3.1100,-4.9000,38.0487,none,51.6850,-4185.9630,-4520.5590,38.4640,-710.9075,-2969.9037,6161.2021
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,38.1368,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,38.2249,none,51.0840,-4185.3610,-4520.5590,37.8630,-710.3055,-2969.9037,6160.7881
1,90,holding,force_hold,0.81000,0.802400,-0.007600,3.1100,-4.9000,38.3129,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.802100,-0.007900,3.1100,-4.9000,38.4013,none,49.8820,-4186.5650,-4520.5590,36.6610,-711.5095,-2969.9037,6161.5963
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,38.4904,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.800200,-0.009800,3.1100,-4.9000,38.5781,none,49.8820,-4187.7650,-4519.5920,36.6610,-712.7095,-2968.9367,6161.7023
1,90,holding,force_hold,0.81000,0.800300,-0.009700,3.1100,-4.9000,38.6667,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,38.7550,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.801500,-0.008500,3.1100,-4.9000,38.8434,none,50.4830,-4186.5650,-4521.5280,37.2620,-711.5095,-2970.8727,6162.3121
1,90,holding,force_hold,0.81000,0.802100,-0.007900,3.1100,-4.9000,38.9318,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,39.0201,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,39.1086,none,49.8820,-4186.5650,-4521.5280,36.6610,-711.5095,-2970.8727,6162.3072
1,90,holding,force_hold,0.81000,0.801700,-0.008300,3.1100,-4.9000,39.1973,none,51.6850,-4185.9630,-4519.5920,38.4640,-710.9075,-2968.9367,6160.4926
1,90,holding,force_hold,0.81000,0.799900,-0.010100,3.1100,-4.9000,39.2861,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.801200,-0.008800,3.1100,-4.9000,39.3740,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,39.4628,none,50.4830,-4187.7650,-4520.5590,37.2620,-712.7095,-2969.9037,6162.4166
1,90,holding,force_hold,0.81000,0.802800,-0.007200,3.1100,-4.9000,39.5514,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803400,-0.006600,3.1100,-4.9000,39.6398,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.803300,-0.006700,3.1100,-4.9000,39.7275,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.803600,-0.006400,3.1100,-4.9000,39.8165,none,50.4830,-4185.3610,-4517.6560,37.2620,-710.3055,-2967.0007,6158.6533
1,90,holding,force_hold,0.81000,0.802300,-0.007700,3.1100,-4.9000,39.9048,none,50.4830,-4185.3610,-4519.5920,37.2620,-710.3055,-2968.9367,6160.0736
1,90,holding,force_hold,0.81000,0.799900,-0.010100,3.1100,-4.9000,39.9934,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.798600,-0.011400,3.1100,-4.9000,40.0818,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.798500,-0.011500,3.1100,-4.9000,40.1701,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.799200,-0.010800,3.1100,-4.9000,40.2585,none,50.4830,-4187.7650,-4519.5920,37.2620,-712.7095,-2968.9367,6161.7072
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,40.3469,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,40.4354,none,49.8820,-4187.1660,-4519.5920,36.6610,-712.1105,-2968.9367,6161.2953
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,40.5237,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.800800,-0.009200,3.1100,-4.9000,40.6120,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
