time_s,session_id,trial,repeat_id,pair_id,state_index,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,nominal_F_target_N,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780425636.975945,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14420,2.25000,2.25000,2.144200,-0.105800,nan,4.9300,4.9300,,-8.3400,12.9561,-2434.6510,12520.0310,2944.6560,-2434.6510,12520.0310,2944.6560,-1222.1263,6726.9622,299.2541,13090.0611,,,
1780425637.064043,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14250,2.25000,2.25000,2.142500,-0.107500,nan,4.9300,4.9300,,-8.3400,13.0442,-2435.2510,12503.2000,2930.1360,-2435.2510,12503.2000,2930.1360,-1222.7263,6710.1312,284.7341,13070.8131,,,
1780425637.152226,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14610,2.25000,2.25000,2.146100,-0.103900,nan,4.9300,4.9300,,-8.3400,13.1321,-2434.6510,12513.4230,2942.7200,-2434.6510,12513.4230,2942.7200,-1222.1263,6720.3542,297.3181,13083.3055,,,
1780425637.240003,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14380,2.25000,2.25000,2.143800,-0.106200,nan,4.9300,4.9300,,-8.3400,13.2203,-2433.4490,12526.0370,2934.0070,-2433.4490,12526.0370,2934.0070,-1220.9243,6732.9682,288.6051,13093.1919,,,
1780425637.327955,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14850,2.25000,2.25000,2.148500,-0.101500,nan,4.9300,4.9300,,-8.3400,13.3085,-2431.0440,12521.2320,2934.9760,-2431.0440,12521.2320,2934.9760,-1218.5193,6728.1632,289.5741,13088.3654,,,
1780425637.416484,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14860,2.25000,2.25000,2.148600,-0.101400,nan,4.9300,4.9300,,-8.3400,13.3966,-2433.4490,12510.4100,2941.7520,-2433.4490,12510.4100,2941.7520,-1220.9243,6717.3412,296.3501,13079.9823,,,
1780425637.504804,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13850,2.25000,2.25000,2.138500,-0.111500,nan,4.9300,4.9300,,-8.3400,13.4848,-2435.2510,12526.6400,2934.9760,-2435.2510,12526.6400,2934.9760,-1222.7263,6733.5712,289.5741,13094.3210,,,
1780425637.593077,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13930,2.25000,2.25000,2.139300,-0.110700,nan,4.9300,4.9300,,-8.3400,13.5730,-2432.2460,12515.2160,2941.7520,-2432.2460,12515.2160,2941.7520,-1219.7213,6722.1472,296.3501,13084.3554,,,
1780425637.680859,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14140,2.25000,2.25000,2.141400,-0.108600,nan,4.9300,4.9300,,-8.3400,13.6610,-2432.8470,12513.4230,2932.0720,-2432.8470,12513.4230,2932.0720,-1220.3223,6720.3542,286.6701,13080.5790,,,
1780425637.768880,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14130,2.25000,2.25000,2.141300,-0.108700,nan,4.9300,4.9300,,-8.3400,13.7491,-2434.0490,12500.7990,2934.9760,-2434.0490,12500.7990,2934.9760,-1221.5243,6707.7302,289.5741,13069.3785,,,
1780425637.856321,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14220,2.25000,2.25000,2.142200,-0.107800,nan,4.9300,4.9300,,-8.3400,13.8371,-2434.6510,12514.0160,2936.9120,-2434.6510,12514.0160,2936.9120,-1222.1263,6720.9472,291.5101,13082.5676,,,
1780425637.945024,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14040,2.25000,2.25000,2.140400,-0.109600,nan,4.9300,4.9300,,-8.3400,13.9251,-2431.0440,12514.6180,2939.8160,-2431.0440,12514.6180,2939.8160,-1218.5193,6721.5492,294.4141,13083.1249,,,
1780425638.033328,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14650,2.25000,2.25000,2.146500,-0.103500,nan,4.9300,4.9300,,-8.3400,14.0133,-2438.2560,12504.4050,2931.1040,-2438.2560,12504.4050,2931.1040,-1225.7313,6711.3362,285.7021,13072.7429,,,
1780425638.121106,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13940,2.25000,2.25000,2.139400,-0.110600,nan,4.9300,4.9300,,-8.3400,14.1016,-2435.2510,12511.0130,2935.9430,-2435.2510,12511.0130,2935.9430,-1222.7263,6717.9442,290.5411,13079.5893,,,
1780425638.209759,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13530,2.25000,2.25000,2.135300,-0.114700,nan,4.9300,4.9300,,-8.3400,14.1897,-2438.2560,12502.5970,2944.6560,-2438.2560,12502.5970,2944.6560,-1225.7313,6709.5282,299.2541,13074.0592,,,
1780425638.297541,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13520,2.25000,2.25000,2.135200,-0.114800,nan,4.9300,4.9300,,-8.3400,14.2779,-2429.2420,12506.2020,2940.7850,-2429.2420,12506.2020,2940.7850,-1216.7173,6713.1332,295.3831,13074.9578,,,
1780425638.386109,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13900,2.25000,2.25000,2.139000,-0.111000,nan,4.9300,4.9300,,-8.3400,14.3658,-2436.4530,12520.0310,2935.9430,-2436.4530,12520.0310,2935.9430,-1223.9283,6726.9622,290.5411,13088.4392,,,
1780425638.473888,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13440,2.25000,2.25000,2.134400,-0.115600,nan,4.9300,4.9300,,-8.3400,14.4540,-2433.4490,12518.8260,2934.0070,-2433.4490,12518.8260,2934.0070,-1220.9243,6725.7572,288.6051,13086.2934,,,
1780425638.562284,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13450,2.25000,2.25000,2.134500,-0.115500,nan,4.9300,4.9300,,-8.3400,14.5423,-2431.6440,12515.8230,2936.9120,-2431.6440,12515.8230,2936.9120,-1219.1193,6722.7542,291.5101,13083.7369,,,
1780425638.649929,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13770,2.25000,2.25000,2.137700,-0.112300,nan,4.9300,4.9300,,-8.3400,14.6302,-2434.6510,12514.6180,2941.7520,-2434.6510,12514.6180,2941.7520,-1222.1263,6721.5492,296.3501,13084.2307,,,
1780425638.737830,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14180,2.25000,2.25000,2.141800,-0.108200,nan,4.9300,4.9300,,-8.3400,14.7182,-2434.0490,12515.8230,2933.0400,-2434.0490,12515.8230,2933.0400,-1221.5243,6722.7542,287.6381,13083.3155,,,
1780425638.826395,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14170,2.25000,2.25000,2.141700,-0.108300,nan,4.9300,4.9300,,-8.3400,14.8063,-2435.8510,12508.0100,2938.8470,-2435.8510,12508.0100,2938.8470,-1223.3263,6714.9412,293.4451,13077.4809,,,
1780425638.914508,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14190,2.25000,2.25000,2.141900,-0.108100,nan,4.9300,4.9300,,-8.3400,14.8946,-2432.8470,12511.0130,2940.7850,-2432.8470,12511.0130,2940.7850,-1220.3223,6717.9442,295.3831,13080.2296,,,
1780425639.002561,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14650,2.25000,2.25000,2.146500,-0.103500,nan,4.9300,4.9300,,-8.3400,14.9828,-2433.4490,12509.8130,2939.8160,-2433.4490,12509.8130,2939.8160,-1220.9243,6716.7442,294.4141,13078.9760,,,
1780425639.090731,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14730,2.25000,2.25000,2.147300,-0.102700,nan,4.9300,4.9300,,-8.3400,15.0708,-2431.6440,12511.6150,2937.8800,-2431.6440,12511.6150,2937.8800,-1219.1193,6718.5462,292.4781,13079.9290,,,
1780425639.178829,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13880,2.25000,2.25000,2.138800,-0.111200,nan,4.9300,4.9300,,-8.3400,15.1590,-2432.8470,12511.6150,2936.9120,-2432.8470,12511.6150,2936.9120,-1220.3223,6718.5462,291.5101,13079.9353,,,
1780425639.266534,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14140,2.25000,2.25000,2.141400,-0.108600,nan,4.9300,4.9300,,-8.3400,15.2471,-2427.4370,12507.4070,2944.6560,-2427.4370,12507.4070,2944.6560,-1214.9123,6714.3382,299.2541,13076.6463,,,
1780425639.355008,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13680,2.25000,2.25000,2.136800,-0.113200,nan,4.9300,4.9300,,-8.3400,15.3352,-2431.6440,12508.6080,2938.8470,-2431.6440,12508.6080,2938.8470,-1219.1193,6715.5392,293.4451,13077.2699,,,
1780425639.443048,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13600,2.25000,2.25000,2.136000,-0.114000,nan,4.9300,4.9300,,-8.3400,15.4232,-2432.2460,12519.4240,2936.9120,-2432.2460,12519.4240,2936.9120,-1219.7213,6726.3552,291.5101,13087.2935,,,
1780425639.531367,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14030,2.25000,2.25000,2.140300,-0.109700,nan,4.9300,4.9300,,-8.3400,15.5113,-2433.4490,12524.2340,2933.0400,-2433.4490,12524.2340,2933.0400,-1220.9243,6731.1652,287.6381,13091.2503,,,
1780425639.619483,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.15110,2.25000,2.25000,2.151100,-0.098900,nan,4.9300,4.9300,,-8.3400,15.5996,-2430.4430,12519.4240,2940.7850,-2430.4430,12519.4240,2940.7850,-1217.9183,6726.3552,295.3831,13087.8282,,,
1780425639.707582,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14310,2.25000,2.25000,2.143100,-0.106900,nan,4.9300,4.9300,,-8.3400,15.6877,-2437.6560,12520.0310,2941.7520,-2437.6560,12520.0310,2941.7520,-1225.1313,6726.9622,296.3501,13089.9675,,,
1780425639.795711,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13830,2.25000,2.25000,2.138300,-0.111700,nan,4.9300,4.9300,,-8.3400,15.7758,-2435.2510,12520.0310,2944.6560,-2435.2510,12520.0310,2944.6560,-1222.7263,6726.9622,299.2541,13090.1728,,,
1780425639.883544,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13700,2.25000,2.25000,2.137000,-0.113000,nan,4.9300,4.9300,,-8.3400,15.8639,-2435.2510,12517.6260,2941.7520,-2435.2510,12517.6260,2941.7520,-1222.7263,6724.5572,296.3501,13087.2195,,,
1780425639.971733,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14150,2.25000,2.25000,2.141500,-0.108500,nan,4.9300,4.9300,,-8.3400,15.9520,-2432.2460,12519.4240,2935.9430,-2432.2460,12519.4240,2935.9430,-1219.7213,6726.3552,290.5411,13087.0760,,,
1780425640.059925,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13740,2.25000,2.25000,2.137400,-0.112600,nan,4.9300,4.9300,,-8.3400,16.0401,-2430.4430,12523.6320,2939.8160,-2430.4430,12523.6320,2939.8160,-1217.9183,6730.5632,294.4141,13091.6359,,,
1780425640.147463,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14230,2.25000,2.25000,2.142300,-0.107700,nan,4.9300,4.9300,,-8.3400,16.1281,-2434.6510,12523.6320,2927.2310,-2434.6510,12523.6320,2927.2310,-1222.1263,6730.5632,281.8291,13089.5976,,,
1780425640.236063,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14090,2.25000,2.25000,2.140900,-0.109100,nan,4.9300,4.9300,,-8.3400,16.2161,-2435.8510,12514.0160,2935.9430,-2435.8510,12514.0160,2935.9430,-1223.3263,6720.9472,290.5411,13082.5734,,,
1780425640.323832,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14060,2.25000,2.25000,2.140600,-0.109400,nan,4.9300,4.9300,,-8.3400,16.3043,-2437.6560,12514.0160,2943.6870,-2437.6560,12514.0160,2943.6870,-1225.1313,6720.9472,298.2851,13084.6496,,,
1780425640.412485,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13450,2.25000,2.25000,2.134500,-0.115500,nan,4.9300,4.9300,,-8.3400,16.3926,-2434.6510,12527.2370,2935.9430,-2434.6510,12527.2370,2935.9430,-1222.1263,6734.1682,290.5411,13094.9973,,,
1780425640.500619,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13630,2.25000,2.25000,2.136300,-0.113700,nan,4.9300,4.9300,,-8.3400,16.4809,-2434.0490,12512.8160,2939.8160,-2434.0490,12512.8160,2939.8160,-1221.5243,6719.7472,294.4141,13081.9600,,,
1780425640.588722,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13680,2.25000,2.25000,2.136800,-0.113200,nan,4.9300,4.9300,,-8.3400,16.5689,-2437.0540,12511.6150,2934.9760,-2437.0540,12511.6150,2934.9760,-1224.5293,6718.5462,289.5741,13080.2839,,,
1780425640.676325,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13800,2.25000,2.25000,2.138000,-0.112000,nan,4.9300,4.9300,,-8.3400,16.6569,-2437.0540,12509.8130,2929.1680,-2437.0540,12509.8130,2929.1680,-1224.5293,6716.7442,283.7661,13077.2581,,,
1780425640.765215,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13350,2.25000,2.25000,2.133500,-0.116500,nan,4.9300,4.9300,,-8.3400,16.7450,-2437.0540,12513.4230,2941.7520,-2437.0540,12513.4230,2941.7520,-1224.5293,6720.3542,296.3501,13083.5352,,,
1780425640.852104,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13520,2.25000,2.25000,2.135200,-0.114800,nan,4.9300,4.9300,,-8.3400,16.8331,-2429.2420,12516.4210,2945.6240,-2429.2420,12516.4210,2945.6240,-1216.7173,6723.3522,300.2221,13085.8210,,,
1780425640.940949,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13610,2.25000,2.25000,2.136100,-0.113900,nan,4.9300,4.9300,,-8.3400,16.9212,-2426.2360,12497.1890,2939.8160,-2426.2360,12497.1890,2939.8160,-1213.7113,6704.1202,294.4141,13065.5605,,,
1780425641.028980,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13870,2.25000,2.25000,2.138700,-0.111300,nan,4.9300,4.9300,,-8.3400,17.0092,-2438.2560,12520.0310,2941.7520,-2438.2560,12520.0310,2941.7520,-1225.7313,6726.9622,296.3501,13090.0792,,,
1780425641.117267,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14600,2.25000,2.25000,2.146000,-0.104000,nan,4.9300,4.9300,,-8.3400,17.0975,-2438.2560,12524.8370,2942.7200,-2438.2560,12524.8370,2942.7200,-1225.7313,6731.7682,297.3181,13094.8935,,,
1780425641.205748,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14510,2.25000,2.25000,2.145100,-0.104900,nan,4.9300,4.9300,,-8.3400,17.1858,-2429.2420,12517.6260,2937.8800,-2429.2420,12517.6260,2937.8800,-1216.7173,6724.5572,292.4781,13085.2328,,,
1780425641.293654,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14420,2.25000,2.25000,2.144200,-0.105800,nan,4.9300,4.9300,,-8.3400,17.2737,-2435.2510,12506.2020,2936.9120,-2435.2510,12506.2020,2936.9120,-1222.7263,6713.1332,291.5101,13075.2051,,,
1780425641.381755,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14440,2.25000,2.25000,2.144400,-0.105600,nan,4.9300,4.9300,,-8.3400,17.3618,-2437.0540,12525.4390,2942.7200,-2437.0540,12525.4390,2942.7200,-1224.5293,6732.3702,297.3181,13095.2455,,,
1780425641.470219,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13930,2.25000,2.25000,2.139300,-0.110700,nan,4.9300,4.9300,,-8.3400,17.4500,-2430.4430,12517.6260,2934.9760,-2430.4430,12517.6260,2934.9760,-1217.9183,6724.5572,289.5741,13084.8041,,,
1780425641.557936,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13900,2.25000,2.25000,2.139000,-0.111000,nan,4.9300,4.9300,,-8.3400,17.5381,-2435.8510,12518.8260,2938.8470,-2435.8510,12518.8260,2938.8470,-1223.3263,6725.7572,293.4451,13087.8263,,,
1780425641.645942,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13570,2.25000,2.25000,2.135700,-0.114300,nan,4.9300,4.9300,,-8.3400,17.6261,-2438.8580,12515.8230,2951.4320,-2438.8580,12515.8230,2951.4320,-1226.3333,6722.7542,306.0301,13088.3461,,,
1780425641.734348,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13350,2.25000,2.25000,2.133500,-0.116500,nan,4.9300,4.9300,,-8.3400,17.7142,-2429.2420,12521.2320,2935.9430,-2429.2420,12521.2320,2935.9430,-1216.7173,6728.1632,290.5411,13088.2477,,,
1780425641.822395,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13730,2.25000,2.25000,2.137300,-0.112700,nan,4.9300,4.9300,,-8.3400,17.8024,-2434.6510,12509.2150,2934.9760,-2434.6510,12509.2150,2934.9760,-1222.1263,6716.1462,289.5741,13077.5407,,,
1780425641.910514,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.12990,2.25000,2.25000,2.129900,-0.120100,nan,4.9300,4.9300,,-8.3400,17.8907,-2431.6440,12506.8050,2936.9120,-2431.6440,12506.8050,2936.9120,-1219.1193,6713.7362,291.5101,13075.1106,,,
1780425641.998646,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13080,2.25000,2.25000,2.130800,-0.119200,nan,4.9300,4.9300,,-8.3400,17.9787,-2432.8470,12520.0310,2943.6870,-2432.8470,12520.0310,2943.6870,-1220.3223,6726.9622,298.2851,13089.5078,,,
1780425642.086744,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14130,2.25000,2.25000,2.141300,-0.108700,nan,4.9300,4.9300,,-8.3400,18.0668,-2437.0540,12506.2020,2942.7200,-2437.0540,12506.2020,2942.7200,-1224.5293,6713.1332,297.3181,13076.8468,,,
1780425642.174882,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14860,2.25000,2.25000,2.148600,-0.101400,nan,4.9300,4.9300,,-8.3400,18.1549,-2434.6510,12515.8230,2939.8160,-2434.6510,12515.8230,2939.8160,-1222.1263,6722.7542,294.4141,13084.9482,,,
1780425642.263216,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13810,2.25000,2.25000,2.138100,-0.111900,nan,4.9300,4.9300,,-8.3400,18.2430,-2433.4490,12529.6470,2944.6560,-2433.4490,12529.6470,2944.6560,-1220.9243,6736.5782,299.2541,13099.0353,,,
1780425642.350931,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13910,2.25000,2.25000,2.139100,-0.110900,nan,4.9300,4.9300,,-8.3400,18.3314,-2432.2460,12493.5830,2937.8800,-2432.2460,12493.5830,2937.8800,-1219.7213,6700.5142,292.4781,13062.7936,,,
1780425642.439086,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13160,2.25000,2.25000,2.131600,-0.118400,nan,4.9300,4.9300,,-8.3400,18.4191,-2432.2460,12500.1970,2925.2960,-2432.2460,12500.1970,2925.2960,-1219.7213,6707.1282,279.8941,13066.2964,,,
1780425642.527036,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13490,2.25000,2.25000,2.134900,-0.115100,nan,4.9300,4.9300,,-8.3400,18.5074,-2432.8470,12501.3970,2942.7200,-2432.8470,12501.3970,2942.7200,-1220.3223,6708.3282,297.3181,13071.4679,,,
1780425642.615483,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13730,2.25000,2.25000,2.137300,-0.112700,nan,4.9300,4.9300,,-8.3400,18.5954,-2433.4490,12517.6260,2943.6870,-2433.4490,12517.6260,2943.6870,-1220.9243,6724.5572,298.2851,13087.3194,,,
1780425642.703544,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14000,2.25000,2.25000,2.140000,-0.110000,nan,4.9300,4.9300,,-8.3400,18.6837,-2435.8510,12508.6080,2943.6870,-2435.8510,12508.6080,2943.6870,-1223.3263,6715.5392,298.2851,13079.1413,,,
1780425642.791726,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13530,2.25000,2.25000,2.135300,-0.114700,nan,4.9300,4.9300,,-8.3400,18.7718,-2440.0580,12531.4450,2937.8800,-2440.0580,12531.4450,2937.8800,-1227.5333,6738.3762,292.4781,13100.4632,,,
1780425642.879242,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14210,2.25000,2.25000,2.142100,-0.107900,nan,4.9300,4.9300,,-8.3400,18.8600,-2436.4530,12512.2180,2936.9120,-2436.4530,12512.2180,2936.9120,-1223.9283,6719.1492,291.5101,13081.1832,,,
1780425642.967945,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.14030,2.25000,2.25000,2.140300,-0.109700,nan,4.9300,4.9300,,-8.3400,18.9480,-2431.6440,12517.0240,2934.9760,-2431.6440,12517.0240,2934.9760,-1219.1193,6723.9552,289.5741,13084.4513,,,
1780425643.055646,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13820,2.25000,2.25000,2.138200,-0.111800,nan,4.9300,4.9300,,-8.3400,19.0361,-2434.6510,12517.6260,2934.0070,-2434.6510,12517.6260,2934.0070,-1222.1263,6724.5572,288.6051,13085.3691,,,
1780425643.143965,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13710,2.25000,2.25000,2.137100,-0.112900,nan,4.9300,4.9300,,-8.3400,19.1241,-2437.0540,12524.2340,2932.0720,-2437.0540,12524.2340,2932.0720,-1224.5293,6731.1652,286.6701,13091.7041,,,
1780425643.232104,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13860,2.25000,2.25000,2.138600,-0.111400,nan,4.9300,4.9300,,-8.3400,19.2121,-2435.8510,12520.0310,2939.8160,-2435.8510,12520.0310,2939.8160,-1223.3263,6726.9622,294.4141,13089.1965,,,
1780425643.319719,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13060,2.25000,2.25000,2.130600,-0.119400,nan,4.9300,4.9300,,-8.3400,19.3002,-2433.4490,12503.8020,2932.0720,-2433.4490,12503.8020,2932.0720,-1220.9243,6710.7332,286.6701,13071.4875,,,
1780425643.408539,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13080,2.25000,2.25000,2.130800,-0.119200,nan,4.9300,4.9300,,-8.3400,19.3885,-2434.0490,12518.8260,2940.7850,-2434.0490,12518.8260,2940.7850,-1221.5243,6725.7572,295.3831,13087.9263,,,
1780425643.496798,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13570,2.25000,2.25000,2.135700,-0.114300,nan,4.9300,4.9300,,-8.3400,19.4767,-2432.2460,12507.4070,2933.0400,-2432.2460,12507.4070,2933.0400,-1219.7213,6714.3382,287.6381,13074.9292,,,
1780425643.584272,session_20260602_142058,1,1,3,5,O_blind,blind_05_loading,holding,blind_force_path_state,direct_loading,225,2.25000,2.13670,2.25000,2.25000,2.136700,-0.113300,nan,4.9300,4.9300,,-8.3400,19.5649,-2435.2510,12498.3890,2932.0720,-2435.2510,12498.3890,2932.0720,-1222.7263,6705.3202,286.6701,13066.6454,,,
